advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Fidesz	Fidesz	9844779306	Facebook	pest_county_HU	Pest County, Hungary	121	1	2396621	1053195	12079	5170
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	pest_county_HU	Pest County, Hungary	94	1	1371969	590857	4080	1744
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	pest_county_HU	Pest County, Hungary	23	1	702830	322511	2197	1009
Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	pest_county_HU	Pest County, Hungary	66	1	632916	233126	4212	1102
Kálmán Olga Hivatalos oldala	Kálmán Olga Hivatalos oldala	1878531865537365	Facebook	pest_county_HU	Pest County, Hungary	108	1	630086	249868	1851	701
MSZP	MSZP	115388925185513	Facebook	pest_county_HU	Pest County, Hungary	29	1	455367	190480	1355	558
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	pest_county_HU	Pest County, Hungary	16	1	410659	184643	567	248
Partizán	Gulyás Márton Ferenc	1406386486355924	Facebook	pest_county_HU	Pest County, Hungary	124	1	345960	118643	703	230
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	pest_county_HU	Pest County, Hungary	44	1	298963	120347	945	364
Alfahír	Alfahír Hírportál	525574220799452	Facebook	pest_county_HU	Pest County, Hungary	50	1	275072	110667	873	366
Jakab Péter	Jobbik Magyarországért Mozgalom	781150971947219	Facebook	pest_county_HU	Pest County, Hungary	9	1	258390	107430	550	245
Cseh Katalin - Momentum	Momentum Mozgalom	682448271826776	Facebook	pest_county_HU	Pest County, Hungary	21	1	255634	84422	728	238
European Commission	European Commission	107898832590939	Facebook	pest_county_HU	Pest County, Hungary	28	1	251270	119772	976	222
European Greens	European Greens	141366725876424	Facebook	pest_county_HU	Pest County, Hungary	10	1	248802	113200	1483	331
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	pest_county_HU	Pest County, Hungary	24	1	235215	95846	390	139
European Parliament	European Parliament	178362315106	Facebook	pest_county_HU	Pest County, Hungary	17	1	217891	94297	910	199
Gyurcsány Ferenc	Demokratikus Koalíció	187301974635606	Facebook	pest_county_HU	Pest County, Hungary	21	1	201663	90938	524	237
Európai Parlament Tájékoztatási Irodája	Európai Parlament Tájékoztatási Irodája	126893087354793	Facebook	pest_county_HU	Pest County, Hungary	30	1	163638	65637	191	69
Gyöngyösi Márton	Jobbik Magyarországért Mozgalom	781030738624077	Facebook	pest_county_HU	Pest County, Hungary	8	1	108725	44956	250	121
Schmuck Erzsébet	LMP - Lehet Más a Politika	1461534750733248	Facebook	pest_county_HU	Pest County, Hungary	5	1	98674	41104	105	52
Csárdi Antal	LMP - Lehet Más a Politika	136387873164491	Facebook	pest_county_HU	Pest County, Hungary	3	1	87846	39862	132	66
KDNP és Frakciója	KDNP és Frakciója	230385242742	Facebook	pest_county_HU	Pest County, Hungary	43	1	82708	26371	140	40
Vágó Gábor	LMP - Lehet Más a Politika	453253875264	Facebook	pest_county_HU	Pest County, Hungary	5	1	81350	21672	251	67
Jobbik Ifjúsági Tagozat	Jobbik Magyarországért Mozgalom	129382163754757	Facebook	pest_county_HU	Pest County, Hungary	4	1	73431	32859	183	73
Demeter Márta	LMP - Lehet Más a Politika	1372750529476614	Facebook	pest_county_HU	Pest County, Hungary	3	1	69867	31139	72	36
