advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Remain United	Centrum Campaign Ltd	388121018451293	Facebook	wales_UK	Wales, United Kingdom	127	1	1110102	467171	9104	2239
Best For Britain	Best for Britain	1863944713844924	Facebook	wales_UK	Wales, United Kingdom	68	1	1077299	434243	7880	1687
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	wales_UK	Wales, United Kingdom	174	1	935442	383136	13833	3361
The Labour Party	The Labour Party	25749647410	Facebook	wales_UK	Wales, United Kingdom	182	1	776876	329097	8093	1499
Welsh Labour	Welsh Labour	159670677391384	Facebook	wales_UK	Wales, United Kingdom	9	1	504991	161000	5891	1851
Plaid Cymru	Plaid Cymru	26416930992	Facebook	wales_UK	Wales, United Kingdom	5	1	369979	169996	1961	347
Conservatives	The Conservative Party	8807334278	Facebook	wales_UK	Wales, United Kingdom	1004	1	281950	65112	10142	255
Vote For Your Future	Vote For Your Future	2026046207505845	Facebook	wales_UK	Wales, United Kingdom	26	1	268537	115480	2811	776
HOPE not hate	HOPE not hate	91897231853	Facebook	wales_UK	Wales, United Kingdom	17	1	190330	88564	831	190
Amnesty International UK	Amnesty International UK	7624294394	Facebook	wales_UK	Wales, United Kingdom	406	1	135361	28735	3284	152
Greenpeace UK	Greenpeace UK 	9250349228	Facebook	wales_UK	Wales, United Kingdom	50	1	132470	31320	561	40
Green Party of England and Wales	The Green Party of England and Wales	20995300784	Facebook	wales_UK	Wales, United Kingdom	4	1	131779	57361	1255	251
QuoteSearch.com	QuoteSearch	2235255886787452	Facebook	wales_UK	Wales, United Kingdom	90	1	103201	36104	1421	213
Swatch	Swatch	297973083586150	Facebook	wales_UK	Wales, United Kingdom	24	1	97806	36121	1004	224
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	wales_UK	Wales, United Kingdom	1650	1	93123	16332	3921	45
38 Degrees	38 Degrees	200006375787	Facebook	wales_UK	Wales, United Kingdom	21	1	46427	14680	278	24
Carmarthenshire Liberal Democrats	Christopher David W Passmore	585876841564510	Facebook	wales_UK	Wales, United Kingdom	9	1	41991	11000	1031	0
European Parliament	European Parliament	178362315106	Facebook	wales_UK	Wales, United Kingdom	3	1	41787	17878	623	124
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	wales_UK	Wales, United Kingdom	129	1	40059	10572	1186	26
HOPE not hate community	HOPE not hate	187610451787582	Facebook	wales_UK	Wales, United Kingdom	4	1	34398	13736	158	26
People's Vote UK	People's Vote	748608695327755	Facebook	wales_UK	Wales, United Kingdom	49	1	32909	9454	405	55
Daily Mirror	Reach Plc	6149699161	Facebook	wales_UK	Wales, United Kingdom	1	1	31356	12542	362	72
Simon Hart MP	Simon Hart MP	914835805358773	Facebook	wales_UK	Wales, United Kingdom	8	1	29992	11000	916	0
Plaid Cymru Montgomeryshire / Maldwyn	Plaid Cymru Maldwyn 	407476889268616	Facebook	wales_UK	Wales, United Kingdom	8	1	26931	4806	883	0
The Brexit Party	The Brexit Party	230416667843105	Facebook	wales_UK	Wales, United Kingdom	7	1	23575	6761	1782	423
InFacts	InFacts	678120165658753	Facebook	wales_UK	Wales, United Kingdom	5	1	22637	6862	182	34
Unite the union	Unite the union	175584152579855	Facebook	wales_UK	Wales, United Kingdom	6	1	22004	10558	135	53
Global Justice Now	Global Justice Now	6707857033	Facebook	wales_UK	Wales, United Kingdom	63	1	21879	6023	519	0
TheArticle	TheArticle	607840469632004	Facebook	wales_UK	Wales, United Kingdom	2	1	17195	8598	68	13
WWF UK	WWF UK	311627208673	Facebook	wales_UK	Wales, United Kingdom	3	1	16031	6940	80	14
