advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Jusos in der SPD	Jusos in der SPD	40415227476	Facebook	u13_17	unknown (13-17)	DE	Germany	11	1	375	96	3	0
Landeszentrale für politische Bildung Thüringen	Landeszentrale für politische Bildung Thüringen	215460201802938	Facebook	u13_17	unknown (13-17)	DE	Germany	28	1	347	91	4	0
Senatsverwaltung für Kultur und Europa		247450562347746	Facebook	u13_17	unknown (13-17)	DE	Germany	3	1	315	137	0	0
CDU	CDU	78502295414	Facebook	u13_17	unknown (13-17)	DE	Germany	44	1	268	28	16	0
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	u13_17	unknown (13-17)	DE	Germany	78	1	222	60	3	0
CDU Hamburg	CDU Landesverband Hamburg	173796242642081	Facebook	u13_17	unknown (13-17)	DE	Germany	8	1	212	47	1	0
#NatürlichEuropa	Deutscher Naturschutzring DNR e.V.	255657841991242	Facebook	u13_17	unknown (13-17)	DE	Germany	1	1	174	87	0	0
Grüne Jugend Mecklenburg-Vorpommern	Grüne Jugend Mecklenburg-Vorpommern	199036293467407	Facebook	u13_17	unknown (13-17)	DE	Germany	1	1	144	57	1	0
Verband der Chemischen Industrie e.V.	Chemie Wirtschaftsförderungs GmbH	921326477983554	Facebook	u13_17	unknown (13-17)	DE	Germany	13	1	142	16	7	0
Adenauer Campus	Konrad-Adenauer-Stiftung	225123097665916	Facebook	u13_17	unknown (13-17)	DE	Germany	21	1	136	35	3	0
Jusos Schleswig-Holstein	Jusos Schleswig-Holstein	185490505413	Facebook	u13_17	unknown (13-17)	DE	Germany	8	1	109	25	0	0
Özlem Alev Demirel	DIE LINKE. NRW	602487899802568	Facebook	u13_17	unknown (13-17)	DE	Germany	1	1	108	54	0	0
Europäische Kommission – Vertretung in Deutschland	Europäische Kommission – Vertretung in Deutschland	123332714357231	Facebook	u13_17	unknown (13-17)	DE	Germany	9	1	103	22	1	0
European Parliament	European Parliament	178362315106	Facebook	u13_17	unknown (13-17)	DE	Germany	6	1	91	37	0	0
ÖDP Nordrhein-Westfalen	Ökologisch-Demokratische Partei (ÖDP) NRW	138480036196810	Facebook	u13_17	unknown (13-17)	DE	Germany	3	1	91	44	0	0
Grüne Mannheim	BÜNDNIS 90/DIE GRÜNEN Kreisverband Mannheim	123290727868673	Facebook	u13_17	unknown (13-17)	DE	Germany	9	1	83	25	1	0
Läuft bei Dir!	Baden-Württemberg Stiftung gGmbH	331383090816092	Facebook	u13_17	unknown (13-17)	DE	Germany	4	1	79	15	0	0
SPD Land Bremen	SPD Land Bremen 	524965010906886	Facebook	u13_17	unknown (13-17)	DE	Germany	22	1	74	7	4	0
FDP Bayern	FDP Bayern	350558562311	Facebook	u13_17	unknown (13-17)	DE	Germany	1	1	66	33	0	0
Junge Liberale JuLis Berlin	Junge Liberale Berlin	190961277588195	Facebook	u13_17	unknown (13-17)	DE	Germany	4	1	62	11	0	0
Bündnis 90/Die Grünen Friedrichshain-Kreuzberg	Bündnis 90/Die Grünen Xhain	112562615494117	Facebook	u13_17	unknown (13-17)	DE	Germany	5	1	61	14	0	0
Volt Deutschland	Volt Deutschland	134209407129787	Facebook	u13_17	unknown (13-17)	DE	Germany	9	1	58	11	0	0
Thalia Buchhandlung - Thalia.de	Thalia Buchhandlung - Thalia.de	342884401877	Facebook	u13_17	unknown (13-17)	DE	Germany	6	1	57	24	0	0
Die Offene Gesellschaft	die Initiative Offene Gesellschaft mit Facebook-Werbegutschrift	912255502235222	Facebook	u13_17	unknown (13-17)	DE	Germany	12	1	47	11	1	0
European Commission	European Commission	107898832590939	Facebook	u13_17	unknown (13-17)	DE	Germany	20	1	42	19	0	0
