advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Commission		107898832590939	Facebook	d089	2019-03-30	HU	Hungary	9	1	46878	21876	187	46
Jakab Péter	Országgyűlés Hivatala Jobbik Frakció	781150971947219	Facebook	d089	2019-03-30	HU	Hungary	1	1	33333	16666	51	25
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	d089	2019-03-30	HU	Hungary	12	1	27275	12005	38	15
Toroczkai László		151665991681369	Facebook	d089	2019-03-30	HU	Hungary	1	1	24999	12499	38	7
Tilt		169065407139584	Facebook	d089	2019-03-30	HU	Hungary	1	1	22222	11111	55	11
Gyöngyösi Márton	Országgyűlés Hivatala Jobbik Frakció	781030738624077	Facebook	d089	2019-03-30	HU	Hungary	1	1	16666	3333	51	10
Ádám Kósa Mep	Adam Kosa, Member of the European Parliament	237088069704442	Facebook	d089	2019-03-30	HU	Hungary	1	1	13513	5405	24	12
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	d089	2019-03-30	HU	Hungary	1	1	12499	2499	7	3
Ujhelyi István dr.	MSZP	734217673259088	Facebook	d089	2019-03-30	HU	Hungary	1	1	12499	2499	38	7
UPC Magyarország		184177601611829	Facebook	d089	2019-03-30	HU	Hungary	1	1	12499	2499	7	3
Dr. Molnár Csaba	Demokratikus Koalíció	306318386058001	Facebook	d089	2019-03-30	HU	Hungary	5	1	11299	2447	27	0
Novák Előd		112879632128020	Facebook	d089	2019-03-30	HU	Hungary	2	1	10317	4444	18	9
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	d089	2019-03-30	HU	Hungary	1	1	8755	4377	43	8
Dúró Dóra		191946490841225	Facebook	d089	2019-03-30	HU	Hungary	10	1	7839	1764	17	4
Dr. Pósán László		142020589304689	Facebook	d089	2019-03-30	HU	Hungary	2	1	7436	3066	23	9
Stop atomtemető		137659053606779	Facebook	d089	2019-03-30	HU	Hungary	4	1	6496	1748	20	5
Atomcsapda	Energiaklub	1298059770281335	Facebook	d089	2019-03-30	HU	Hungary	1	1	6249	1250	3	1
Juhász Hajnalka		243470906428319	Facebook	d089	2019-03-30	HU	Hungary	1	1	6249	1249	19	3
Új Mezőgazdasági Magazin		116239185208469	Facebook	d089	2019-03-30	HU	Hungary	4	1	4251	850	0	0
Iversale		2328597934037109	Facebook	d089	2019-03-30	HU	Hungary	3	1	3579	1603	3	0
The Dolphin's Voice		374901615887979	Facebook	d089	2019-03-30	HU	Hungary	3	1	3458	790	15	0
Agroinform.hu		154685134568504	Facebook	d089	2019-03-30	HU	Hungary	1	1	3333	1666	5	1
Tégy az abortusz ellen		200615179974476	Facebook	d089	2019-03-30	HU	Hungary	1	1	3333	666	2	1
Paróczai Anikó		1953380668110489	Facebook	d089	2019-03-30	HU	Hungary	2	1	2832	500	8	2
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	d089	2019-03-30	HU	Hungary	1	1	2609	1304	13	2
