advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Facebook Ireland	Facebook Ireland	43110923010	Facebook	rd5	Last 5 days	IE	Ireland	4	1	1428570	571429	14282	2857
Referendum Commission		580832208630212	Facebook	rd5	Last 5 days	IE	Ireland	11	1	1101988	409999	2789	700
Maria Walsh	Fine Gael	883806764992893	Facebook	rd5	Last 5 days	IE	Ireland	21	1	776813	225583	4771	700
European Greens		141366725876424	Facebook	rd5	Last 5 days	IE	Ireland	16	1	764667	351997	4104	1045
Alice Mary Higgins for Europe	Alice Mary Higgins	1055105841226515	Facebook	rd5	Last 5 days	IE	Ireland	30	1	433764	93466	2052	133
Deirdre Clune MEP	Deirdre Clune MEP	516116248507364	Facebook	rd5	Last 5 days	IE	Ireland	18	1	425432	113107	2627	304
Fine Gael	Fine Gael	264172043210	Facebook	rd5	Last 5 days	IE	Ireland	4	1	399998	183333	1498	600
Andrew Doyle	Andrew Doyle	200875073325354	Facebook	rd5	Last 5 days	IE	Ireland	7	1	389995	154285	1181	182
Women for Election	Women for Election	115885998520125	Facebook	rd5	Last 5 days	IE	Ireland	10	1	370828	164166	1662	300
Mark Durkan	Fine Gael	2002340613394109	Facebook	rd5	Last 5 days	IE	Ireland	6	1	349994	100000	2194	400
Fianna Fáil	Fianna Fáil	222629035132	Facebook	rd5	Last 5 days	IE	Ireland	11	1	263826	87509	1333	272
Matt Carthy	Carthy Matt	580216935345125	Facebook	rd5	Last 5 days	IE	Ireland	16	1	230346	70271	1696	121
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	rd5	Last 5 days	IE	Ireland	23	1	219321	53016	659	2
Gary Gannon 4 Europe		691388720903801	Facebook	rd5	Last 5 days	IE	Ireland	2	1	178570	78571	141	0
USR Diaspora	Uniunea Salvați România - USR	1793510380925494	Facebook	rd5	Last 5 days	IE	Ireland	4	1	150996	30000	396	0
Malcolm Byrne	Malcolm Byrne Page	34812247970	Facebook	rd5	Last 5 days	IE	Ireland	8	1	139995	31000	445	0
Saoirse McHugh for MEP	Green Party Ireland	2242183922693730	Facebook	rd5	Last 5 days	IE	Ireland	4	1	129996	25999	346	0
Pro Life Campaign Ireland	Pro Life Campaign Ireland	224615650378	Facebook	rd5	Last 5 days	IE	Ireland	3	1	127776	48888	1164	433
Anne Rabbitte TD	Rabbitte Anne Marie	1426461550915658	Facebook	rd5	Last 5 days	IE	Ireland	8	1	120651	26631	633	37
Alex White	Mc Kinney Eunan Anthony	58389344622	Facebook	rd5	Last 5 days	IE	Ireland	4	1	117358	25972	520	55
Cllr. Éilis Ryan for Europe	The Workers' Party of Ireland	787376334669425	Facebook	rd5	Last 5 days	IE	Ireland	2	1	112109	55555	376	55
Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	rd5	Last 5 days	IE	Ireland	4	1	108330	24166	680	99
Seamus Ryan	Ryan Seamus	380444175359380	Facebook	rd5	Last 5 days	IE	Ireland	6	1	106557	21112	486	0
Michael  O'Dowd for Europe	O'Dowd Michael Joseph	878147035569806	Facebook	rd5	Last 5 days	IE	Ireland	3	1	104997	22499	247	0
Sheila Nunan for Europe	The Labour Party	786865738356162	Facebook	rd5	Last 5 days	IE	Ireland	2	1	99998	20000	598	100
