advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Bogusław Sonik	KWW KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI	75775141409	Facebook	0_1k	0 - 1k	PL	Poland	15	1	14985	0	345	0
Krzysztof Bosak	Konfederacja KORWiN Braun Liroy Narodowcy	141833139301	Facebook	0_1k	0 - 1k	PL	Poland	6	1	5994	0	138	0
Michał Wawrykiewicz	KKW Koalicja Europejska PO PSL SLD .N Zieloni	835519263468051	Facebook	0_1k	0 - 1k	PL	Poland	6	1	5993	0	138	0
Krzysztof Hetman	Krzysztof Hetman KKW Koalicja Europejska PO PSL SLD .N Zieloni	1607487699534202	Facebook	0_1k	0 - 1k	PL	Poland	5	1	4994	0	115	0
Patryk Fajdek	KW Wiosna Roberta Biedronia	396085477167186	Facebook	0_1k	0 - 1k	PL	Poland	5	1	4994	0	115	0
Tomasz Leśniak	KW Wiosna Roberta Biedronia	397430734381499	Facebook	0_1k	0 - 1k	PL	Poland	5	1	4994	0	115	0
Danuta Hübner	KKW Koalicja Europejska PO SLD PSL .N Zieloni	458440260940195	Facebook	0_1k	0 - 1k	PL	Poland	4	1	3995	0	92	0
Marcin Gołaszewski	Marcin Łukasz Gołaszewski 	1500359650261089	Facebook	0_1k	0 - 1k	PL	Poland	4	1	3995	0	92	0
Bogdan Rzońca	Blue Data Bay Sp. z o.o.	247239865295508	Facebook	0_1k	0 - 1k	PL	Poland	3	1	2996	0	69	0
Karol Karski	Komitet Wyborczy Prawa i Sprawiedliwości	612725748801524	Facebook	0_1k	0 - 1k	PL	Poland	3	1	2996	0	69	0
Zarabiajwdomu	Piotr Adrian Tyrkalski	1725825690853452	Facebook	0_1k	0 - 1k	PL	Poland	3	1	2996	0	69	0
Przemysław Przybylski	Komitet Wyborczy Prawo i Sprawiedliwość	256850261180940	Facebook	0_1k	0 - 1k	PL	Poland	2	1	1998	0	46	0
Krzysztof Jurgiel	Overs sp. z o.o.	465990636788016	Facebook	0_1k	0 - 1k	PL	Poland	2	1	1998	0	46	0
Paweł Tanajno	Paweł Jan Tanajno	469702339755768	Facebook	0_1k	0 - 1k	PL	Poland	2	1	1998	0	46	0
Elżbieta Łukacijewska	EPL	271399596270991	Facebook	0_1k	0 - 1k	PL	Poland	2	1	1998	0	46	0
Beata Maciejewska	KW Wiosna Roberta Biedronia	359606364774932	Facebook	0_1k	0 - 1k	PL	Poland	2	1	1998	0	46	0
Joanna Szałata - Wybory 2019	Andrzej Ostrowski	337862966919194	Facebook	0_1k	0 - 1k	PL	Poland	2	1	1998	0	46	0
Anna Fotyga - Biuro Poselskie	KW Prawo i Sprawiedliwość	1467418970166506	Facebook	0_1k	0 - 1k	PL	Poland	2	1	1998	0	46	0
Andrzej Halicki	. KKW Koalicja Europejska PO PSL SLD .N Zieloni	370319116027	Facebook	0_1k	0 - 1k	PL	Poland	2	1	1998	0	46	0
Paweł Kobyliński - Poseł na Sejm RP, Kandydat do Parlamentu Europejskiego	Paweł Kobyliński, kandydat Koalicji Europejskiej do Europarlamentu	1576591379231457	Facebook	0_1k	0 - 1k	PL	Poland	2	1	1998	0	46	0
Wolność - częstochowskie	KWW KONFEDERACJA KORWIN BRAUN LIROY NARODOWCY	836715293340164	Facebook	0_1k	0 - 1k	PL	Poland	2	1	1998	0	46	0
Marcin Bosacki	KWW Koalicja Europejska PO PSL SLD .N Zieloni	325783984956664	Facebook	0_1k	0 - 1k	PL	Poland	2	1	1998	0	46	0
Stop Korki na Bałuckiego		204126866871498	Facebook	0_1k	0 - 1k	PL	Poland	2	1	1998	0	46	0
Studio Masażu i Fizjoterapii	Bożena Barbara Bartela-Citak	1704799239844675	Facebook	0_1k	0 - 1k	PL	Poland	2	1	1998	0	46	0
Joanna Skrzydlewska	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	274904002573727	Facebook	0_1k	0 - 1k	PL	Poland	2	1	1997	0	46	0
Jarosław Wałęsa	KKW Koalicja Europejska PO PSL SLD N Zieloni	433052760111334	Facebook	0_1k	0 - 1k	PL	Poland	2	1	1997	0	46	0
Włodzimierz Cimoszewicz. Europa i Konstytucja.	KKW Koalicja Europejska PO PSL SLD .N Zieloni	1945383395767575	Facebook	0_1k	0 - 1k	PL	Poland	1	1	999	0	23	0
Maciej Małecki	Maciej Małecki 	533251443444200	Facebook	0_1k	0 - 1k	PL	Poland	1	1	999	0	23	0
Sabina Obwiosło-Budzyń	KW Wiosna Roberta Biedronia 	371048117077022	Facebook	0_1k	0 - 1k	PL	Poland	1	1	999	0	23	0
Jerzy Buzek	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	69153026654	Facebook	0_1k	0 - 1k	PL	Poland	1	1	999	0	23	0
Mariusz Kotarba - Kandydat do Parlamentu Europejskiego	KW Wiosna Roberta Biedronia	307031223301174	Facebook	0_1k	0 - 1k	PL	Poland	1	1	999	0	23	0
Sven Zagała	KW Wiosna Roberta Biedronia	2215190752031133	Facebook	0_1k	0 - 1k	PL	Poland	1	1	999	0	23	0
Paweł Krutul	Komitet Wyborczy Wiosna Roberta Biedronia	1798798630436202	Facebook	0_1k	0 - 1k	PL	Poland	1	1	999	0	23	0
Kamila Gasiuk-Pihowicz	Kamila Gasiuk-PIhowicz KKW Koalicja Europejska PO PSL SLD .N Zieloni	150412465290475	Facebook	0_1k	0 - 1k	PL	Poland	1	1	999	0	23	0
Elżbieta Stępień Posłanka na Sejm RP kandydatka do Parlamentu Europejskiego	KKW Koalicja Europejska Platforma SLD PSL .N Zieloni	888587617855300	Facebook	0_1k	0 - 1k	PL	Poland	1	1	999	0	23	0
Marcin Sypniewski	Marcin Sypniewski	946704618680358	Facebook	0_1k	0 - 1k	PL	Poland	1	1	999	0	23	0
Akcja Demokracja	Akcja Demokracja	277892342334350	Facebook	0_1k	0 - 1k	PL	Poland	1	1	999	0	23	0
Bogdan Klich	Bogdan Adam Klich 	102087510135950	Facebook	0_1k	0 - 1k	PL	Poland	1	1	999	0	23	0
Sławomir Zawiślak - Poseł Naszej Ziemi	GRAFTET Michał Teterycz	175489039166522	Facebook	0_1k	0 - 1k	PL	Poland	1	1	999	0	23	0
Patryk Jaki	KW Prawo i Sprawiedliwość	199877710116314	Facebook	0_1k	0 - 1k	PL	Poland	1	1	999	0	23	0
Polska Fair Play Jolanta Milas	Olaf Szymon Skibiński	363474570925082	Facebook	0_1k	0 - 1k	PL	Poland	1	1	999	0	23	0
Bartosz Arłukowicz	KKW Koalicja Europejska PO PSL SLD .N Zieloni	152299864806918	Facebook	0_1k	0 - 1k	PL	Poland	1	1	999	0	23	0
Pracownia Architektury Krajobrazu Anna Zbrzezna		510672049016743	Facebook	0_1k	0 - 1k	PL	Poland	1	1	999	0	88	0
Jacek Kuźniewicz	Jacek Kuźniewicz	1422828751268697	Facebook	0_1k	0 - 1k	PL	Poland	1	1	999	0	23	0
Marta Lempart	KW Wiosna Roberta Biedronia	760311647468570	Facebook	0_1k	0 - 1k	PL	Poland	1	1	998	0	23	0
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	0_1k	0 - 1k	PL	Poland	1	1	997	0	22	0
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	0_1k	0 - 1k	PL	Poland	1	1	996	0	22	0
Jan Olbrycht	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	153098244704447	Facebook	0_1k	0 - 1k	PL	Poland	1	1	987	0	22	0
SPD Oberspreewald-Lausitz	Alexander Krüger	236968340096641	Facebook	0_1k	0 - 1k	PL	Poland	1	1	3	0	0	0
