advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Sign for my Future		1345513882259768	Facebook	w010	Week 10	BE	Belgium	28	1	2110554	825285	18554	4060
Vlaams Belang	Vlaams Belang	56605856504	Facebook	w010	Week 10	BE	Belgium	3	1	1999996	900000	14996	3000
sp.a	sp.a	57253967150	Facebook	w010	Week 10	BE	Belgium	7	1	1754991	780999	12092	2399
Kialo		729627343834501	Facebook	w010	Week 10	BE	Belgium	15	1	847897	344871	7160	1434
European Parliament		178362315106	Facebook	w010	Week 10	BE	Belgium	13	1	734684	320765	5664	1525
Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	w010	Week 10	BE	Belgium	18	1	299894	68169	3500	501
Unis pour les Droits Humains		1642871805813802	Facebook	w010	Week 10	BE	Belgium	5	1	227543	87138	268	0
Michael Freilich - 5de plaats Kamer		609777409464271	Facebook	w010	Week 10	BE	Belgium	4	1	199977	39996	1995	399
Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	w010	Week 10	BE	Belgium	1	1	159999	80000	799	400
Theo Francken		483497581789280	Facebook	w010	Week 10	BE	Belgium	2	1	125427	62500	354	62
ABVV-Metaal		736539056400845	Facebook	w010	Week 10	BE	Belgium	3	1	107141	47142	127	0
Bricks and Leisure Real Estate		955345507873817	Facebook	w010	Week 10	BE	Belgium	2	1	99984	19997	597	100
Peter Mertens	PVDA	236485149843971	Facebook	w010	Week 10	BE	Belgium	4	1	84959	16858	250	0
Kathleen Van Brempt	Kathleen Van Brempt	206193139504506	Facebook	w010	Week 10	BE	Belgium	4	1	60830	12166	313	0
Ecobio OBD		250081085939529	Facebook	w010	Week 10	BE	Belgium	3	1	56517	22388	575	110
Thuisverpleging		372390586890911	Facebook	w010	Week 10	BE	Belgium	3	1	53067	22745	52	7
Les Wallons ne manquent pas d'air		559852030865205	Facebook	w010	Week 10	BE	Belgium	19	1	52048	14421	363	0
Hans Maes		1181238155301995	Facebook	w010	Week 10	BE	Belgium	1	1	49999	10000	99	0
EPP Group in the European Parliament		291699857688	Facebook	w010	Week 10	BE	Belgium	1	1	49999	10000	499	100
Vluchtelingenwerk Vlaanderen		81497097451	Facebook	w010	Week 10	BE	Belgium	1	1	49999	9999	99	0
Ecogreen		2207467306235731	Facebook	w010	Week 10	BE	Belgium	4	1	39997	16328	353	84
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	w010	Week 10	BE	Belgium	6	1	38805	10275	94	9
Vrouw & Maatschappij - CD&V politica	Vrouw & Maatschappij	268844173157989	Facebook	w010	Week 10	BE	Belgium	1	1	34999	7000	69	0
ProDG	ProDG	89846075866	Facebook	w010	Week 10	BE	Belgium	2	1	32484	6497	224	39
Marie Arena		109149719130331	Facebook	w010	Week 10	BE	Belgium	1	1	31999	16000	79	16
