country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
CY	Cyprus	European Parliament		178362315106	Facebook	20	1	2927936	1285660	15126	3187
CY	Cyprus	ΑΚΕΛ - AKEL	ΑΚΕΛ - AKEL	117799504920552	Facebook	84	1	2579853	770147	9475	299
CY	Cyprus	Στηρίζουμε Μαρίνο Κλεάνθους για την Ευρωβουλή		831939610501208	Facebook	28	1	1519718	563492	5524	699
CY	Cyprus	European Parliament Office in Cyprus		205478755729	Facebook	9	1	1498460	659277	6983	1298
CY	Cyprus	Κίνημα Σοσιαλδημοκρατών ΕΔΕΚ	EDEK	489124984493054	Facebook	65	1	1291859	270982	6433	0
CY	Cyprus	Prof. Dr. Niyazi Kızılyürek	Niyazi Kızılyürek	878208312216203	Facebook	22	1	1025369	401934	3381	300
CY	Cyprus	Nicos Tornaritis - Νίκος Τορναρίτης	Nicos Tornaritis - Νίκος Τορναρίτης	115653995162093	Facebook	22	1	964655	228535	2163	0
CY	Cyprus	Λευτέρης Χριστοφόρου - Lefteris Christoforou		832972046731724	Facebook	48	1	950814	208965	4751	0
CY	Cyprus	Costas Mavrides - Κώστας Μαυρίδης	Costas Mavrides - Κώστας Μαυρίδης	197874087030899	Facebook	19	1	785877	195975	2280	100
CY	Cyprus	Τζώρτζια Κωνσταντίνου-Παναγιώτου / Georgia Constantinou-Panayiotou		270213387069072	Facebook	24	1	762792	166963	2375	0
CY	Cyprus	Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS		46620712083	Facebook	23	1	564367	121475	2261	0
CY	Cyprus	Νικόλας Παπαδόπουλος	Μανωλης Κυριακου	998046016880140	Facebook	28	1	520877	118980	2771	0
CY	Cyprus	γυρίζουμε		278308089460720	Facebook	6	1	499467	220182	3382	780
CY	Cyprus	Δημοκρατικό Κόμμα	Constantinos Georgallides	293704380825571	Facebook	38	1	467918	131986	3761	0
CY	Cyprus	UK-Cyprus Enterprise Council	UK-Cyprus Enterprise Council 	1837120569879342	Facebook	7	1	427309	184337	762	40
CY	Cyprus	Δημοκρατικός Συναγερμός	Δημοκρατικός Συναγερμός	64330641883	Facebook	13	1	386913	112984	1286	0
CY	Cyprus	Κόμμα Δικαιοσύνης - ΟΑΔ	Michael Minas	404386316397983	Facebook	9	1	379716	114887	890	0
CY	Cyprus	Δημήτρης Παπαδάκης	Δημήτρης Παπαδάκης - Demetris Papadakis	1406872809567447	Facebook	11	1	374896	77981	1088	0
CY	Cyprus	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	5	1	365413	155937	2740	531
CY	Cyprus	Παναγιώτης Σεντώνας - Panayiotis Sentonas		436419753766608	Facebook	16	1	360916	80985	1583	0
CY	Cyprus	AKEL Türkçe	ΑΚΕΛ - AKEL	811609932267686	Facebook	6	1	360344	161682	992	99
CY	Cyprus	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	15	1	338019	139989	600	153
CY	Cyprus	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	39	1	309400	141387	482	121
CY	Cyprus	Παρατηρητήριο Τρίτης Ηλικίας Κύπρου		1788557328061678	Facebook	4	1	207711	71538	712	99
CY	Cyprus	Power Beach		484571345318227	Facebook	1	1	199485	99743	98	0
CY	Cyprus	Marinos Mousiouttas	Andreas Nikitaras	306684270037168	Facebook	12	1	191987	40999	1187	0
CY	Cyprus	Dr. Eleni Stavrou		822417261217421	Facebook	6	1	179994	45000	594	0
CY	Cyprus	Union of Cypriots - Kıbrıslılar Birliği - Ένωσις Κυπρίων		2000341880290773	Facebook	6	1	171363	40140	318	57
CY	Cyprus	European Greens	European Greens	141366725876424	Facebook	6	1	161872	70745	663	179
CY	Cyprus	VoteWatch Europe		355087424564148	Facebook	5	1	149750	62369	266	90
CY	Cyprus	Kialo		729627343834501	Facebook	11	1	129131	45238	325	78
CY	Cyprus	Γραφείο Τύπου και Πληροφοριών - Press and Information Office		620027974738907	Facebook	2	1	126252	48127	479	76
CY	Cyprus	Μαρία Παστελλά		408568246617951	Facebook	7	1	120456	26690	635	0
CY	Cyprus	EEA and Norway Grants		70937137362	Facebook	1	1	118808	47523	23	0
CY	Cyprus	Katerina Christophidou		131599480586562	Facebook	5	1	115988	25998	494	0
CY	Cyprus	Συμμαχία Πολιτών	Anastasia Fella	470323203056530	Facebook	13	1	112985	30999	1286	0
CY	Cyprus	VICE Greece		187580104777775	Facebook	8	1	106391	28807	185	0
CY	Cyprus	Takis Hadjigeorgiou		610639632353466	Facebook	3	1	104951	20990	296	0
CY	Cyprus	Yiannos Lakkotrypis		750357328668972	Facebook	7	1	84990	19999	692	0
CY	Cyprus	European Commission		107898832590939	Facebook	3	1	84809	42404	250	61
CY	Cyprus	Leyla Hüseyin Kıralp		405321523588438	Facebook	9	1	83374	21704	885	0
CY	Cyprus	Γυναικεία Οργάνωση Δημοκρατικού Κόμματος - ΓΟΔΗΚ		328991341036445	Facebook	6	1	80987	21996	593	0
CY	Cyprus	EU Environment		305608429284	Facebook	2	1	78504	37634	376	73
CY	Cyprus	Living and Working Abroad		134381223370615	Facebook	3	1	69941	19984	285	0
CY	Cyprus	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	42	1	67830	28626	334	70
CY	Cyprus	Ιακώβου Βάκης		332523037613071	Facebook	5	1	65994	12999	494	0
CY	Cyprus	VOIS Cyprus		571975636495930	Facebook	3	1	60989	14996	296	0
CY	Cyprus	Hoxton Capital Management		353185345195139	Facebook	8	1	57856	25463	199	58
CY	Cyprus	StudentLife.com.cy	StudentLife.com.cy	219265161533109	Facebook	4	1	56989	10998	395	0
CY	Cyprus	Ιακώβου Βάκης		250160905888958	Facebook	2	1	54998	11000	198	0
CY	Cyprus	yeniduzen		223172754383571	Facebook	2	1	54920	10984	88	14
CY	Cyprus	Tiny Humans Etc		218868801931921	Facebook	2	1	54894	10979	197	0
CY	Cyprus	Αντιγόνη Παπαδοπούλου - Η φωνή του ενεργού πολίτη		243308565736627	Facebook	1	1	49998	10000	99	0
CY	Cyprus	Κίνημα Οικολόγων - Συνεργασία Πολιτών		406404342873724	Facebook	1	1	49998	10000	98	0
CY	Cyprus	CARDET		206470649447499	Facebook	1	1	49979	9996	98	0
CY	Cyprus	Nomadic State of Mind Cyprus		301558603282016	Facebook	1	1	49976	9995	98	0
CY	Cyprus	AIPFE Cyprus - Women of Europe		1614268508823327	Facebook	1	1	49969	9994	98	0
CY	Cyprus	AB Bilgi Merkezi		583529045116711	Facebook	1	1	49968	9993	98	0
CY	Cyprus	Adore Nature Cyprus		1849286755152187	Facebook	1	1	49850	9970	98	0
CY	Cyprus	Party of European Socialists	Party of European Socialists	148097975226385	Facebook	8	1	43698	17376	99	8
CY	Cyprus	European Youth Event		919232861444360	Facebook	7	1	43603	19732	127	30
CY	Cyprus	LegacyFx		966644110116765	Facebook	3	1	42928	21464	107	44
CY	Cyprus	Μιχάλης Μηνά-Υποψήφιος Ευρωβουλευτής 2019-  Πρόεδρος Κόμμα Δικαιοσύνης		1405721126369385	Facebook	6	1	40977	16992	593	0
CY	Cyprus	Europe Together		140105536131109	Facebook	1	1	40868	20434	204	40
CY	Cyprus	Ομάδα Ενημέρωσης		529197344248343	Facebook	6	1	35971	12989	593	0
CY	Cyprus	We Amplify		186008238755917	Facebook	4	1	35125	7025	84	0
CY	Cyprus	EPP Group in the European Parliament		291699857688	Facebook	2	1	27523	11014	27	5
CY	Cyprus	Kleopatra Sidiropoulou Υποψήφια Ευρωεκλογών με το Ποτάμι		272999270266817	Facebook	8	1	25385	10824	77	0
CY	Cyprus	ETUC		129041250601685	Facebook	1	1	24162	12081	60	12
CY	Cyprus	Friends of the Earth Cyprus - Φίλοι της Γης Κύπρου		782825568407464	Facebook	2	1	19998	10000	198	0
CY	Cyprus	ATL Loizou Group		834066243426644	Facebook	2	1	19997	9999	197	0
CY	Cyprus	Neoklis Sylikiotis		746047275453494	Facebook	2	1	19995	9998	197	0
CY	Cyprus	Ο Καραγκιόζης Αλογόκριτος		295164867809730	Facebook	4	1	19619	3924	388	0
CY	Cyprus	Guardian Weekly		64525551258	Facebook	7	1	18242	7049	32	5
CY	Cyprus	Create.Refresh	Create.Refresh	1736881926615141	Facebook	4	1	17566	7768	48	8
CY	Cyprus	Council of the European Union		147547541961576	Facebook	4	1	17142	8062	57	10
CY	Cyprus	Give A Vote		2186129244970085	Facebook	1	1	16017	6407	15	3
CY	Cyprus	Cyclamen Project		2243589379200521	Facebook	2	1	14998	6000	198	0
CY	Cyprus	Green Future		2010155732574284	Facebook	2	1	14997	5999	197	0
CY	Cyprus	European Commission - Development & Cooperation - EuropeAid		287842647957979	Facebook	6	1	14701	6377	4	0
CY	Cyprus	The Good Lobby		1420129598280317	Facebook	7	1	12895	4510	32	0
CY	Cyprus	Cyprus Youth Council.Συμβούλιο Νεολαίας Κύπρου.Kıbrıs Gençlik Konseyi		452945224795346	Facebook	2	1	10998	5000	198	0
CY	Cyprus	SIGG Cyprus		353280025136314	Facebook	2	1	10975	4991	197	0
CY	Cyprus	RPN.com.cy		1683625705013522	Facebook	2	1	9998	2000	198	0
CY	Cyprus	Τομέας Κοινωνικής Πολιτικής Δημοκρατικού Κόμματος		420675871612712	Facebook	2	1	9997	1999	197	0
CY	Cyprus	Ανεξάρτητη Φοιτητική ΕΠΑΛΞΗ Πανεπιστημίου Κύπρου		579252218763659	Facebook	1	1	9996	4998	98	0
CY	Cyprus	Krypto Security Cyprus		604503129572525	Facebook	1	1	9992	4996	98	0
CY	Cyprus	Όμιλος Προβληματισμού για τον Εκσυγχρονισμό της Κοινωνίας μας - ΟΠΕΚ		241928809281997	Facebook	1	1	9990	4995	98	0
CY	Cyprus	Cecilia Malmström		258966159416	Facebook	1	1	9513	3805	19	9
CY	Cyprus	OTS Solicitors		940549775965601	Facebook	1	1	9183	4591	10	0
CY	Cyprus	Ελληνική σημαία		407830792962925	Facebook	2	1	9161	1832	18	0
CY	Cyprus	Tuunes		992176580926495	Facebook	6	1	8191	1897	34	0
CY	Cyprus	European Youth		130456876990360	Facebook	5	1	8031	3956	43	6
CY	Cyprus	Νεολαία Δημοκρατικού Κόμματος - ΝΕΔΗΚ Λάρνακας		1152027201616934	Facebook	1	1	7668	3834	75	0
CY	Cyprus	CityChannel		2074154366187575	Facebook	1	1	7424	3712	73	0
CY	Cyprus	MasterClass		687589164666184	Facebook	3	1	7392	3696	32	6
CY	Cyprus	Council of Europe - Directorate General Human Rights and Rule of Law		315160671967064	Facebook	11	1	7371	3249	11	0
CY	Cyprus	Europeana.eu		10261403667	Facebook	1	1	7086	3543	3	0
CY	Cyprus	Χάρης Αντωνίου/Εγγεγραμμένος Εκπαιδευτικός  Σχολικός Ψυχολόγος		1171523046211155	Facebook	3	1	6996	1000	297	0
CY	Cyprus	MmosWorld		1262271977168621	Facebook	1	1	6908	3454	4	0
