advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
INBOX	New Digital Media	369693523475596	Facebook	rd1	Yesterday	EL	Greece	9	1	761251	358974	1145	199
European Parliament	European Parliament	178362315106	Facebook	rd1	Yesterday	EL	Greece	4	1	626053	287541	4472	874
Ζωή Κωνσταντοπούλου - Zoe Konstantopoulou	Πλεύση Ελευθερίας	1489639131352219	Facebook	rd1	Yesterday	EL	Greece	26	1	582992	198406	1209	214
Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	rd1	Yesterday	EL	Greece	41	1	417137	143814	1569	162
Voxpop Analysis	Ιωάννης Απόστολος Σκλίας	126822114784105	Facebook	rd1	Yesterday	EL	Greece	15	1	415755	127934	2683	299
Νότης Μαριάς, Ανεξάρτητος Ευρωβουλευτής	Επαμεινωνδας Μαριας	337788662974718	Facebook	rd1	Yesterday	EL	Greece	14	1	320223	116483	1245	174
Γιώργος Χατζημάρκος	Γιώργος Χατζημάρκος	2128150737398149	Facebook	rd1	Yesterday	EL	Greece	20	1	310582	120841	1321	213
Newsique	newsique	357567421559428	Facebook	rd1	Yesterday	EL	Greece	1	1	249771	99908	499	249
Οι Έλληνες	In Progress	2273336566260671	Facebook	rd1	Yesterday	EL	Greece	2	1	233206	99946	1998	499
Ρένα Δούρου	Ρένα Δούρου	225197477683663	Facebook	rd1	Yesterday	EL	Greece	9	1	192220	72444	509	188
Κατερινα Μαρκου	Pulse and Opinion S.A.	832766380123763	Facebook	rd1	Yesterday	EL	Greece	4	1	180162	69933	238	33
Στέλιος Κυμπουρόπουλος	Στέλιος Κυμπουρόπουλος	323456224972682	Facebook	rd1	Yesterday	EL	Greece	16	1	175831	43959	1483	0
Nikos Papandreou	Nikos Papandreou	2245032148843299	Facebook	rd1	Yesterday	EL	Greece	7	1	174944	50984	1793	399
Labros Palantzas / Λάμπρος Παλάντζας	Lampros Palantzas 	540653716458457	Facebook	rd1	Yesterday	EL	Greece	13	1	162573	62892	967	155
Δημήτρης Καιρίδης-Dimitris Kairidis	Dimitrios Kairidis	165710610795923	Facebook	rd1	Yesterday	EL	Greece	32	1	141090	31217	1021	0
Δημήτρης Παπαδημούλης	Dimitrios Papadimoulis	528797520505550	Facebook	rd1	Yesterday	EL	Greece	3	1	116584	58292	581	116
Γιώργος Καμίνης	Georgios Kaminis	186974508081005	Facebook	rd1	Yesterday	EL	Greece	2	1	112442	56221	561	112
Θοδωρής Δουλουμπέκης - Theodore Douloumpekis	Theodoros Douloumpekis 	310648756200075	Facebook	rd1	Yesterday	EL	Greece	13	1	104291	26285	550	0
Eva Kaili	Eva Kaili	13721812367	Facebook	rd1	Yesterday	EL	Greece	7	1	103084	35304	271	19
Βαρουξής Λευτέρης - Varouxis Lefteris	Digital Solutions	280496205994839	Facebook	rd1	Yesterday	EL	Greece	6	1	101528	41404	202	33
newsbomb.gr	newsbomb.gr	134135906635470	Facebook	rd1	Yesterday	EL	Greece	1	1	99933	49967	498	99
Χάρης Μαμουλάκης	Χάρης Μαμουλάκης	1561616060574694	Facebook	rd1	Yesterday	EL	Greece	8	1	77747	25499	263	0
Νίκος Ανδρουλάκης	Νίκος Ανδρουλάκης	216089191899991	Facebook	rd1	Yesterday	EL	Greece	8	1	71625	15824	181	0
Vouliwatch	Maria Nathanail	627330267312880	Facebook	rd1	Yesterday	EL	Greece	2	1	64285	32142	196	39
ΗράκλειΟΝ αξίζει	Ηράκλειον Αξίζει	494815481050497	Facebook	rd1	Yesterday	EL	Greece	10	1	63117	16809	286	28
