advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Inimõiguste Instituut / Estonian Institute of Human Rights		144333745668266	Facebook	tartu_county	Tartu County	EE	Estonia	7	1	56603	24951	169	39
European Parliament		178362315106	Facebook	tartu_county	Tartu County	EE	Estonia	22	1	53197	22502	497	124
Sotsiaaldemokraatlik Erakond	Sotsiaaldemokraatlik Erakond	123310201026539	Facebook	tartu_county	Tartu County	EE	Estonia	30	1	52362	19612	165	28
Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	tartu_county	Tartu County	EE	Estonia	80	1	49482	11359	271	1
Igor Gräzin	Igor Gräzin	339367456669277	Facebook	tartu_county	Tartu County	EE	Estonia	29	1	42554	17475	225	20
Tartumaa Rohelised		1353771811435346	Facebook	tartu_county	Tartu County	EE	Estonia	1	1	41672	8334	72	0
Isamaa erakond	Isamaa erakond	321163977576	Facebook	tartu_county	Tartu County	EE	Estonia	10	1	40665	17611	153	48
Urmas Paet	Paet Urmas	223092011815453	Facebook	tartu_county	Tartu County	EE	Estonia	33	1	39844	8465	309	3
Taavi Rõivas	Roivas Taavi	1033457073332454	Facebook	tartu_county	Tartu County	EE	Estonia	21	1	38425	16235	203	28
Veriff		959442754113350	Facebook	tartu_county	Tartu County	EE	Estonia	3	1	31337	13452	52	10
Toitumisnõustaja Erik Orgu		592673214085550	Facebook	tartu_county	Tartu County	EE	Estonia	7	1	13681	4938	56	7
Raimond Kaljulaid	Raimond Kaljulaid	1084372461606422	Facebook	tartu_county	Tartu County	EE	Estonia	29	1	13133	3222	131	15
European Greens	European Greens	141366725876424	Facebook	tartu_county	Tartu County	EE	Estonia	10	1	9619	3230	32	4
Riho Terras		2217643278496367	Facebook	tartu_county	Tartu County	EE	Estonia	3	1	8953	1863	80	15
Triin Saag	Saag Triin	2012394932389774	Facebook	tartu_county	Tartu County	EE	Estonia	30	1	8820	2647	129	0
Jaak Madison	Madison Jaak	536519246456733	Facebook	tartu_county	Tartu County	EE	Estonia	11	1	7411	1553	50	7
Keskerakond	Keskerakond	161252453921396	Facebook	tartu_county	Tartu County	EE	Estonia	10	1	6409	1538	33	0
EMY		815299865514464	Facebook	tartu_county	Tartu County	EE	Estonia	2	1	5220	1044	21	0
Pepe Mardiste		1436271733110292	Facebook	tartu_county	Tartu County	EE	Estonia	1	1	4921	984	8	0
Rimi Eesti		217485440760	Facebook	tartu_county	Tartu County	EE	Estonia	1	1	3762	1881	18	3
Ablo		299078570887332	Facebook	tartu_county	Tartu County	EE	Estonia	8	1	2663	516	22	0
Eiki Nestor	Sotsiaaldemokraatlik Erakond	1472281069715651	Facebook	tartu_county	Tartu County	EE	Estonia	7	1	2602	503	21	0
MTÜ Eesti Tuumajaam		153182254702931	Facebook	tartu_county	Tartu County	EE	Estonia	1	1	2493	498	4	0
Hanno Pevkur  #pevkur		1914863625428136	Facebook	tartu_county	Tartu County	EE	Estonia	6	1	1972	394	39	0
Noored Otsustajad	Eesti Noorteühenduste Liit (ENL)	205597239493153	Facebook	tartu_county	Tartu County	EE	Estonia	2	1	1819	438	5	0
