advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Kalle Laanet Page	Reformierakond	141202956796859	Facebook	hiiu_county	Hiiu County	EE	Estonia	1	1	845	169	1	0
Inimõiguste Instituut / Estonian Institute of Human Rights		144333745668266	Facebook	hiiu_county	Hiiu County	EE	Estonia	3	1	78	37	0	0
Urmas Paet	Paet Urmas	223092011815453	Facebook	hiiu_county	Hiiu County	EE	Estonia	25	1	66	14	0	0
Sotsiaaldemokraatlik Erakond	Sotsiaaldemokraatlik Erakond	123310201026539	Facebook	hiiu_county	Hiiu County	EE	Estonia	30	1	62	20	0	0
Igor Gräzin	Igor Gräzin	339367456669277	Facebook	hiiu_county	Hiiu County	EE	Estonia	27	1	49	21	0	0
Isamaa erakond	Isamaa erakond	321163977576	Facebook	hiiu_county	Hiiu County	EE	Estonia	10	1	44	18	0	0
European Parliament		178362315106	Facebook	hiiu_county	Hiiu County	EE	Estonia	20	1	31	12	0	0
Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	hiiu_county	Hiiu County	EE	Estonia	39	1	29	7	0	0
Taavi Rõivas	Roivas Taavi	1033457073332454	Facebook	hiiu_county	Hiiu County	EE	Estonia	19	1	22	8	0	0
Raimond Kaljulaid	Raimond Kaljulaid	1084372461606422	Facebook	hiiu_county	Hiiu County	EE	Estonia	28	1	16	3	0	0
Keskerakond	Keskerakond	161252453921396	Facebook	hiiu_county	Hiiu County	EE	Estonia	10	1	8	2	0	0
Jaak Madison	Madison Jaak	536519246456733	Facebook	hiiu_county	Hiiu County	EE	Estonia	10	1	8	1	0	0
Veriff		959442754113350	Facebook	hiiu_county	Hiiu County	EE	Estonia	3	1	7	3	0	0
Toitumisnõustaja Erik Orgu		592673214085550	Facebook	hiiu_county	Hiiu County	EE	Estonia	3	1	6	2	0	0
Maria Kaljuste - Maria from Estonia		1587214418196564	Facebook	hiiu_county	Hiiu County	EE	Estonia	1	1	6	1	0	0
Triin Saag	Saag Triin	2012394932389774	Facebook	hiiu_county	Hiiu County	EE	Estonia	20	1	5	1	0	0
Eiki Nestor	Sotsiaaldemokraatlik Erakond	1472281069715651	Facebook	hiiu_county	Hiiu County	EE	Estonia	7	1	4	0	0	0
European Greens	European Greens	141366725876424	Facebook	hiiu_county	Hiiu County	EE	Estonia	7	1	3	1	0	0
Marina Kaljurand	Marina Kaljurand	651496914998204	Facebook	hiiu_county	Hiiu County	EE	Estonia	7	1	2	0	0	0
Riho Terras		2217643278496367	Facebook	hiiu_county	Hiiu County	EE	Estonia	2	1	2	0	0	0
Airis Meier Page	Reformierakond	250646808998831	Facebook	hiiu_county	Hiiu County	EE	Estonia	1	1	2	0	0	0
Edasi.org		165505543854570	Facebook	hiiu_county	Hiiu County	EE	Estonia	1	1	2	0	0	0
Civil Liberties Union for Europe		1424938757739868	Facebook	hiiu_county	Hiiu County	EE	Estonia	1	1	2	0	0	0
Rimi Eesti		217485440760	Facebook	hiiu_county	Hiiu County	EE	Estonia	1	1	2	1	0	0
Reformierakond	Reformierakond	80124492882	Facebook	hiiu_county	Hiiu County	EE	Estonia	3	1	1	0	0	0
