advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	d084	2019-03-25	HR	Croatia	5	1	5698	2588	37	7
Electrolux Hrvatska		1229501663771543	Facebook	d084	2019-03-25	HR	Croatia	2	1	5257	2628	3	0
Zoran Bahtijarević		2195720960680577	Facebook	d084	2019-03-25	HR	Croatia	2	1	4703	2351	15	3
Dominik Vuletić		1858121814431190	Facebook	d084	2019-03-25	HR	Croatia	1	1	4545	909	8	0
Ranko Ostojić		414575348695604	Facebook	d084	2019-03-25	HR	Croatia	4	1	3917	733	28	0
Greenpeace Hrvatska		359170097532754	Facebook	d084	2019-03-25	HR	Croatia	5	1	3451	752	10	0
Create.Refresh	Create.Refresh	1736881926615141	Facebook	d084	2019-03-25	HR	Croatia	1	1	2876	575	6	0
Željana Zovko		1203134436474667	Facebook	d084	2019-03-25	HR	Croatia	1	1	2499	500	44	0
Educiraj = Recikliraj		360491234496513	Facebook	d084	2019-03-25	HR	Croatia	2	1	2337	1168	26	0
Institut za razvoj tržišta rada		693895180969699	Facebook	d084	2019-03-25	HR	Croatia	2	1	1583	691	18	0
Valter Flego	Valter Flego	441675022557503	Facebook	d084	2019-03-25	HR	Croatia	1	1	1249	250	22	0
Kandidacijska lista "Filozofski je naš"		920900298039941	Facebook	d084	2019-03-25	HR	Croatia	1	1	1249	250	22	0
Noema Dekleva - Tupperware Voditeljica skupine		408431992646564	Facebook	d084	2019-03-25	HR	Croatia	1	1	1249	250	22	0
Council of Europe - Directorate General Human Rights and Rule of Law		315160671967064	Facebook	d084	2019-03-25	HR	Croatia	5	1	1186	234	5	0
The Epoch		218371925673146	Facebook	d084	2019-03-25	HR	Croatia	2	1	913	182	2	0
Energetska Rješenja		1954931291288079	Facebook	d084	2019-03-25	HR	Croatia	2	1	910	416	15	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	d084	2019-03-25	HR	Croatia	1	1	909	454	9	0
Erasmus Student Network		25226723130	Facebook	d084	2019-03-25	HR	Croatia	1	1	907	453	0	0
Center for European Integration Studies (ZEI)		144159745724379	Facebook	d084	2019-03-25	HR	Croatia	1	1	675	337	0	0
Europeana.eu		10261403667	Facebook	d084	2019-03-25	HR	Croatia	1	1	610	305	0	0
Hns Osječko-baranjska Županija		208799152545268	Facebook	d084	2019-03-25	HR	Croatia	1	1	499	0	44	0
Mladen Kešer		1628254447458163	Facebook	d084	2019-03-25	HR	Croatia	1	1	454	90	8	0
Sanja Radolović		508755779649081	Facebook	d084	2019-03-25	HR	Croatia	1	1	384	192	3	0
Strokovno Združenje Profesionalnih Čebelarjev		1922724991297940	Facebook	d084	2019-03-25	HR	Croatia	1	1	184	92	0	0
On Your Sleeve	ON YOUR SLEEVE	247943179229148	Facebook	d084	2019-03-25	HR	Croatia	1	1	90	18	1	0
