advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Moderaterna	Moderaterna	7719591155	Facebook	d138	2019-05-18	SE	Sweden	11	1	287994	119000	3801	898
Liberalerna Stockholm	Liberalerna Stockholm	682180208473039	Facebook	d138	2019-05-18	SE	Sweden	5	1	124997	25000	231	115
Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	d138	2019-05-18	SE	Sweden	1	1	66666	33333	1543	308
Kristdemokraterna	Kristdemokraterna	115198178364	Facebook	d138	2019-05-18	SE	Sweden	4	1	57492	12998	740	162
Kristdemokraterna Stockholm	Kristdemokraterna Stockholm	176875999028086	Facebook	d138	2019-05-18	SE	Sweden	12	1	55993	15499	934	226
European Parliament	European Parliament	178362315106	Facebook	d138	2019-05-18	SE	Sweden	1	1	49999	25000	249	50
Ebba Busch Thor	Kristdemokraterna	661702230515862	Facebook	d138	2019-05-18	SE	Sweden	5	1	37497	9000	161	60
ActionAid Sweden	ActionAid Sweden	18880778360	Facebook	d138	2019-05-18	SE	Sweden	2	1	33332	6666	308	61
Eric Luth	Eric Luth – Centerpartiet	757931234599499	Facebook	d138	2019-05-18	SE	Sweden	5	1	29998	9500	385	91
Said till Europaparlamentet	Liberalernas riksorganisation	1509050235995572	Facebook	d138	2019-05-18	SE	Sweden	1	1	24999	5000	231	46
Socialdemokraterna i Skåne	Socialdemokraterna i Skåne	102414309949126	Facebook	d138	2019-05-18	SE	Sweden	3	1	9998	3500	92	32
Sara Skyttedal	Sara Skyttedal	249195615122371	Facebook	d138	2019-05-18	SE	Sweden	2	1	9998	4999	69	27
Abir till Bryssel	Nyberg Claes Otto	252516142116820	Facebook	d138	2019-05-18	SE	Sweden	4	1	9998	3000	77	15
Sverigedemokraterna Kalmar län	Kotanen Mika Erik	117200235024372	Facebook	d138	2019-05-18	SE	Sweden	4	1	8332	2666	61	12
Moderaterna i Örebro län	Moderaterna i Örebro län	1622018661360930	Facebook	d138	2019-05-18	SE	Sweden	5	1	8331	1666	107	40
Alternativ för Sverige	Alternativ för Sverige	270592853332987	Facebook	d138	2019-05-18	SE	Sweden	2	1	7499	3000	277	69
Centerpartiet Gotland	Ahlin Siv Eva Marie	513330082107760	Facebook	d138	2019-05-18	SE	Sweden	3	1	7498	1500	69	13
Vänsterpartiet Malmö	Vänsterpartiet Malmö	170519996379	Facebook	d138	2019-05-18	SE	Sweden	3	1	7498	1500	50	9
Greenpeace Sverige	Greenpeace Sverige	95735961890	Facebook	d138	2019-05-18	SE	Sweden	10	1	7330	1000	55	6
En Företagares Vardag	Eriksson Mats Ove	347852331958080	Facebook	d138	2019-05-18	SE	Sweden	4	1	5998	1000	36	4
Karin Östring Bergman / Centerpartiet	Ostring Bergman Karin Maria	95356393777	Facebook	d138	2019-05-18	SE	Sweden	1	1	4999	1000	46	9
Moderaterna i Västra Götaland	Moderaterna i Västra Götaland	295727652090	Facebook	d138	2019-05-18	SE	Sweden	2	1	4998	999	69	27
Kristdemokraterna Sundsvall	Kristdemokraterna Sundsvall	1017885421625799	Facebook	d138	2019-05-18	SE	Sweden	3	1	4498	833	41	7
Socialdemokraterna Västmanland	Socialdemokraterna Västmanland	439408222749809	Facebook	d138	2019-05-18	SE	Sweden	2	1	4165	833	35	15
Liberalerna Luleå	Liberalerna Luleå	588513591196975	Facebook	d138	2019-05-18	SE	Sweden	3	1	3498	500	32	4
