advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Parlement européen en France	Parlement européen en France	279757933824	Facebook	rw4	Last 4 weeks	FR	France	72	1	14558816	6344515	81422	19898
Greenpeace France		39435457457	Facebook	rw4	Last 4 weeks	FR	France	25	1	12856460	5860304	51368	12898
Make.org	Make.org	122037308191612	Facebook	rw4	Last 4 weeks	FR	France	67	1	8683064	3840762	44820	11193
European Parliament		178362315106	Facebook	rw4	Last 4 weeks	FR	France	21	1	5342498	2512919	20267	4992
CIWF France	CIWF France	335868279790722	Facebook	rw4	Last 4 weeks	FR	France	5	1	1899766	799900	16993	3999
Subventions énergétiques 2019	Primes Energetiques	1815507421886752	Facebook	rw4	Last 4 weeks	FR	France	123	1	1637358	387489	18128	1499
Collectif : Féministes contre le cyberharcèlement		1026099724099181	Facebook	rw4	Last 4 weeks	FR	France	12	1	1614284	708924	1436	186
Agence Isolation Pour Tous		568528630290119	Facebook	rw4	Last 4 weeks	FR	France	22	1	1113216	456562	14457	3155
WWF-France	WWF-France	145392792632	Facebook	rw4	Last 4 weeks	FR	France	18	1	1058423	397744	3596	752
European GNSS Agency		128217567344601	Facebook	rw4	Last 4 weeks	FR	France	1	1	833229	416615	4165	833
Always France		183045748427091	Facebook	rw4	Last 4 weeks	FR	France	1	1	733252	366626	3665	733
Kialo		729627343834501	Facebook	rw4	Last 4 weeks	FR	France	153	1	711576	278167	3521	776
UNICEF France		173159234432	Facebook	rw4	Last 4 weeks	FR	France	38	1	635907	249988	3455	822
Fille Unique	Sébastien Jean-Pierre Paul Henri Gourdon	268836617151334	Facebook	rw4	Last 4 weeks	FR	France	28	1	542862	140972	5270	899
La Cimade		176663393102	Facebook	rw4	Last 4 weeks	FR	France	4	1	509523	226767	1453	615
Topito		136164895246	Facebook	rw4	Last 4 weeks	FR	France	1	1	499956	199982	498	99
Maplanèteverte	Ma Planète Verte	340654233462962	Facebook	rw4	Last 4 weeks	FR	France	16	1	424915	102984	3183	399
Européens Sans Frontières		668031516635463	Facebook	rw4	Last 4 weeks	FR	France	7	1	422553	177872	813	248
Mon Homéo Mon Choix		1643185362449069	Facebook	rw4	Last 4 weeks	FR	France	14	1	376380	126602	2928	684
Elections Présidentielles Européennes 2019	Jérémie Gonzague Jean-Baptiste Lefebvre 	1509275882541675	Facebook	rw4	Last 4 weeks	FR	France	6	1	349919	99980	2993	599
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	rw4	Last 4 weeks	FR	France	32	1	298435	134720	1612	371
VMware		6975960973	Facebook	rw4	Last 4 weeks	FR	France	3	1	256534	128267	679	136
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	rw4	Last 4 weeks	FR	France	7	1	251325	110373	1005	199
Éditions Edilivre		203451893026466	Facebook	rw4	Last 4 weeks	FR	France	2	1	238508	89627	98	0
Objective Earth	Maxime Pierre Jean Santi	287613515510457	Facebook	rw4	Last 4 weeks	FR	France	5	1	215977	102991	894	99
EcoTree	EcoTree	386108291584856	Facebook	rw4	Last 4 weeks	FR	France	5	1	209979	44996	494	0
VeganbottleGo		320828511985253	Facebook	rw4	Last 4 weeks	FR	France	2	1	202710	81084	405	202
Outplay	Outplay	240300105113	Facebook	rw4	Last 4 weeks	FR	France	2	1	199973	99987	597	99
Débat public sur le Pngmdr	Commission nationale du débat public	323422558353215	Facebook	rw4	Last 4 weeks	FR	France	8	1	183377	72364	1930	296
Oceansrespect	Robin Lionel Cécil Cao	2400740980159579	Facebook	rw4	Last 4 weeks	FR	France	57	1	178923	30996	5642	0
USR Diaspora	Uniunea Salvați România - USR	1793510380925494	Facebook	rw4	Last 4 weeks	FR	France	4	1	164944	65982	395	0
Cogito		2059332547662115	Facebook	rw4	Last 4 weeks	FR	France	4	1	159989	34997	395	0
Romain Cujives		188432754884377	Facebook	rw4	Last 4 weeks	FR	France	4	1	155996	61000	1196	200
AirsPods		2199736213418447	Facebook	rw4	Last 4 weeks	FR	France	3	1	150983	59995	696	99
Ultra Premium Direct		241324402728111	Facebook	rw4	Last 4 weeks	FR	France	10	1	148461	47080	1383	354
Aveda		1355743951182487	Facebook	rw4	Last 4 weeks	FR	France	7	1	140375	68868	891	118
Klang der Solidarität		385076005313967	Facebook	rw4	Last 4 weeks	FR	France	13	1	135546	51948	215	22
EDF		139331629464336	Facebook	rw4	Last 4 weeks	FR	France	10	1	131325	30244	1262	142
Touche pas à ma planète		2174582836142717	Facebook	rw4	Last 4 weeks	FR	France	65	1	125475	22928	4141	82
Surfrider Foundation Europe		41452575362	Facebook	rw4	Last 4 weeks	FR	France	9	1	123991	27000	890	0
AD Normandie, Agence de  Développement pour la Normandie		814266701977153	Facebook	rw4	Last 4 weeks	FR	France	1	1	113635	56818	283	56
Chroniques Du Golfe		2196850910357980	Facebook	rw4	Last 4 weeks	FR	France	18	1	112354	38476	489	0
Fraternité générale		1150185098382760	Facebook	rw4	Last 4 weeks	FR	France	5	1	111339	54333	849	100
Coral Guardian	Coral Guardian	304678472936995	Facebook	rw4	Last 4 weeks	FR	France	5	1	110983	21997	494	0
Watt the Fish - le film		2026501054111756	Facebook	rw4	Last 4 weeks	FR	France	4	1	105145	20993	714	99
Les Energies du Soleil		1684031805239401	Facebook	rw4	Last 4 weeks	FR	France	1	1	99999	50000	499	100
