advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Greenpeace France		39435457457	Facebook	rm6	Last 6 months	FR	France	130	1	31531230	14320881	159345	36994
European Parliament		178362315106	Facebook	rm6	Last 6 months	FR	France	106	1	22275884	10387821	115860	25836
Parlement européen en France	Parlement européen en France	279757933824	Facebook	rm6	Last 6 months	FR	France	72	1	14558816	6344515	81422	19898
Médecins du Monde France		265420476920	Facebook	rm6	Last 6 months	FR	France	1815	1	10207059	2946670	214960	9798
Make.org	Make.org	122037308191612	Facebook	rm6	Last 6 months	FR	France	73	1	9340099	4126643	54486	13338
Primes écologique		152399322377561	Facebook	rm6	Last 6 months	FR	France	18	1	4654982	1931000	55082	11900
Collectif : Féministes contre le cyberharcèlement		1026099724099181	Facebook	rm6	Last 6 months	FR	France	70	1	3885318	1483754	8128	299
Ministère de l'Intérieur		103146727990	Facebook	rm6	Last 6 months	FR	France	39	1	3853145	1653645	19218	4418
Agence Isolation Pour Tous		568528630290119	Facebook	rm6	Last 6 months	FR	France	25	1	3577505	1480804	43668	10098
Aides énergétiques pour tous		789578834730248	Facebook	rm6	Last 6 months	FR	France	16	1	3063293	1255343	35663	7995
Les Energies du Soleil		1684031805239401	Facebook	rm6	Last 6 months	FR	France	14	1	2914984	1295999	33785	10000
La Prime Énergie		336155273400553	Facebook	rm6	Last 6 months	FR	France	16	1	2560423	1051766	21479	5398
UNICEF France		173159234432	Facebook	rm6	Last 6 months	FR	France	45	1	2418678	927896	13153	2999
Kialo		729627343834501	Facebook	rm6	Last 6 months	FR	France	292	1	2327805	949230	13819	3061
ARTE		58523373944	Facebook	rm6	Last 6 months	FR	France	9	1	2254669	960862	3690	699
Unis pour les Droits Humains		1642871805813802	Facebook	rm6	Last 6 months	FR	France	20	1	2089436	854198	1735	51
CIWF France	CIWF France	335868279790722	Facebook	rm6	Last 6 months	FR	France	5	1	1899766	799900	16993	3999
2 Min Ecologie		433170297221149	Facebook	rm6	Last 6 months	FR	France	68	1	1768277	603778	19400	3494
Route Auto		252868201731333	Facebook	rm6	Last 6 months	FR	France	9	1	1754989	830999	8190	1599
Dungeon Defenders		107960282569653	Facebook	rm6	Last 6 months	FR	France	162	1	1692450	718736	4490	491
Maplanèteverte	Ma Planète Verte	340654233462962	Facebook	rm6	Last 6 months	FR	France	61	1	1647759	423954	14437	2099
Subventions énergétiques 2019	Primes Energetiques	1815507421886752	Facebook	rm6	Last 6 months	FR	France	123	1	1639765	387971	18175	1499
350.org		12185972707	Facebook	rm6	Last 6 months	FR	France	57	1	1541498	350771	7045	796
Céréal Bio & Céréal France		1636261843328359	Facebook	rm6	Last 6 months	FR	France	5	1	1501714	599887	7193	1999
Le Monde		14892757589	Facebook	rm6	Last 6 months	FR	France	9	1	1444525	576171	1703	261
