advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Partido Socialista Europeu	Partido Socialista Europeu	126509981274614	Facebook	rw2	Last 2 weeks	PT	Portugal	22	1	3536024	1666256	3970	735
European Parliament		178362315106	Facebook	rw2	Last 2 weeks	PT	Portugal	5	1	1693916	818002	5716	1452
Esquerda Net	Esquerda Net	116426248469551	Facebook	rw2	Last 2 weeks	PT	Portugal	3	1	429050	214526	2142	929
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	rw2	Last 2 weeks	PT	Portugal	6	1	299739	127783	363	70
Página Miguel Viegas		194651341130667	Facebook	rw2	Last 2 weeks	PT	Portugal	4	1	270257	116385	699	99
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	rw2	Last 2 weeks	PT	Portugal	6	1	196346	79340	237	43
VoteWatch Europe		355087424564148	Facebook	rw2	Last 2 weeks	PT	Portugal	5	1	130796	55867	241	75
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	rw2	Last 2 weeks	PT	Portugal	5	1	105475	49090	519	90
CDS - PP Sesimbra	João António Anacleto Casaca 	354961308231340	Facebook	rw2	Last 2 weeks	PT	Portugal	2	1	100997	49999	197	0
SPEA - Sociedade Portuguesa para o Estudo das Aves	SPEA - Sociedade Portuguesa para o Estudo das Aves	152559446094	Facebook	rw2	Last 2 weeks	PT	Portugal	2	1	97586	19517	193	0
SNESup - Sindicato Nacional do Ensino Superior	SIndicato Nacional do Ensino Superior	1423076804611614	Facebook	rw2	Last 2 weeks	PT	Portugal	2	1	50803	10161	184	0
Rádio Azul	Ana Carla Mendes Gonçalves	143484195734712	Facebook	rw2	Last 2 weeks	PT	Portugal	1	1	49999	10000	99	0
M I A M A R	Bárbara Raquel Silva Araújo	650145252038253	Facebook	rw2	Last 2 weeks	PT	Portugal	2	1	49079	9626	189	0
Instituto Universitário da Maia - ISMAI	Instituto Universitário da Maia - ISMAI	126517847414252	Facebook	rw2	Last 2 weeks	PT	Portugal	10	1	46394	11797	908	0
Bruno Vitorino		396563611144038	Facebook	rw2	Last 2 weeks	PT	Portugal	1	1	37499	7500	74	0
ALDE Group – Liberals and Democrats in the European Parliament	ALDE Group in the European Parliament. 	123910440019	Facebook	rw2	Last 2 weeks	PT	Portugal	4	1	36132	16108	160	29
Eu, Cláudio		329597637158905	Facebook	rw2	Last 2 weeks	PT	Portugal	2	1	35412	7082	70	0
Kialo		729627343834501	Facebook	rw2	Last 2 weeks	PT	Portugal	5	1	13693	4254	76	14
Talking Europe		316028505828375	Facebook	rw2	Last 2 weeks	PT	Portugal	2	1	11185	5233	52	9
European Laurel		322124128611587	Facebook	rw2	Last 2 weeks	PT	Portugal	1	1	11185	2237	22	0
Erasmus+ Juventude em Ação	Erasmus+ Juventude em Ação	128362563891037	Facebook	rw2	Last 2 weeks	PT	Portugal	1	1	9195	4598	91	0
Greens/EFA in the European Parliament		150527751674751	Facebook	rw2	Last 2 weeks	PT	Portugal	5	1	7705	3578	125	0
Guardian Weekly		64525551258	Facebook	rw2	Last 2 weeks	PT	Portugal	4	1	7386	1471	20	0
MasterClass		687589164666184	Facebook	rw2	Last 2 weeks	PT	Portugal	1	1	5934	2967	26	5
Climate-KIC		403370709744295	Facebook	rw2	Last 2 weeks	PT	Portugal	1	1	5773	2886	16	3
