country_code_filter	country_name_filter	day_code	day_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
LV	Latvia	d133	2019-05-13	164	51	508244	162947	2372	103
LV	Latvia	d132	2019-05-12	183	54	613610	201954	2905	154
LV	Latvia	d131	2019-05-11	209	55	648071	212396	2914	154
LV	Latvia	d130	2019-05-10	195	55	626012	215198	2627	187
LV	Latvia	d129	2019-05-09	180	54	494777	177693	2162	172
LV	Latvia	d128	2019-05-08	163	56	356369	134089	1588	151
LV	Latvia	d127	2019-05-07	165	55	849926	353514	3729	526
LV	Latvia	d126	2019-05-06	159	51	810668	330610	3431	476
LV	Latvia	d125	2019-05-05	168	56	476436	175629	2387	145
LV	Latvia	d124	2019-05-04	174	57	817751	319520	4116	637
LV	Latvia	d123	2019-05-03	178	64	704786	253948	3609	564
LV	Latvia	d122	2019-05-02	169	68	734752	261660	3793	634
LV	Latvia	d121	2019-05-01	161	65	680798	246672	3729	636
LV	Latvia	d120	2019-04-30	186	68	700087	249309	3604	641
LV	Latvia	d119	2019-04-29	206	65	690950	246980	3499	629
LV	Latvia	d118	2019-04-28	183	60	314232	98558	1224	144
LV	Latvia	d117	2019-04-27	186	65	349037	108591	1696	247
LV	Latvia	d116	2019-04-26	224	71	415426	121562	2021	289
LV	Latvia	d115	2019-04-25	198	72	372050	107857	1728	216
LV	Latvia	d114	2019-04-24	176	72	206629	71075	978	139
LV	Latvia	d113	2019-04-23	198	69	166794	65790	742	123
LV	Latvia	d112	2019-04-22	160	66	49048	13654	205	23
LV	Latvia	d111	2019-04-21	179	69	56919	16530	230	30
LV	Latvia	d110	2019-04-20	200	76	97954	23879	691	26
LV	Latvia	d109	2019-04-19	214	80	126629	31364	876	65
LV	Latvia	d108	2019-04-18	210	82	146356	38487	864	54
LV	Latvia	d107	2019-04-17	210	85	134771	36076	895	63
LV	Latvia	d106	2019-04-16	232	86	88017	26813	675	33
LV	Latvia	d105	2019-04-15	272	95	165337	60137	981	84
LV	Latvia	d104	2019-04-14	250	100	161397	62287	660	89
LV	Latvia	d103	2019-04-13	263	105	219580	80369	787	71
