advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Urmas Paet	Paet Urmas	223092011815453	Facebook	u	unknown	EE	Estonia	23	1	5302	1140	51	9
European Parliament	European Parliament	178362315106	Facebook	u	unknown	EE	Estonia	16	1	4841	1804	30	5
Raimond Kaljulaid	Raimond Kaljulaid	1084372461606422	Facebook	u	unknown	EE	Estonia	20	1	2503	666	17	2
Раймонд Кальюлайд	Raimond Kaljulaid	1535510530084119	Facebook	u	unknown	EE	Estonia	29	1	2440	694	17	3
Igor Gräzin	Igor Gräzin	339367456669277	Facebook	u	unknown	EE	Estonia	12	1	2429	485	5	0
Isamaa erakond	Isamaa erakond	321163977576	Facebook	u	unknown	EE	Estonia	15	1	2244	858	15	1
Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	u	unknown	EE	Estonia	40	1	2068	478	16	0
Marina Kaljurand	Marina Kaljurand	651496914998204	Facebook	u	unknown	EE	Estonia	14	1	1592	473	12	1
Sotsiaaldemokraatlik Erakond	Sotsiaaldemokraatlik Erakond	123310201026539	Facebook	u	unknown	EE	Estonia	6	1	1371	274	4	0
Taavi Rõivas	Roivas Taavi	1033457073332454	Facebook	u	unknown	EE	Estonia	8	1	1188	287	7	0
ResPublica	Isamaa erakond	124913684200476	Facebook	u	unknown	EE	Estonia	2	1	917	458	3	0
European Commission	European Commission	107898832590939	Facebook	u	unknown	EE	Estonia	23	1	826	395	4	0
Urmas Reinsalu	Isamaa erakond	503635753156660	Facebook	u	unknown	EE	Estonia	3	1	821	313	3	0
European Greens	European Greens	141366725876424	Facebook	u	unknown	EE	Estonia	4	1	736	366	3	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	u	unknown	EE	Estonia	28	1	729	141	6	0
Reformierakond	Reformierakond	80124492882	Facebook	u	unknown	EE	Estonia	4	1	630	164	6	1
Triin Saag	Saag Triin	2012394932389774	Facebook	u	unknown	EE	Estonia	16	1	598	146	6	0
Airis Meier Page	Reformierakond	250646808998831	Facebook	u	unknown	EE	Estonia	3	1	583	116	5	1
Eesti Konservatiivne Rahvaerakond	Eesti Konservatiivne Rahvaerakond	671308106236480	Facebook	u	unknown	EE	Estonia	4	1	351	70	1	0
Kalle Palling	Reformierakond	100991613317228	Facebook	u	unknown	EE	Estonia	1	1	275	55	2	0
Kõigi Eesti		432490497520356	Facebook	u	unknown	EE	Estonia	1	1	252	50	2	0
Riho Terras	Isamaa erakond	2217643278496367	Facebook	u	unknown	EE	Estonia	1	1	239	47	0	0
Jaak Madison	Madison Jaak	536519246456733	Facebook	u	unknown	EE	Estonia	2	1	183	44	0	0
Партия Реформ	Reformierakond	243365865708649	Facebook	u	unknown	EE	Estonia	1	1	169	33	1	0
Betsafe Eesti		465223740333842	Facebook	u	unknown	EE	Estonia	1	1	168	33	0	0
Noored Otsustajad	Eesti Noorteühenduste Liit (ENL)	205597239493153	Facebook	u	unknown	EE	Estonia	1	1	45	9	0	0
YanaToom.ee	Toom Yana	2367048563336709	Facebook	u	unknown	EE	Estonia	4	1	41	8	0	0
Социал-демократическая партия	Sotsiaaldemokraatlik Erakond	383403508369488	Facebook	u	unknown	EE	Estonia	1	1	41	20	0	0
Muhoov		1796563930414245	Facebook	u	unknown	EE	Estonia	2	1	29	4	1	0
ALDE Party – Liberals and Democrats for Europe	ALDE Party – Liberals and Democrats for Europe	262681199589	Facebook	u	unknown	EE	Estonia	3	1	18	8	0	0
Марина Кальюранд		1819805324767935	Facebook	u	unknown	EE	Estonia	1	1	18	3	0	0
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	u	unknown	EE	Estonia	1	1	9	4	0	0
Katrin Kuusemäe	Reformierakond	148344165738189	Facebook	u	unknown	EE	Estonia	1	1	6	1	0	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	u	unknown	EE	Estonia	5	1	5	1	0	0
Europe Thinx		335839580440114	Facebook	u	unknown	EE	Estonia	1	1	1	0	0	0
Alliance of Conservatives and Reformists in Europe	ACRE 	134931073377586	Facebook	u	unknown	EE	Estonia	1	1	1	0	0	0
Vote for a Woman / Stem op een Vrouw		1329572193784367	Facebook	u	unknown	EE	Estonia	1	1	1	0	0	0
Eurozine		115579498521257	Facebook	u	unknown	EE	Estonia	1	1	1	0	0	0
Niko Eskelinen poliitikko	Eskelinen Niko Olavi	1337176579662419	Facebook	u	unknown	EE	Estonia	1	1	0	0	0	0
Nils Torvalds	Nils Torvalds	343089085765596	Facebook	u	unknown	EE	Estonia	1	1	0	0	0	0
Big News Buzz		125179374733697	Facebook	u	unknown	EE	Estonia	1	1	0	0	0	0
Fatim Diarra	Fatim Diarra	1357638954294467	Facebook	u	unknown	EE	Estonia	2	1	0	0	0	0
ETUC		129041250601685	Facebook	u	unknown	EE	Estonia	1	1	0	0	0	0
Jaunā Vienotība	Partiju apvienība “Jaunā Vienotība”	164326166970895	Facebook	u	unknown	EE	Estonia	1	1	0	0	0	0
ITUC		20556338116	Facebook	u	unknown	EE	Estonia	1	1	0	0	0	0
Justice for Daphne Caruana Galizia		245601565462724	Facebook	u	unknown	EE	Estonia	1	1	0	0	0	0
Tomi Kontkanen	Finlands svenska socialdemokrater	2211545855568908	Facebook	u	unknown	EE	Estonia	1	1	0	0	0	0
The Years Project	The Years Project	168876449866088	Facebook	u	unknown	EE	Estonia	1	1	0	0	0	0
MN Benito		1273446302821491	Facebook	u	unknown	EE	Estonia	1	1	0	0	0	0
