advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Ciudadanos	Ciudadanos	74078667754	Facebook	la_rioja	La Rioja	ES	Spain	340	1	1736261	457764	19350	714
Partido Popular	Partido Popular	72249031214	Facebook	la_rioja	La Rioja	ES	Spain	704	1	474179	136938	2997	105
Parlamento Europeo - Oficina en España		161616883888862	Facebook	la_rioja	La Rioja	ES	Spain	16	1	6053	1019	198	0
Iberia Sumergida tributo Héroes del Silencio		100682389997532	Facebook	la_rioja	La Rioja	ES	Spain	2	1	5111	1000	110	0
Siempreviva		1096848440355138	Facebook	la_rioja	La Rioja	ES	Spain	1	1	4999	1000	99	0
Podemos	Unidas Podemos	269212336568846	Facebook	la_rioja	La Rioja	ES	Spain	121	1	3775	1705	25	6
Cafés Baqué		334754253232371	Facebook	la_rioja	La Rioja	ES	Spain	3	1	3557	1424	18	6
Navarra Suma	Navarra Suma	401519690408274	Facebook	la_rioja	La Rioja	ES	Spain	44	1	3265	586	81	3
Un país moderno	Unidas Podemos	577723459314066	Facebook	la_rioja	La Rioja	ES	Spain	34	1	1368	597	8	1
Respeto LGTB		2315084548728652	Facebook	la_rioja	La Rioja	ES	Spain	184	1	1159	53	101	0
PSOE	PSOE	189318235003	Facebook	la_rioja	La Rioja	ES	Spain	312	1	1092	437	2	0
Irene Montero	Unidas Podemos	699285113542248	Facebook	la_rioja	La Rioja	ES	Spain	6	1	687	343	3	0
European Parliament		178362315106	Facebook	la_rioja	La Rioja	ES	Spain	79	1	516	232	1	0
Greenpeace España	Greenpeace España	133044800622	Facebook	la_rioja	La Rioja	ES	Spain	162	1	238	85	0	0
España Ciudadana		349800235527721	Facebook	la_rioja	La Rioja	ES	Spain	18	1	213	91	1	0
Fundación Anesvad	Jose Manuel Bran Garcia	131231529742	Facebook	la_rioja	La Rioja	ES	Spain	199	1	209	79	1	0
Apodemia		115927088504184	Facebook	la_rioja	La Rioja	ES	Spain	21	1	200	89	0	0
Save the Children España	Save the Children España	57845333112	Facebook	la_rioja	La Rioja	ES	Spain	19	1	181	85	1	0
TDC Productions		1772684169720925	Facebook	la_rioja	La Rioja	ES	Spain	1	1	164	32	3	0
Ingredientes que Suman		586540488142205	Facebook	la_rioja	La Rioja	ES	Spain	13	1	143	66	0	0
Ayuda LGTB		315021912539118	Facebook	la_rioja	La Rioja	ES	Spain	51	1	136	57	0	0
RefugiadosSOS		550220551831041	Facebook	la_rioja	La Rioja	ES	Spain	242	1	132	5	10	0
tengotuviaje.es		224368278135182	Facebook	la_rioja	La Rioja	ES	Spain	1	1	120	0	11	0
Mundo Sin Fronteras		764047283950662	Facebook	la_rioja	La Rioja	ES	Spain	163	1	115	5	9	0
Stop Cambio Climático		124967441456981	Facebook	la_rioja	La Rioja	ES	Spain	32	1	112	46	0	0
