impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
5k_10k	5k - 10k	BG	Bulgaria	Valeri Simeonov		1967166133516609	Facebook	8	1	77335	38671	765	0
5k_10k	5k - 10k	BG	Bulgaria	European Parliament		178362315106	Facebook	6	1	54567	27286	540	0
5k_10k	5k - 10k	BG	Bulgaria	Кристиян Шкварек	Oblakov Nikolay	651747871952382	Facebook	5	1	48903	24454	441	0
5k_10k	5k - 10k	BG	Bulgaria	Приоритети	БЗНС	1163987410423594	Facebook	5	1	43887	21946	386	0
5k_10k	5k - 10k	BG	Bulgaria	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	4	1	39996	20000	396	0
5k_10k	5k - 10k	BG	Bulgaria	сТУденти		710941585944818	Facebook	4	1	36943	18473	365	0
5k_10k	5k - 10k	BG	Bulgaria	Volen Siderov		48268614826	Facebook	4	1	34701	17352	305	0
5k_10k	5k - 10k	BG	Bulgaria	Път на младите	Път на младите	2051476654950711	Facebook	3	1	29997	15000	264	0
5k_10k	5k - 10k	BG	Bulgaria	Радан Кънев	Радан Кънев	1461853244069926	Facebook	3	1	27641	13822	273	0
5k_10k	5k - 10k	BG	Bulgaria	За Петър Чобанов	Chobanov Petar	762986410409232	Facebook	3	1	27380	13691	271	0
5k_10k	5k - 10k	BG	Bulgaria	Gimme5EUblogs	City Eng	1704673382966894	Facebook	3	1	25571	12786	225	0
5k_10k	5k - 10k	BG	Bulgaria	Стефан Тафров	Стефан Тафров	233810563693016	Facebook	2	1	19998	10000	198	0
5k_10k	5k - 10k	BG	Bulgaria	Лиляна Павлова	Лиляна Павлова	119576588238010	Facebook	2	1	19998	10000	198	0
5k_10k	5k - 10k	BG	Bulgaria	مكتب المحاماة العربي في بلغاريا		468472296878922	Facebook	2	1	19520	9761	172	0
5k_10k	5k - 10k	BG	Bulgaria	Демократична България	Демократична България	995342840629890	Facebook	2	1	18178	9090	171	0
5k_10k	5k - 10k	BG	Bulgaria	Партия на ЗЕЛЕНИТЕ	Mitrakiev Boyan	1438204226503681	Facebook	1	1	9999	5000	99	0
5k_10k	5k - 10k	BG	Bulgaria	Карлос Контрера	Войчин Мирчо	734105799990582	Facebook	1	1	9999	5000	88	0
5k_10k	5k - 10k	BG	Bulgaria	TODOROV-Imoteka Chaika	Todorov Sasho	573501706475405	Facebook	1	1	9999	5000	88	0
5k_10k	5k - 10k	BG	Bulgaria	Идея за България/Idea for Bulgaria		185512961489408	Facebook	1	1	9999	5000	99	0
5k_10k	5k - 10k	BG	Bulgaria	Искрен Веселинов		840508039323482	Facebook	1	1	9999	5000	99	0
5k_10k	5k - 10k	BG	Bulgaria	Nikola Apostolov		2236556403033849	Facebook	1	1	9999	5000	99	0
5k_10k	5k - 10k	BG	Bulgaria	Северозападът ЗА Ангел Джамбазки		379244342921053	Facebook	1	1	9999	5000	88	0
5k_10k	5k - 10k	BG	Bulgaria	ВМРО Горна Оряховица		245988949432379	Facebook	1	1	9999	5000	88	0
5k_10k	5k - 10k	BG	Bulgaria	Stankov • Todorov • Hinkov & Spasov Attorneys-at-Law		1717626955134976	Facebook	1	1	9999	5000	88	0
5k_10k	5k - 10k	BG	Bulgaria	Influxbelie		198219740878934	Facebook	1	1	9999	5000	88	0
