advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Partito Democratico		77034286895	Facebook	lazio_IT	Lazio, Italy	139	1	3854521	1737863	13826	3080
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	lazio_IT	Lazio, Italy	218	1	1925931	778110	9276	1824
Massimiliano Smeriglio	Massimiliano Smeriglio	182266801912488	Facebook	lazio_IT	Lazio, Italy	60	1	1816961	558801	7554	516
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	lazio_IT	Lazio, Italy	20	1	1710708	807755	4564	1349
European Parliament		178362315106	Facebook	lazio_IT	Lazio, Italy	181	1	1649904	700786	5485	958
Save the Children Italia		46590675335	Facebook	lazio_IT	Lazio, Italy	46	1	1577033	701360	6511	1778
Antonio Tajani	Antonio Tajani	506531149512596	Facebook	lazio_IT	Lazio, Italy	51	1	1323155	460563	5838	923
Kialo		729627343834501	Facebook	lazio_IT	Lazio, Italy	381	1	1230530	479358	6567	1513
WeWorld Onlus		299584710061488	Facebook	lazio_IT	Lazio, Italy	334	1	1229863	472924	7015	921
Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	lazio_IT	Lazio, Italy	88	1	1174669	487197	2861	569
Per l'Italia con l'Europa		316094962276913	Facebook	lazio_IT	Lazio, Italy	3	1	1049736	409895	1096	199
Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	353868374653514	Facebook	lazio_IT	Lazio, Italy	46	1	970983	406239	2214	413
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	lazio_IT	Lazio, Italy	47	1	877234	370880	2281	462
Nicola Danti		241424056063716	Facebook	lazio_IT	Lazio, Italy	55	1	785757	241218	4150	649
Medici Senza Frontiere		65737832194	Facebook	lazio_IT	Lazio, Italy	26	1	646598	270616	2642	851
Fratelli d'Italia	Fratelli d'Italia	355710427861591	Facebook	lazio_IT	Lazio, Italy	59	1	637757	260361	3252	861
European Greens	European Greens	141366725876424	Facebook	lazio_IT	Lazio, Italy	15	1	592451	260488	3103	745
Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	lazio_IT	Lazio, Italy	36	1	469274	194738	1151	254
Fabrizio Marrazzo		174478206566341	Facebook	lazio_IT	Lazio, Italy	50	1	452676	136029	1624	88
Amref Health Africa - Italia		48677844864	Facebook	lazio_IT	Lazio, Italy	102	1	401262	140549	1718	100
Daniela Santanchè	Daniela Garnero Santanchè	56413702888	Facebook	lazio_IT	Lazio, Italy	9	1	367562	106872	717	0
Oxfam Italia		150200761667597	Facebook	lazio_IT	Lazio, Italy	258	1	362955	106257	4021	304
Ufficio d'informazione in Italia del Parlamento europeo		143544514130	Facebook	lazio_IT	Lazio, Italy	9	1	350265	171081	399	55
Petizioni.it		1410474395723679	Facebook	lazio_IT	Lazio, Italy	31	1	329631	142986	2049	477
Alperia		200474896635518	Facebook	lazio_IT	Lazio, Italy	12	1	308036	121577	5866	1100
