advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Vytenis Andriukaitis	Vytenis Andriukaitis	1651554231738028	Facebook	utena_county_LT	Utena County, Lithuania	44	1	385613	173357	588	120
European Parliament		178362315106	Facebook	utena_county_LT	Utena County, Lithuania	38	1	255534	110000	1136	274
Lietuvos socialdemokratų partija - LSDP	Lietuvos socialdemokratų partija - LSDP	202360056491831	Facebook	utena_county_LT	Utena County, Lithuania	43	1	160166	64773	336	48
Už Ingridą	Ingrida Šimonytė	2214495192154107	Facebook	utena_county_LT	Utena County, Lithuania	14	1	114171	25379	234	2
Gitanas Nausėda	Gitanas Nausėda	684534791927883	Facebook	utena_county_LT	Utena County, Lithuania	49	1	103445	34928	274	19
Mindaugas Puidokas	Puidokas Mindaugas	1739968129576961	Facebook	utena_county_LT	Utena County, Lithuania	91	1	82020	20313	362	7
Bronis Ropė		216419471860983	Facebook	utena_county_LT	Utena County, Lithuania	9	1	64549	12877	155	0
Lietuvos valstiečių ir žaliųjų sąjunga	Lietuvos valstiečių ir žaliųjų sąjunga	190209177745566	Facebook	utena_county_LT	Utena County, Lithuania	16	1	38299	15883	134	16
Prof. Dr. Stanislovas Tomas, Advokatas		1049345465226776	Facebook	utena_county_LT	Utena County, Lithuania	4	1	26987	10242	58	19
Antanas Guoga	Lietuvos Centro Partijos rinkimų sąskaita	18276748821	Facebook	utena_county_LT	Utena County, Lithuania	15	1	26317	9899	97	13
Laima Mogenienė	LVŽS partija (EP rinkimų sąskaita)	334338600540343	Facebook	utena_county_LT	Utena County, Lithuania	22	1	24123	7897	296	0
Tėvynės sąjunga - Lietuvos krikščionys demokratai (TS-LKD)		198988713464683	Facebook	utena_county_LT	Utena County, Lithuania	9	1	22708	9842	70	9
Kialo		729627343834501	Facebook	utena_county_LT	Utena County, Lithuania	313	1	22149	9027	130	30
European Commission		107898832590939	Facebook	utena_county_LT	Utena County, Lithuania	11	1	20442	8974	62	8
Arvydas Juozaitis	Arvydas Juozaitis	458551247900215	Facebook	utena_county_LT	Utena County, Lithuania	11	1	19604	4846	108	10
Tomas Tomilinas - naujienos		530620843630609	Facebook	utena_county_LT	Utena County, Lithuania	14	1	17753	7045	92	4
Karolina Štelmokaitė	LVŽS	763068560724258	Facebook	utena_county_LT	Utena County, Lithuania	11	1	10797	2512	44	0
Petras Auštrevičius		1482024028702535	Facebook	utena_county_LT	Utena County, Lithuania	6	1	10476	5047	44	6
Liberalai	Liberalai	81004804444	Facebook	utena_county_LT	Utena County, Lithuania	30	1	10365	2113	146	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	utena_county_LT	Utena County, Lithuania	39	1	9908	4617	21	6
Vilija Blinkevičiūtė	Lietuvos socialdemokratų partija - LSDP	1551002341778947	Facebook	utena_county_LT	Utena County, Lithuania	6	1	9292	1849	31	0
Europos Komisijos atstovybė Lietuvoje		76783564232	Facebook	utena_county_LT	Utena County, Lithuania	1	1	8081	4040	20	4
Saulius Skvernelis	Saulius Skvernelis	814777171988967	Facebook	utena_county_LT	Utena County, Lithuania	1	1	7098	3549	35	7
Lietuvos Centro Partija (LCP)		102161476501915	Facebook	utena_county_LT	Utena County, Lithuania	3	1	5720	2842	29	5
Viktoras Uspaskich		160851767470	Facebook	utena_county_LT	Utena County, Lithuania	2	1	5648	2766	29	5
