advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	500k_1m	500k - 1m	PL	Poland	6	1	5045045	2522525	6896	3073
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	500k_1m	500k - 1m	PL	Poland	4	1	3996958	1998481	4648	929
Gazeta Wyborcza		63563473556	Facebook	500k_1m	500k - 1m	PL	Poland	2	1	1998646	999324	2324	464
Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	500k_1m	500k - 1m	PL	Poland	2	1	1996624	998313	2321	464
European Commission		107898832590939	Facebook	500k_1m	500k - 1m	PL	Poland	5	1	1120519	560260	5444	1100
Maciej Gdula	KW Wiosna Roberta Biedronia	831495030528894	Facebook	500k_1m	500k - 1m	PL	Poland	1	1	999999	500000	1162	232
Łukasz Kohut	KW Wiosna Roberta Biedronia 	1465965073732774	Facebook	500k_1m	500k - 1m	PL	Poland	1	1	999999	500000	1162	232
Sylwia Spurek		1967695263556184	Facebook	500k_1m	500k - 1m	PL	Poland	1	1	999999	500000	1162	232
ADAR		175390195814995	Facebook	500k_1m	500k - 1m	PL	Poland	1	1	954696	477348	2220	1110
Kialo		729627343834501	Facebook	500k_1m	500k - 1m	PL	Poland	11	1	589516	294758	3245	1022
European Greens		141366725876424	Facebook	500k_1m	500k - 1m	PL	Poland	3	1	333735	166868	1668	333
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	500k_1m	500k - 1m	PL	Poland	6	1	206578	103289	436	132
GRUNDIG		1508163162762486	Facebook	500k_1m	500k - 1m	PL	Poland	1	1	157839	78920	117	23
e.on		511324618972373	Facebook	500k_1m	500k - 1m	PL	Poland	1	1	131092	65546	65	13
European Youth Event		919232861444360	Facebook	500k_1m	500k - 1m	PL	Poland	1	1	97408	48704	486	97
DigitalOcean		149515305173840	Facebook	500k_1m	500k - 1m	PL	Poland	1	1	86196	43098	383	76
Game of Sultans		185311195624361	Facebook	500k_1m	500k - 1m	PL	Poland	1	1	57383	28692	2553	510
Greens/EFA in the European Parliament		150527751674751	Facebook	500k_1m	500k - 1m	PL	Poland	2	1	56930	28465	25	5
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	500k_1m	500k - 1m	PL	Poland	1	1	38995	19498	194	38
EPP - European People's Party		48034275355	Facebook	500k_1m	500k - 1m	PL	Poland	1	1	36224	18112	36	18
EU Environment		305608429284	Facebook	500k_1m	500k - 1m	PL	Poland	1	1	35324	17662	176	35
Europe Together		140105536131109	Facebook	500k_1m	500k - 1m	PL	Poland	1	1	32820	16410	164	32
Wholesome Culture		1664959567149320	Facebook	500k_1m	500k - 1m	PL	Poland	1	1	18899	9450	84	16
Center for European Integration Studies (ZEI)		144159745724379	Facebook	500k_1m	500k - 1m	PL	Poland	1	1	18497	9249	18	9
Erasmus Student Network		25226723130	Facebook	500k_1m	500k - 1m	PL	Poland	1	1	16957	8479	8	1
