advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Fidesz	Fidesz	9844779306	Facebook	m35_44	male (35-44)	HU	Hungary	122	1	2600599	1138130	12765	5493
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	m35_44	male (35-44)	HU	Hungary	23	1	995709	452144	3146	1431
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	m35_44	male (35-44)	HU	Hungary	132	1	983797	427380	2648	1107
Kálmán Olga Hivatalos oldala	Kálmán Olga Hivatalos oldala	1878531865537365	Facebook	m35_44	male (35-44)	HU	Hungary	144	1	777648	296854	2263	836
Alfahír	Alfahír Hírportál	525574220799452	Facebook	m35_44	male (35-44)	HU	Hungary	48	1	719725	299874	2048	848
MSZP	MSZP	115388925185513	Facebook	m35_44	male (35-44)	HU	Hungary	38	1	562579	233665	1646	668
Partizán	Gulyás Márton Ferenc	1406386486355924	Facebook	m35_44	male (35-44)	HU	Hungary	119	1	504290	181185	895	304
Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	m35_44	male (35-44)	HU	Hungary	129	1	406182	117610	1384	285
Jakab Péter	Jobbik Magyarországért Mozgalom	781150971947219	Facebook	m35_44	male (35-44)	HU	Hungary	11	1	403303	168125	828	371
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	m35_44	male (35-44)	HU	Hungary	16	1	378995	166581	588	274
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	m35_44	male (35-44)	HU	Hungary	101	1	322338	120751	1021	352
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	m35_44	male (35-44)	HU	Hungary	31	1	278631	116719	402	142
European Parliament	European Parliament	178362315106	Facebook	m35_44	male (35-44)	HU	Hungary	16	1	253546	110795	1052	218
Csárdi Antal	LMP - Lehet Más a Politika	136387873164491	Facebook	m35_44	male (35-44)	HU	Hungary	4	1	208827	88587	380	168
Európai Parlament Tájékoztatási Irodája	Európai Parlament Tájékoztatási Irodája	126893087354793	Facebook	m35_44	male (35-44)	HU	Hungary	30	1	180408	66511	174	66
Nemzeti Televízió	Alfahír Hírportál	164061553749320	Facebook	m35_44	male (35-44)	HU	Hungary	5	1	175776	87799	320	145
Schmuck Erzsébet	LMP - Lehet Más a Politika	1461534750733248	Facebook	m35_44	male (35-44)	HU	Hungary	4	1	156290	65730	172	85
European Greens	European Greens	141366725876424	Facebook	m35_44	male (35-44)	HU	Hungary	9	1	154646	73064	812	195
Cseh Katalin - Momentum	Momentum Mozgalom	682448271826776	Facebook	m35_44	male (35-44)	HU	Hungary	22	1	145652	52691	416	149
