day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d135	2019-05-15	DK	Denmark	2467	327	4156196	1259597	35016	8568
d134	2019-05-14	DK	Denmark	2567	355	5559921	1757787	44516	11570
d133	2019-05-13	DK	Denmark	2415	348	6097689	1995573	55681	14463
d132	2019-05-12	DK	Denmark	2301	329	5650792	1876384	50630	13170
d131	2019-05-11	DK	Denmark	2291	344	5445999	1790624	52178	13201
d130	2019-05-10	DK	Denmark	2654	355	6122838	1904349	62663	15590
d129	2019-05-09	DK	Denmark	2395	335	5347759	1683151	58081	14005
d128	2019-05-08	DK	Denmark	2276	317	5914199	1918913	54439	13580
d127	2019-05-07	DK	Denmark	2139	291	5360387	1703929	48626	12420
d126	2019-05-06	DK	Denmark	1842	255	2902179	918142	23576	5960
d125	2019-05-05	DK	Denmark	1753	259	1982589	672159	17462	4089
d124	2019-05-04	DK	Denmark	1763	268	2044106	651500	17048	4118
d123	2019-05-03	DK	Denmark	1790	280	2435574	726800	21147	5063
d122	2019-05-02	DK	Denmark	1790	274	2244994	689338	18451	4592
d121	2019-05-01	DK	Denmark	1783	275	2024735	608306	18265	4369
d120	2019-04-30	DK	Denmark	2004	286	1838606	561759	16253	4092
d119	2019-04-29	DK	Denmark	1929	273	2056038	613243	17441	4231
d118	2019-04-28	DK	Denmark	1818	254	2029835	600404	17674	4480
d117	2019-04-27	DK	Denmark	1776	253	1743622	553862	15178	3902
d116	2019-04-26	DK	Denmark	1780	255	1751636	584808	15054	3895
d115	2019-04-25	DK	Denmark	1711	264	1360015	391409	12373	2945
d114	2019-04-24	DK	Denmark	1598	266	1231537	345529	11002	2604
d113	2019-04-23	DK	Denmark	1587	267	1461659	463317	11844	2940
d112	2019-04-22	DK	Denmark	1538	271	983196	292956	8466	2296
d111	2019-04-21	DK	Denmark	1532	261	983483	298711	8943	2289
d110	2019-04-20	DK	Denmark	1523	262	1006520	298054	9009	2415
d109	2019-04-19	DK	Denmark	1540	280	1042824	324475	10381	2737
d108	2019-04-18	DK	Denmark	1510	283	1315141	451540	11732	3319
d107	2019-04-17	DK	Denmark	1513	288	1460938	487040	19154	4326
d106	2019-04-16	DK	Denmark	1491	297	1001896	293619	9080	2320
