advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
déi gréng	déi gréng	21710789873	Facebook	d135	2019-05-15	LU	Luxembourg	29	1	651843	282139	3128	819
LSAP	Lëtzebuerger Sozialistesch Aarbechterpartei	47216059667	Facebook	d135	2019-05-15	LU	Luxembourg	18	1	101182	23920	541	0
déi jonk gréng	Déi jonk gréng	197451906960613	Facebook	d135	2019-05-15	LU	Luxembourg	14	1	94408	18665	477	0
déi Lénk	déi Lénk	120444648033670	Facebook	d135	2019-05-15	LU	Luxembourg	12	1	67765	17129	296	17
DP - Demokratesch Partei	DP - Demokratesch Partei	280875378609326	Facebook	d135	2019-05-15	LU	Luxembourg	9	1	50078	12516	415	25
European Greens		141366725876424	Facebook	d135	2019-05-15	LU	Luxembourg	11	1	32395	12688	225	68
CSV	CSV	56016549775	Facebook	d135	2019-05-15	LU	Luxembourg	23	1	29641	7827	624	0
déi Lénk Déifferdeng	Gary Diderich	134418416573300	Facebook	d135	2019-05-15	LU	Luxembourg	1	1	16666	3333	33	0
Volt Luxembourg	Volt Luxembourg	766459183561998	Facebook	d135	2019-05-15	LU	Luxembourg	6	1	15370	4114	138	0
CSJ - Chrëschtlech-Sozial Jugend	CSJ - Chrëschtlech-Sozial Jugend	118614251515164	Facebook	d135	2019-05-15	LU	Luxembourg	4	1	5164	833	181	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	d135	2019-05-15	LU	Luxembourg	16	1	2161	682	6	0
Julia Elisabetta Pitterman		2235333396715580	Facebook	d135	2019-05-15	LU	Luxembourg	4	1	2086	388	52	0
DP-Norden	DP-Norden	133967696651305	Facebook	d135	2019-05-15	LU	Luxembourg	1	1	1666	333	33	0
Piraten Bezierk Osten		141480992729926	Facebook	d135	2019-05-15	LU	Luxembourg	1	1	1584	316	15	3
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	d135	2019-05-15	LU	Luxembourg	5	1	1581	557	3	0
Piraten Lëtzebuerg		183148710560	Facebook	d135	2019-05-15	LU	Luxembourg	2	1	1287	257	25	0
Greenpeace Luxembourg		67370457805	Facebook	d135	2019-05-15	LU	Luxembourg	1	1	1249	250	24	0
Piraten Bezierk Süden		659368007411223	Facebook	d135	2019-05-15	LU	Luxembourg	1	1	833	166	16	0
Européens Sans Frontières		668031516635463	Facebook	d135	2019-05-15	LU	Luxembourg	7	1	706	289	1	0
Klang der Solidarität		385076005313967	Facebook	d135	2019-05-15	LU	Luxembourg	12	1	629	248	1	0
VoteWatch Europe		355087424564148	Facebook	d135	2019-05-15	LU	Luxembourg	7	1	291	130	0	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	d135	2019-05-15	LU	Luxembourg	1	1	123	24	0	0
Greens/EFA in the European Parliament		150527751674751	Facebook	d135	2019-05-15	LU	Luxembourg	3	1	112	30	0	0
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	d135	2019-05-15	LU	Luxembourg	42	1	111	31	0	0
Chris Bernard		764820513891336	Facebook	d135	2019-05-15	LU	Luxembourg	1	1	90	0	8	0
Talking Europe		316028505828375	Facebook	d135	2019-05-15	LU	Luxembourg	2	1	59	29	0	0
Guardian Weekly		64525551258	Facebook	d135	2019-05-15	LU	Luxembourg	4	1	55	11	0	0
Social Media Ads	Alexander Dietrich	561953460655717	Facebook	d135	2019-05-15	LU	Luxembourg	3	1	42	7	0	0
Touche pas à ma planète		2174582836142717	Facebook	d135	2019-05-15	LU	Luxembourg	27	1	38	7	0	0
Jonk Piraten		194441573983035	Facebook	d135	2019-05-15	LU	Luxembourg	1	1	33	0	3	0
ALDE Group – Liberals and Democrats in the European Parliament	ALDE Group in the European Parliament. 	123910440019	Facebook	d135	2019-05-15	LU	Luxembourg	2	1	26	5	0	0
MR - Mouvement Réformateur	MR - Mouvement Réformateur	236330169511	Facebook	d135	2019-05-15	LU	Luxembourg	26	1	24	6	0	0
European Parliament		178362315106	Facebook	d135	2019-05-15	LU	Luxembourg	1	1	20	4	0	0
T-Slim		432791153958836	Facebook	d135	2019-05-15	LU	Luxembourg	1	1	18	0	1	0
European Committee of the Regions		527351247377965	Facebook	d135	2019-05-15	LU	Luxembourg	1	1	17	8	0	0
