advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament	European Parliament	178362315106	Facebook	d145	2019-05-25	FR	France	4	1	432298	174488	3577	765
GRDF	GRDF	314443337102	Facebook	d145	2019-05-25	FR	France	1	1	333298	166649	1666	333
Agence française pour la biodiversité	Agence française pour la biodiversité	500437833654583	Facebook	d145	2019-05-25	FR	France	1	1	199965	99982	999	199
Cogito	Cogito	2059332547662115	Facebook	d145	2019-05-25	FR	France	3	1	99984	49992	498	99
Jam		299724236866849	Facebook	d145	2019-05-25	FR	France	1	1	71422	28569	635	127
EcoTree	EcoTree	386108291584856	Facebook	d145	2019-05-25	FR	France	1	1	71419	28567	71	14
WWF-France	WWF-France	145392792632	Facebook	d145	2019-05-25	FR	France	22	1	66391	17799	621	19
VoteEuropa - France	Jules Nicolas André Bejot 	2031732090462417	Facebook	d145	2019-05-25	FR	France	7	1	44211	8842	403	75
Subventions énergétiques 2019	Primes Energetiques	1815507421886752	Facebook	d145	2019-05-25	FR	France	7	1	29140	5803	332	51
upply	Upply	248039519074498	Facebook	d145	2019-05-25	FR	France	2	1	26662	5332	186	33
Coral Guardian	Coral Guardian	304678472936995	Facebook	d145	2019-05-25	FR	France	3	1	18475	3666	80	0
Déclic	OFAJ	472408162883256	Facebook	d145	2019-05-25	FR	France	2	1	16996	3332	65	0
Surfrider Foundation Europe	Surfrider Foundation Europe	41452575362	Facebook	d145	2019-05-25	FR	France	1	1	16664	3332	32	0
Service-Public.fr	Service-Public.fr	244226855990028	Facebook	d145	2019-05-25	FR	France	1	1	16662	3332	166	33
Débat public sur le Pngmdr	Commission nationale du débat public	323422558353215	Facebook	d145	2019-05-25	FR	France	2	1	14285	2857	28	0
YOU.and.EU	Nordstrom Laura Helena	250361215678222	Facebook	d145	2019-05-25	FR	France	1	1	12499	2499	24	0
upply FR	Upply	216289915800302	Facebook	d145	2019-05-25	FR	France	1	1	9998	1999	99	19
America mag	America mag	1907091326193407	Facebook	d145	2019-05-25	FR	France	1	1	8332	1666	83	16
Sweeties		1335022773303472	Facebook	d145	2019-05-25	FR	France	2	1	7856	1571	28	0
Se relaxer	Mike Guy Cassiano Henri Leborgne-Lavorel	1971818342930074	Facebook	d145	2019-05-25	FR	France	3	1	3665	666	98	0
ALDE Party – Liberals and Democrats for Europe	ALDE Party – Liberals and Democrats for Europe	262681199589	Facebook	d145	2019-05-25	FR	France	3	1	3551	1509	7	3
ATAA Foundation	ATAA Foundation	2039469612804034	Facebook	d145	2019-05-25	FR	France	3	1	3237	1047	61	0
Olivier Afonso	Georges Olivier Afonso	335239166940114	Facebook	d145	2019-05-25	FR	France	4	1	2665	333	132	0
Saint-Denis Ville Au Coeur	Yanis Ali Khames	1157621831031836	Facebook	d145	2019-05-25	FR	France	2	1	2499	500	49	0
Actions pour l'écologie		872257819482862	Facebook	d145	2019-05-25	FR	France	1	1	2499	1249	24	0
