advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
SPÖ	SPÖ	77393060080	Facebook	AT	Austria	740	1	20823246	7121940	159411	23497
Harald Vilimsky		547597092025909	Facebook	AT	Austria	179	1	18079675	7674538	173007	39697
European Parliament		178362315106	Facebook	AT	Austria	134	1	11256013	4724509	107830	29410
Claudia Gamon	NEOS	447992848717452	Facebook	AT	Austria	308	1	10060683	3411996	64091	10599
Andreas Schieder	SPÖ	290881691011354	Facebook	AT	Austria	168	1	8946466	2889462	75543	14831
kontrast.at	kontrast.at	1079650008770485	Facebook	AT	Austria	112	1	8512882	3414997	45187	14299
Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	AT	Austria	1493	1	8126964	1827871	170136	5598
Die Grünen	Die Grünen	21759893033	Facebook	AT	Austria	115	1	7009863	2359991	51384	11199
HC Strache	FPÖ	74865038590	Facebook	AT	Austria	77	1	5942918	2484997	37222	9699
Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	AT	Austria	609	1	5534363	1605989	67090	1699
Europäisches Parlament Österreich		124468054313069	Facebook	AT	Austria	35	1	4944889	2064968	18064	6399
European Greens		141366725876424	Facebook	AT	Austria	50	1	3691113	1630036	25752	6657
Stadt Wien	Stadt Wien	110971788921077	Facebook	AT	Austria	50	1	3473950	1239000	17450	2900
Karoline Edtstadler	Salzburger Volkspartei	1580540041983231	Facebook	AT	Austria	296	1	3348343	782881	42800	3399
Europäische Kommission - Vertretung in Österreich		187626534620326	Facebook	AT	Austria	18	1	3129960	1301991	4581	699
OÖVP - die Oberösterreichische Volkspartei	Oberösterreichische Volkspartei	289163077789256	Facebook	AT	Austria	44	1	2149956	562000	5956	400
Johann Gudenus		104145976305577	Facebook	AT	Austria	53	1	2133934	861993	12146	1999
Othmar Karas	Volkspartei	395638503864459	Facebook	AT	Austria	456	1	1828544	378000	52344	1800
Dominik Nepp	FPÖ-Wien	135953609780627	Facebook	AT	Austria	22	1	1662978	695000	9778	3000
FPÖ	FPÖ	169051073236170	Facebook	AT	Austria	16	1	1510983	641999	12283	2999
Julia Herr	Sozialistische Jugend Österreich	345172509462824	Facebook	AT	Austria	23	1	1484973	575997	15576	4199
Wirtschaftskammer		125946327466544	Facebook	AT	Austria	165	1	1328835	332000	19535	800
SPÖ Kärnten	SPÖ Kärnten	10150145829810364	Facebook	AT	Austria	36	1	1216964	405000	9664	1800
Günther Sidl	BSA Niederösterreich	806694216374998	Facebook	AT	Austria	19	1	1119981	442000	4081	1100
Kialo		729627343834501	Facebook	AT	Austria	355	1	1111243	386910	7255	1783
Pamela Rendi-Wagner	SPÖ-Parlamentsklub	1673371229636129	Facebook	AT	Austria	73	1	1080288	274548	6969	99
FPÖ-Wien		146097669338683	Facebook	AT	Austria	1	1	999999	500000	4999	1000
1Europa	Peter Glawischnig	320389701908367	Facebook	AT	Austria	26	1	880974	251000	6574	1000
Alex Bernhuber	Niederösterreichischer Bauernbund	382872055842390	Facebook	AT	Austria	198	1	846802	196999	22001	600
Lukas Mandl	Verein VSM - Vorzugsstimmen für Mandl	436914289678818	Facebook	AT	Austria	112	1	841875	245997	13087	500
Werner Kogler	Die Grünen	133612666671985	Facebook	AT	Austria	16	1	816983	255999	11383	2499
GRAS - Grüne & Alternative Student_innen	GRAS - Grüne & Alternative Student_innen	79935247286	Facebook	AT	Austria	38	1	809834	220961	8161	1099
Wirtschaftsbund Österreich	Wirtschaftsbund Österreich	385183128166442	Facebook	AT	Austria	151	1	777849	184999	16949	499
GPA-djp	GPA-djp	214499840736	Facebook	AT	Austria	34	1	770966	193000	3366	0
Wolfram Pirchner	Österreichischer Seniorenbund	296676857050295	Facebook	AT	Austria	13	1	639900	199956	8582	1599
