audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
u65_	unknown (65+)	FR	France	Greenpeace France		39435457457	Facebook	107	1	33344	15002	169	39
u65_	unknown (65+)	FR	France	Médecins du Monde France		265420476920	Facebook	424	1	21039	6191	416	24
u65_	unknown (65+)	FR	France	Le HCR, l'Agence des Nations Unies pour les Réfugiés		112542522148670	Facebook	54	1	12177	4873	59	12
u65_	unknown (65+)	FR	France	Le Monde		14892757589	Facebook	29	1	5818	2220	9	1
u65_	unknown (65+)	FR	France	European Parliament		178362315106	Facebook	54	1	5545	2448	35	7
u65_	unknown (65+)	FR	France	Collectif : Féministes contre le cyberharcèlement		1026099724099181	Facebook	75	1	5009	1388	26	0
u65_	unknown (65+)	FR	France	CCFD-Terre Solidaire		112547358788607	Facebook	8	1	4224	1687	19	7
u65_	unknown (65+)	FR	France	Les Antagonistes		398415124026017	Facebook	2	1	3309	1648	33	16
u65_	unknown (65+)	FR	France	350.org		12185972707	Facebook	59	1	3276	728	16	1
u65_	unknown (65+)	FR	France	foodwatch France		194934737335658	Facebook	14	1	3217	1097	36	6
u65_	unknown (65+)	FR	France	Primes écologique		152399322377561	Facebook	19	1	3213	1351	39	8
u65_	unknown (65+)	FR	France	2 Min Ecologie		433170297221149	Facebook	59	1	3056	1057	35	6
u65_	unknown (65+)	FR	France	Les Energies du Soleil		1684031805239401	Facebook	14	1	3000	1345	36	11
u65_	unknown (65+)	FR	France	Mon Homéo Mon Choix		1643185362449069	Facebook	6	1	2914	1161	29	6
u65_	unknown (65+)	FR	France	Saine Abondance		2106701562887023	Facebook	21	1	2769	1137	32	8
u65_	unknown (65+)	FR	France	Ministère de l'Intérieur		103146727990	Facebook	8	1	2754	1127	15	4
u65_	unknown (65+)	FR	France	La Prime Énergie		336155273400553	Facebook	22	1	2749	1101	23	5
u65_	unknown (65+)	FR	France	Subventions énergétiques 2019	Primes Energetiques	1815507421886752	Facebook	82	1	2417	533	32	2
u65_	unknown (65+)	FR	France	Maplanèteverte	Ma Planète Verte	340654233462962	Facebook	58	1	2299	543	21	3
u65_	unknown (65+)	FR	France	CIWF France	CIWF France	335868279790722	Facebook	5	1	2077	977	28	6
u65_	unknown (65+)	FR	France	Make.org	Make.org	122037308191612	Facebook	26	1	1996	673	21	4
u65_	unknown (65+)	FR	France	Éditions Edilivre		203451893026466	Facebook	2	1	1770	652	0	0
u65_	unknown (65+)	FR	France	Eclairelavie		475156612973063	Facebook	26	1	1731	555	22	4
u65_	unknown (65+)	FR	France	Le 1		850828794934579	Facebook	16	1	1618	626	2	0
u65_	unknown (65+)	FR	France	Médecins Sans Frontières		154912951193067	Facebook	21	1	1614	434	15	2
u65_	unknown (65+)	FR	France	Commission européenne en France		173257392750594	Facebook	3	1	1593	622	3	1
u65_	unknown (65+)	FR	France	SOS Racisme		166294396737151	Facebook	1	1	1579	789	15	7
u65_	unknown (65+)	FR	France	Agence Isolation Pour Tous		568528630290119	Facebook	21	1	1474	592	17	4
u65_	unknown (65+)	FR	France	FHE Group		1241383025915322	Facebook	1	1	1352	676	6	1
u65_	unknown (65+)	FR	France	Aides énergétiques pour tous		789578834730248	Facebook	16	1	1307	524	15	3
u65_	unknown (65+)	FR	France	Eco-systèmes		180995598634858	Facebook	4	1	1290	645	6	3
u65_	unknown (65+)	FR	France	Ultima Petfood France		223284707822128	Facebook	7	1	1231	558	7	2
