advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Δημήτρης Καιρίδης-Dimitris Kairidis	Dimitrios Kairidis	165710610795923	Facebook	1k_5k	1k - 5k	EL	Greece	61	1	304795	60971	6036	0
Δημιουργία Ξανά	Δημιουργία Ξανά	226397774096827	Facebook	1k_5k	1k - 5k	EL	Greece	46	1	229220	45853	4539	0
Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	1k_5k	1k - 5k	EL	Greece	38	1	189862	37980	3760	0
Αντωνιάδου Αθηνά		2058682324431724	Facebook	1k_5k	1k - 5k	EL	Greece	31	1	154959	30998	3068	0
Nikos Papandreou		2245032148843299	Facebook	1k_5k	1k - 5k	EL	Greece	31	1	154548	30915	3060	0
Ο Καραγκιόζης Αλογόκριτος		295164867809730	Facebook	1k_5k	1k - 5k	EL	Greece	31	1	152836	30573	3026	0
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	1k_5k	1k - 5k	EL	Greece	29	1	144930	28991	2870	0
Ελένη Παναγιωταρέα - Eleni Panagiotarea		318085118843773	Facebook	1k_5k	1k - 5k	EL	Greece	25	1	124409	24886	2463	0
Γιώργος Σταύρος Κρεμλής - Υποψήφιος Ευρωβουλευτής		548959368535123	Facebook	1k_5k	1k - 5k	EL	Greece	21	1	104896	20983	2044	0
Κατερίνα Μάρκου		274005112687174	Facebook	1k_5k	1k - 5k	EL	Greece	21	1	104725	20949	2073	0
Ioannis Vardakastanis		195643347979465	Facebook	1k_5k	1k - 5k	EL	Greece	21	1	104269	20858	2064	0
Θόδωρος Μεχλιζόγλου - Υποψήφιος Ευρωβουλευτής		2003326776616516	Facebook	1k_5k	1k - 5k	EL	Greece	20	1	99425	19889	1969	0
Θανάσης Λιακόπουλος - Όλοι μαζί μπορούμε καλύτερα	oloi-mazi	394013391085857	Facebook	1k_5k	1k - 5k	EL	Greece	19	1	94981	19000	1881	0
Παναγιώτης Ε. Νίκας	Παναγιώτης Ε. Νίκας	627249040690694	Facebook	1k_5k	1k - 5k	EL	Greece	17	1	84983	17000	1682	0
European Parliament		178362315106	Facebook	1k_5k	1k - 5k	EL	Greece	13	1	64946	12991	1286	0
Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	1k_5k	1k - 5k	EL	Greece	12	1	59976	11997	1187	0
Helpis		716389508536633	Facebook	1k_5k	1k - 5k	EL	Greece	12	1	59968	11996	1187	0
Theodore Douloumpekis		310648756200075	Facebook	1k_5k	1k - 5k	EL	Greece	12	1	59866	11975	1185	0
Γιώργος Χατζημάρκος	Γιώργος Χατζημάρκος	2128150737398149	Facebook	1k_5k	1k - 5k	EL	Greece	11	1	54984	10999	1088	0
Νίκος Χουντής-Nikos Chountis		462603193829493	Facebook	1k_5k	1k - 5k	EL	Greece	11	1	54423	10886	1077	0
Μάκης Παπαδόπουλος - Ο Τόπος Της Ζωής Μας	Μάκης Παπαδόπουλος	1433780063507247	Facebook	1k_5k	1k - 5k	EL	Greece	10	1	49990	10000	990	0
Σπύρος Ζαφείρης - Υποψήφιος βουλευτής Ιωαννίνων με τη "Δημοκρατική Ευθύνη"		729060717204068	Facebook	1k_5k	1k - 5k	EL	Greece	10	1	49990	10000	990	0
Σπύρος Ριζόπουλος	Spyridon Rizopoulos	2127727860849871	Facebook	1k_5k	1k - 5k	EL	Greece	10	1	49988	9999	989	0
Βασίλης Σωτηρόπουλος	Vasileios Sotiropoulos	428087111291406	Facebook	1k_5k	1k - 5k	EL	Greece	9	1	44974	8996	890	0
Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	1k_5k	1k - 5k	EL	Greece	9	1	44962	8994	890	0
