advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Στηρίζουμε Μαρίνο Κλεάνθους για την Ευρωβουλή		831939610501208	Facebook	50k_100k	50k - 100k	CY	Cyprus	7	1	699854	349930	2292	399
European Parliament		178362315106	Facebook	50k_100k	50k - 100k	CY	Cyprus	6	1	599748	299877	2793	1100
ΑΚΕΛ - AKEL	ΑΚΕΛ - AKEL	117799504920552	Facebook	50k_100k	50k - 100k	CY	Cyprus	4	1	399996	200000	796	100
Prof. Dr. Niyazi Kızılyürek	Niyazi Kızılyürek	878208312216203	Facebook	50k_100k	50k - 100k	CY	Cyprus	4	1	396901	198452	1192	199
UK-Cyprus Enterprise Council	UK-Cyprus Enterprise Council 	1837120569879342	Facebook	50k_100k	50k - 100k	CY	Cyprus	4	1	329580	164791	538	40
Κόμμα Δικαιοσύνης - ΟΑΔ	Michael Minas	404386316397983	Facebook	50k_100k	50k - 100k	CY	Cyprus	2	1	199967	99984	197	0
European Parliament Office in Cyprus		205478755729	Facebook	50k_100k	50k - 100k	CY	Cyprus	2	1	199817	99909	997	199
γυρίζουμε		278308089460720	Facebook	50k_100k	50k - 100k	CY	Cyprus	2	1	114825	57413	513	221
European Greens		141366725876424	Facebook	50k_100k	50k - 100k	CY	Cyprus	2	1	105400	52700	525	105
Δημοκρατικός Συναγερμός	Δημοκρατικός Συναγερμός	64330641883	Facebook	50k_100k	50k - 100k	CY	Cyprus	1	1	99998	50000	99	0
Nicos Tornaritis - Νίκος Τορναρίτης	Nicos Tornaritis - Νίκος Τορναρίτης	115653995162093	Facebook	50k_100k	50k - 100k	CY	Cyprus	1	1	99998	49999	98	0
Costas Mavrides - Κώστας Μαυρίδης	Costas Mavrides - Κώστας Μαυρίδης	197874087030899	Facebook	50k_100k	50k - 100k	CY	Cyprus	1	1	99989	49995	98	0
Παρατηρητήριο Τρίτης Ηλικίας Κύπρου		1788557328061678	Facebook	50k_100k	50k - 100k	CY	Cyprus	1	1	99983	49992	498	99
Γραφείο Τύπου και Πληροφοριών - Press and Information Office		620027974738907	Facebook	50k_100k	50k - 100k	CY	Cyprus	1	1	76253	38127	380	76
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	50k_100k	50k - 100k	CY	Cyprus	1	1	44154	22077	220	44
LegacyFx		966644110116765	Facebook	50k_100k	50k - 100k	CY	Cyprus	1	1	35685	17842	89	44
VICE Greece		187580104777775	Facebook	50k_100k	50k - 100k	CY	Cyprus	2	1	25096	12548	24	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	50k_100k	50k - 100k	CY	Cyprus	6	1	20879	10439	42	5
Kleopatra Sidiropoulou Υποψήφια Ευρωεκλογών με το Ποτάμι		272999270266817	Facebook	50k_100k	50k - 100k	CY	Cyprus	2	1	17560	8780	17	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	50k_100k	50k - 100k	CY	Cyprus	11	1	14766	7383	60	11
European Committee of the Regions		527351247377965	Facebook	50k_100k	50k - 100k	CY	Cyprus	2	1	13146	6573	65	13
VoteWatch Europe		355087424564148	Facebook	50k_100k	50k - 100k	CY	Cyprus	2	1	12312	6156	72	21
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	50k_100k	50k - 100k	CY	Cyprus	3	1	11911	5955	32	5
Hoxton Capital Management		353185345195139	Facebook	50k_100k	50k - 100k	CY	Cyprus	2	1	11511	5755	66	13
Kialo		729627343834501	Facebook	50k_100k	50k - 100k	CY	Cyprus	1	1	9685	4842	43	8
