advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Charles Goerens		441313569220539	Facebook	d041	2019-02-10	LU	Luxembourg	11	1	13767	3552	35	2
Piraten Lëtzebuerg		183148710560	Facebook	d041	2019-02-10	LU	Luxembourg	3	1	3309	1404	41	0
Unis pour les Droits Humains		1642871805813802	Facebook	d041	2019-02-10	LU	Luxembourg	1	1	2493	1246	1	0
ALDE CoR - Liberals and Democrats in the European Committee of the Regions		1033827283344362	Facebook	d041	2019-02-10	LU	Luxembourg	1	1	856	428	2	0
Le Monde		14892757589	Facebook	d041	2019-02-10	LU	Luxembourg	6	1	79	31	0	0
FT Transact		643057169228509	Facebook	d041	2019-02-10	LU	Luxembourg	1	1	19	9	0	0
Kaar Kaas Sonn		215255338679306	Facebook	d041	2019-02-10	LU	Luxembourg	1	1	16	8	0	0
ADAR		175390195814995	Facebook	d041	2019-02-10	LU	Luxembourg	1	1	10	5	0	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	d041	2019-02-10	LU	Luxembourg	1	1	8	4	0	0
Soviet Visuals		1160495674016675	Facebook	d041	2019-02-10	LU	Luxembourg	6	1	3	0	0	0
Banque mondiale		155174084508744	Facebook	d041	2019-02-10	LU	Luxembourg	6	1	2	0	0	0
FT Content Solutions		1220981994590364	Facebook	d041	2019-02-10	LU	Luxembourg	2	1	2	0	0	0
Maroš Šefčovič		245361515516655	Facebook	d041	2019-02-10	LU	Luxembourg	2	1	1	0	0	0
Andreas Schieder	SPÖ	290881691011354	Facebook	d041	2019-02-10	LU	Luxembourg	2	1	0	0	0	0
Open Society Foundations		18983389920	Facebook	d041	2019-02-10	LU	Luxembourg	1	1	0	0	0	0
YOGA BURN		146316959083110	Facebook	d041	2019-02-10	LU	Luxembourg	1	1	0	0	0	0
RSM MBA		110428762358678	Facebook	d041	2019-02-10	LU	Luxembourg	2	1	0	0	0	0
Gherson		422351344832507	Facebook	d041	2019-02-10	LU	Luxembourg	1	1	0	0	0	0
Harvard Business Review		10423517786	Facebook	d041	2019-02-10	LU	Luxembourg	1	1	0	0	0	0
Columbia Alumni Association		195421575197	Facebook	d041	2019-02-10	LU	Luxembourg	2	1	0	0	0	0
Columbia University in the City of New York		102471088936	Facebook	d041	2019-02-10	LU	Luxembourg	1	1	0	0	0	0
Gentle Dental Clinic Crete		387716078000099	Facebook	d041	2019-02-10	LU	Luxembourg	1	1	0	0	0	0
