week_code_filter	week_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w007	Week 7	Britain's Future	Britain's Future	1625300137516491	Facebook	362	1	5101009	1598101	48354	8686
w007	Week 7	Fundación Anesvad	Jose Manuel Bran Garcia	131231529742	Facebook	14	1	2114986	966000	15886	6700
w007	Week 7	We are the 52%	We are the 52%	466744973727718	Facebook	26	1	2001173	866023	6863	1318
w007	Week 7	Eco friendly home		547824632336134	Facebook	2	1	1499998	700000	1498	600
w007	Week 7	Best For Britain	Best for Britain	1863944713844924	Facebook	111	1	1168105	495511	17534	3044
w007	Week 7	People's Vote UK	People's Vote	748608695327755	Facebook	99	1	1163163	413110	12683	1893
w007	Week 7	WeWorld Onlus		299584710061488	Facebook	51	1	1109585	466894	6743	815
w007	Week 7	38 Degrees	38 Degrees	200006375787	Facebook	54	1	1052942	419383	7002	982
w007	Week 7	Conservatives	The Conservative Party	8807334278	Facebook	139	1	885440	364402	6989	937
w007	Week 7	CIWF Italia		576664002355828	Facebook	2	1	699998	300000	5998	1500
w007	Week 7	Greenpeace Deutschland		22541752487	Facebook	23	1	658977	197000	4677	600
w007	Week 7	The Labour Party	The Labour Party	25749647410	Facebook	9	1	649992	250000	4002	1311
w007	Week 7	Aides énergétiques pour tous		789578834730248	Facebook	3	1	514997	206000	5597	1100
w007	Week 7	Apodemia		115927088504184	Facebook	2	1	500998	200000	198	0
w007	Week 7	Unblock the Embankment	Unblock The Embankment	296306887805496	Facebook	1	1	499999	200000	1156	578
w007	Week 7	sp.a	sp.a	57253967150	Facebook	3	1	499996	249999	1496	299
w007	Week 7	Million Dollar Vegan	Million Dollar Vegan	554024238384285	Facebook	16	1	491416	144616	4920	939
w007	Week 7	Alfred Sant	Alfred Sant	537789116260209	Facebook	4	1	468747	197500	1284	368
w007	Week 7	Our Future, Our Choice	Our Future, Our Choice	1777176712575796	Facebook	11	1	460989	95000	1260	0
w007	Week 7	Scientists for EU	Scientists for EU	642444842524195	Facebook	5	1	368695	143313	2203	414
w007	Week 7	Europäische Kommission - Vertretung in Österreich		187626534620326	Facebook	1	1	349999	140000	349	70
w007	Week 7	Comité Justice & Libertés Pour Tous - CJL		223006651523189	Facebook	1	1	333332	133333	66	0
w007	Week 7	Harald Vilimsky		547597092025909	Facebook	4	1	332725	122727	3325	654
w007	Week 7	Vereniging Eigen Huis		371735371563	Facebook	7	1	321422	131414	2206	541
w007	Week 7	EU Watch	EU Watch	136146920436020	Facebook	18	1	315091	67519	1016	28
