advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Moderaterna	Moderaterna	7719591155	Facebook	65_	65+	SE	Sweden	140	1	1866065	725108	36940	8989
Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	65_	65+	SE	Sweden	40	1	1025454	439599	13213	4423
Kristdemokraterna	Kristdemokraterna	115198178364	Facebook	65_	65+	SE	Sweden	124	1	911044	307439	16492	5195
Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	65_	65+	SE	Sweden	88	1	753932	265309	22103	5027
Valmyndigheten	Valmyndigheten	1737852076287450	Facebook	65_	65+	SE	Sweden	55	1	519824	228550	3346	891
European Parliament	European Parliament	178362315106	Facebook	65_	65+	SE	Sweden	18	1	501321	227974	3192	1128
Ebba Busch Thor	Kristdemokraterna	661702230515862	Facebook	65_	65+	SE	Sweden	29	1	422989	120658	4051	1425
Centerpartiet	Centerpartiet	12690894340	Facebook	65_	65+	SE	Sweden	24	1	391353	146819	5462	1796
Sara Skyttedal	Sara Skyttedal	249195615122371	Facebook	65_	65+	SE	Sweden	42	1	321605	83581	5212	1828
Plan International Sverige	Plan International Sverige	382243262003	Facebook	65_	65+	SE	Sweden	31	1	226994	92868	1938	566
Tomas Tobé	Moderaterna	1829725353928210	Facebook	65_	65+	SE	Sweden	35	1	183837	49556	3352	741
SSU	SSU	45101268520	Facebook	65_	65+	SE	Sweden	4	1	180768	84790	2926	785
Alternativ för Sverige	Alternativ för Sverige	270592853332987	Facebook	65_	65+	SE	Sweden	11	1	179081	77891	3594	834
Liberalerna Stockholm	Liberalerna Stockholm	682180208473039	Facebook	65_	65+	SE	Sweden	37	1	145104	35787	1519	343
Said till Europaparlamentet	Liberalernas riksorganisation	1509050235995572	Facebook	65_	65+	SE	Sweden	17	1	142475	47172	2395	610
Vänsterpartiet	Vänsterpartiet	323156205347	Facebook	65_	65+	SE	Sweden	28	1	141851	34882	1071	258
Magnus Thulin - Centerpartiet	Thulin Magnus Nils Oscar	161302754576832	Facebook	65_	65+	SE	Sweden	13	1	120745	24710	1290	337
LO Sverige	LO Sverige	163820136238	Facebook	65_	65+	SE	Sweden	3	1	117296	52620	2253	450
Sverigedemokraterna Värmlands län	Sverigedemokraterna Värmlands län	336384546384299	Facebook	65_	65+	SE	Sweden	9	1	111236	22181	1283	401
Socialdemokraterna i Stockholm	Socialdemokraterna i Stockholm	117056501654820	Facebook	65_	65+	SE	Sweden	14	1	106021	48039	2048	531
Jörgen Warborn EU-kandidat	Moderaterna	56002955332	Facebook	65_	65+	SE	Sweden	14	1	97821	25325	1549	335
Vänsterpartiet Göteborg	Vänsterpartiet Göteborg	175873745789190	Facebook	65_	65+	SE	Sweden	7	1	89232	34420	1013	202
Moderaterna i Örebro län	Moderaterna i Örebro län	1622018661360930	Facebook	65_	65+	SE	Sweden	11	1	83354	17376	1159	326
Kristdemokraterna i Dalarna	Kristdemokraterna Dalarna	321670347944266	Facebook	65_	65+	SE	Sweden	26	1	82924	20759	2103	455
Henrik Sundström - M	Sundström Claes Henrik	180745369170	Facebook	65_	65+	SE	Sweden	10	1	79637	17921	493	148
