advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	rm3	Last 3 months	LT	Lithuania	42	1	8245250	3550357	36793	8918
Vytenis Andriukaitis	Vytenis Andriukaitis	1651554231738028	Facebook	rm3	Last 3 months	LT	Lithuania	50	1	7171943	3194997	11149	2099
Lietuvos socialdemokratų partija - LSDP	Lietuvos socialdemokratų partija - LSDP	202360056491831	Facebook	rm3	Last 3 months	LT	Lithuania	44	1	5403955	2325000	8855	1400
Gitanas Nausėda	Gitanas Nausėda	684534791927883	Facebook	rm3	Last 3 months	LT	Lithuania	79	1	3350902	1114995	10220	600
Mindaugas Puidokas	Puidokas Mindaugas	1739968129576961	Facebook	rm3	Last 3 months	LT	Lithuania	99	1	2576897	624998	10600	200
Už Ingridą		2214495192154107	Facebook	rm3	Last 3 months	LT	Lithuania	72	1	1453927	418999	7927	199
Antanas Guoga	Lietuvos Centro Partijos rinkimų sąskaita	18276748821	Facebook	rm3	Last 3 months	LT	Lithuania	24	1	1414939	554992	5175	699
Lietuvos valstiečių ir žaliųjų sąjunga	Lietuvos valstiečių ir žaliųjų sąjunga	190209177745566	Facebook	rm3	Last 3 months	LT	Lithuania	32	1	1352957	476997	4767	400
Kialo		729627343834501	Facebook	rm3	Last 3 months	LT	Lithuania	283	1	1079280	422074	6387	1481
Europos Komisijos atstovybė Lietuvoje		76783564232	Facebook	rm3	Last 3 months	LT	Lithuania	5	1	799917	399961	1919	367
Darbo partija	Darbo partija	264116120225	Facebook	rm3	Last 3 months	LT	Lithuania	19	1	791977	227000	2280	100
Liberalai	Liberalai	81004804444	Facebook	rm3	Last 3 months	LT	Lithuania	87	1	707907	182998	8591	0
Prof. Dr. Stanislovas Tomas, Advokatas		1049345465226776	Facebook	rm3	Last 3 months	LT	Lithuania	5	1	700994	269999	1597	534
European Commission		107898832590939	Facebook	rm3	Last 3 months	LT	Lithuania	13	1	588900	261955	1760	246
Tėvynės sąjunga - Lietuvos krikščionys demokratai (TS-LKD)		198988713464683	Facebook	rm3	Last 3 months	LT	Lithuania	13	1	585987	213000	2087	200
Arvydas Juozaitis	Arvydas Juozaitis	458551247900215	Facebook	rm3	Last 3 months	LT	Lithuania	12	1	551988	140000	2388	300
Karolina Štelmokaitė	LVŽS	763068560724258	Facebook	rm3	Last 3 months	LT	Lithuania	17	1	455983	100000	1683	0
Martynas Nagevičius / LRLS Sostinės liberalai		1146633232128220	Facebook	rm3	Last 3 months	LT	Lithuania	18	1	393141	89585	1501	0
Bronis Ropė		216419471860983	Facebook	rm3	Last 3 months	LT	Lithuania	10	1	356989	70999	990	0
Laima Mogenienė	LVŽS partija (EP rinkimų sąskaita)	334338600540343	Facebook	rm3	Last 3 months	LT	Lithuania	45	1	342495	86854	4438	0
Petras Auštrevičius		1482024028702535	Facebook	rm3	Last 3 months	LT	Lithuania	11	1	332968	155989	1888	199
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	rm3	Last 3 months	LT	Lithuania	24	1	305397	76174	909	2
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	rm3	Last 3 months	LT	Lithuania	41	1	301697	141081	654	190
Saulius Skvernelis	Saulius Skvernelis	814777171988967	Facebook	rm3	Last 3 months	LT	Lithuania	4	1	209996	75000	796	100
Lietuvos Centro Partija (LCP)		102161476501915	Facebook	rm3	Last 3 months	LT	Lithuania	3	1	204996	100999	1096	199
