advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Fidesz	Fidesz	9844779306	Facebook	100k_200k	100k - 200k	HU	Hungary	44	1	8799957	4400000	28166	13928
European Parliament		178362315106	Facebook	100k_200k	100k - 200k	HU	Hungary	22	1	4215273	2107647	10877	2736
Nemzeti Televízió	Alfahír Hírportál	164061553749320	Facebook	100k_200k	100k - 200k	HU	Hungary	15	1	2999985	1500000	6035	2878
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	100k_200k	100k - 200k	HU	Hungary	12	1	2399954	1199983	2166	619
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	100k_200k	100k - 200k	HU	Hungary	10	1	1999990	1000000	6654	2723
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	100k_200k	100k - 200k	HU	Hungary	10	1	1999988	999999	2940	1238
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	100k_200k	100k - 200k	HU	Hungary	8	1	1599876	799942	1547	495
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	100k_200k	100k - 200k	HU	Hungary	7	1	1399992	699999	2785	1299
Greenpeace Magyarország		35634348348	Facebook	100k_200k	100k - 200k	HU	Hungary	6	1	1199952	599979	2193	399
Gyöngyösi Márton	Országgyűlés Hivatala Jobbik Frakció	781030738624077	Facebook	100k_200k	100k - 200k	HU	Hungary	4	1	799995	399999	1547	773
Dúró Dóra	Sipos 	191946490841225	Facebook	100k_200k	100k - 200k	HU	Hungary	4	1	799973	399988	2166	1083
Vágó Gábor	LMP - Lehet Más a Politika	453253875264	Facebook	100k_200k	100k - 200k	HU	Hungary	3	1	599997	300000	773	340
MSZP	MSZP	115388925185513	Facebook	100k_200k	100k - 200k	HU	Hungary	3	1	599995	299999	619	216
Toroczkai László		151665991681369	Facebook	100k_200k	100k - 200k	HU	Hungary	3	1	599992	299997	619	216
Cseh Katalin - Momentum	Momentum Mozgalom	682448271826776	Facebook	100k_200k	100k - 200k	HU	Hungary	3	1	599975	299989	1547	773
Ujhelyi István dr.	MSZP	734217673259088	Facebook	100k_200k	100k - 200k	HU	Hungary	3	1	599870	299936	1392	649
Kialo		729627343834501	Facebook	100k_200k	100k - 200k	HU	Hungary	31	1	446485	223243	2791	846
Dr. Brenner Koloman	Országgyűlés Hivatala Jobbik Frakció	180924612473518	Facebook	100k_200k	100k - 200k	HU	Hungary	2	1	399998	200000	619	309
Jakab Péter	Országgyűlés Hivatala Jobbik Frakció	781150971947219	Facebook	100k_200k	100k - 200k	HU	Hungary	2	1	399998	200000	619	309
Z. Kárpát Dániel	Országgyűlés Hivatala Jobbik Frakció	208726209161904	Facebook	100k_200k	100k - 200k	HU	Hungary	2	1	399998	200000	619	309
Sneider Tamás	Országgyűlés Hivatala Jobbik Frakció	329107800543535	Facebook	100k_200k	100k - 200k	HU	Hungary	2	1	399997	199999	619	309
Dr. Tóth Bertalan	MSZP	1425355697692924	Facebook	100k_200k	100k - 200k	HU	Hungary	2	1	399997	199999	928	464
Ádám Kósa Mep	Adam Kosa, Member of the European Parliament	237088069704442	Facebook	100k_200k	100k - 200k	HU	Hungary	2	1	399973	199987	1778	890
Ökopolisz Alapítvány	Ökopolisz Alapítvány	244669668913278	Facebook	100k_200k	100k - 200k	HU	Hungary	2	1	399638	199820	927	463
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	100k_200k	100k - 200k	HU	Hungary	8	1	261492	130746	867	307
