week_code_filter	week_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w012	Week 12	CZ	Czechia	European Parliament		178362315106	Facebook	31	1	2195608	936010	13424	2901
w012	Week 12	CZ	Czechia	Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	2	1	299998	150000	388	77
w012	Week 12	CZ	Czechia	European Commission		107898832590939	Facebook	5	1	145162	67742	580	145
w012	Week 12	CZ	Czechia	Refork		1919696668329015	Facebook	1	1	99998	49999	38	19
w012	Week 12	CZ	Czechia	Humans of Piráti	Česká pirátská strana	1036986463173677	Facebook	2	1	99997	19999	388	77
w012	Week 12	CZ	Czechia	ODS - Občanská demokratická strana		30575632699	Facebook	2	1	99997	19999	388	77
w012	Week 12	CZ	Czechia	Martin Hrubčík		253207085584079	Facebook	6	1	97643	19529	229	53
w012	Week 12	CZ	Czechia	Jan Zahradil		400970967000022	Facebook	4	1	78330	18666	284	56
w012	Week 12	CZ	Czechia	Ondřej Krutílek - kandidát do Evropského parlamentu		1220066088147062	Facebook	4	1	76728	18346	453	90
w012	Week 12	CZ	Czechia	Organizace pro pomoc uprchlíkům, z.s.		188235971211201	Facebook	10	1	74997	16500	54	10
w012	Week 12	CZ	Czechia	Minidotaznik.cz		432692927273545	Facebook	1	1	67304	26921	119	59
w012	Week 12	CZ	Czechia	Saxo Bank		373589366156209	Facebook	2	1	50986	9997	197	0
w012	Week 12	CZ	Czechia	Lukáš Otys		308240522910962	Facebook	1	1	49995	9999	19	3
w012	Week 12	CZ	Czechia	Kialo		729627343834501	Facebook	3	1	49307	24118	227	108
w012	Week 12	CZ	Czechia	Forexmag		188990765060204	Facebook	3	1	41566	8313	161	32
w012	Week 12	CZ	Czechia	Asociace společenské odpovědnosti		117111438676	Facebook	2	1	39582	7916	153	30
w012	Week 12	CZ	Czechia	e.on		511324618972373	Facebook	1	1	38567	19284	19	3
w012	Week 12	CZ	Czechia	Tomáš Zdechovský		275042429350706	Facebook	1	1	36081	14432	140	28
w012	Week 12	CZ	Czechia	Voxpot		799083753454179	Facebook	2	1	34464	6893	26	13
w012	Week 12	CZ	Czechia	e.on		356382154550156	Facebook	1	1	28571	14285	142	28
w012	Week 12	CZ	Czechia	Hello Sandy		56274514407	Facebook	2	1	22828	8027	26	5
w012	Week 12	CZ	Czechia	Create.Refresh	Create.Refresh	1736881926615141	Facebook	5	1	21074	9409	84	9
w012	Week 12	CZ	Czechia	Mirek Topolánek		270921370098092	Facebook	8	1	14561	3787	50	10
w012	Week 12	CZ	Czechia	Piráti Praha 9		360274454307557	Facebook	2	1	12940	2588	54	13
w012	Week 12	CZ	Czechia	European Youth Event		919232861444360	Facebook	2	1	11105	4583	13	2
