country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
ES	Spain	Podemos	Unidas Podemos	269212336568846	Facebook	331	1	104957910	46943239	622477	161979
ES	Spain	Ciudadanos	Ciudadanos	74078667754	Facebook	6245	1	90996088	27831890	886695	68296
ES	Spain	Partido Popular	Partido Popular	72249031214	Facebook	3644	1	81705686	28165480	585978	61085
ES	Spain	PSOE	PSOE	189318235003	Facebook	335	1	25570571	10272960	78064	14299
ES	Spain	European Parliament		178362315106	Facebook	90	1	17592196	7965204	58136	12746
ES	Spain	Un país moderno	Unidas Podemos	577723459314066	Facebook	64	1	15625066	7059181	84525	17997
ES	Spain	PSC Partit dels  Socialistes de Catalunya	PSC Partit dels  Socialistes de Catalunya	87930687376	Facebook	87	1	9707821	4077963	63212	15599
ES	Spain	Greenpeace España	Greenpeace España	133044800622	Facebook	163	1	9201808	3350986	28336	3599
ES	Spain	Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	177	1	8794823	3667999	37723	6200
ES	Spain	PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	73	1	7946353	3426747	24425	4899
ES	Spain	Save the Children España	Save the Children España	57845333112	Facebook	19	1	6909863	3194941	36780	8199
ES	Spain	Compromís	Compromís	194053080624605	Facebook	52	1	6615659	2775506	26743	5779
ES	Spain	Apodemia		115927088504184	Facebook	22	1	6100935	2739982	2977	200
ES	Spain	Fundación Anesvad	Jose Manuel Bran Garcia	131231529742	Facebook	236	1	5525683	2115967	43963	8499
ES	Spain	En Comú Podem	En Comú Podem	463627663844039	Facebook	54	1	5403449	2259752	18741	5000
ES	Spain	Kialo		729627343834501	Facebook	387	1	5144054	1998340	26800	6668
ES	Spain	Ayuda LGTB		315021912539118	Facebook	51	1	4994819	2082946	31648	6299
ES	Spain	PSOE Aragón	PSOE Aragón	170970449608409	Facebook	3586	1	4918413	403999	355414	100
ES	Spain	Podem	Unides Podem-Esquerra Unida	792238440859918	Facebook	47	1	4297710	1834705	20149	6899
ES	Spain	España Ciudadana		349800235527721	Facebook	18	1	4220983	1850000	21182	5000
ES	Spain	Ingredientes que Suman		586540488142205	Facebook	13	1	3664928	1685971	9486	2099
ES	Spain	Coalicion Canaria	Coalicion Canaria	1499578240271320	Facebook	45	1	3589898	1361980	8954	1399
ES	Spain	Partido Por un Mundo más Justo · M+J	Partido Por un Mundo más Justo · M+J	147468905314265	Facebook	22	1	3568970	1617996	23377	4399
ES	Spain	Mónica Oltra	Compromís	81107269227	Facebook	19	1	3556977	1610998	13380	3199
ES	Spain	ACNUR Comite español		94118672764	Facebook	39	1	3418324	1429805	16052	2598
ES	Spain	Respeto LGTB		2315084548728652	Facebook	313	1	3279599	1186963	36286	1599
ES	Spain	Pablo Iglesias	Unidas Podemos	414809308591481	Facebook	4	1	3099990	1549997	105495	21099
ES	Spain	Esquerra Barcelona	Esquerra Barcelona	374070875952519	Facebook	25	1	2990975	1317000	14075	3500
ES	Spain	Irene Montero	Unidas Podemos	699285113542248	Facebook	8	1	2815930	1355969	21291	7199
ES	Spain	Stop Cambio Climático		124967441456981	Facebook	32	1	2713941	1137986	8067	1499
ES	Spain	Junts per Catalunya	Junts per Catalunya	386166375144833	Facebook	36	1	2675318	1017758	9961	1599
ES	Spain	Amnistía Internacional España		78151799929	Facebook	39	1	2556896	1103970	16860	2799
ES	Spain	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	48	1	2465999	1026141	7139	1900
ES	Spain	WWF España		57973661707	Facebook	40	1	2459943	1074991	11359	1899
ES	Spain	Avaaz	Avaaz	8340223883	Facebook	11	1	2351770	1143018	11284	2312
ES	Spain	Barcelona en Comú	Barcelona en Comú	247118052078814	Facebook	247	1	2291751	531999	34052	2399
ES	Spain	SOS Colabora		351877478951783	Facebook	29	1	2252880	938959	11170	2399
ES	Spain	MÉS per Mallorca	MÉS per Mallorca	183718528322316	Facebook	55	1	2189753	557957	8244	699
ES	Spain	Parlamento Europeo - Oficina en España		161616883888862	Facebook	17	1	1915970	732995	3682	499
ES	Spain	Colores Contra la Violencia		491948314339036	Facebook	42	1	1844935	671995	4957	200
ES	Spain	Izquierda Unida	Izquierda Unida	74858103866	Facebook	14	1	1654973	700993	6885	2199
ES	Spain	Partido Socialista Europeo		442423976113917	Facebook	28	1	1554958	661996	3571	199
ES	Spain	Plan International España	Jose Manuel Bran Garcia	366619768708	Facebook	29	1	1551957	671993	7970	2099
ES	Spain	FORO Asturias	FORO Asturias	157783340940291	Facebook	14	1	1519981	646998	4585	799
ES	Spain	Ana Oramas	Coalicion Canaria	1616759808576461	Facebook	44	1	1427896	484982	6355	499
ES	Spain	Equipo Gabilondo	PSOE	2510416598973466	Facebook	5	1	1401995	700000	2195	700
ES	Spain	European Greens	European Greens	141366725876424	Facebook	9	1	1375881	628995	9431	2269
ES	Spain	Alberto Garzón Espinosa	Izquierda Unida	180609005365213	Facebook	12	1	1359987	584999	11087	2799
ES	Spain	EAJ-PNV	EAJ-PNV	26830001203	Facebook	37	1	1323963	546000	7663	1000
ES	Spain	Gaia		182073298490036	Facebook	6	1	1300420	609088	11728	4716
ES	Spain	Runngo Sports		868792226536950	Facebook	2	1	1199990	599996	597	99
ES	Spain	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	46	1	1190994	553985	2673	593
ES	Spain	Podem Illes Balears	Podem Illes Balears	779897522101509	Facebook	28	1	1151948	298992	6371	899
ES	Spain	RefugiadosSOS		550220551831041	Facebook	616	1	1126371	132998	61783	199
ES	Spain	The Bamboo Brush Society		1152885191422950	Facebook	34	1	959526	395307	1504	193
ES	Spain	Héctor Illueca Ballester	Unidas Podemos	267663367485459	Facebook	18	1	909982	215000	4982	800
ES	Spain	Òmnium Cultural		161916260510295	Facebook	12	1	905004	421476	4301	786
ES	Spain	Greens/EFA in the European Parliament		150527751674751	Facebook	39	1	900257	405875	1149	161
ES	Spain	César Sánchez Pérez	Andres De España Serrano	296979917059627	Facebook	8	1	854992	411000	2792	499
ES	Spain	Mundo Sin Fronteras		764047283950662	Facebook	475	1	840489	108997	47022	0
ES	Spain	Podemos Aragón	Podemos Equo	570770963015441	Facebook	7	1	719992	277000	1593	500
ES	Spain	Jorge Azcón	Partido Popular Ayuntamiento de Zaragoza	1005758609559650	Facebook	110	1	714890	202000	11290	100
ES	Spain	Paco de la Torre	Paco de la Torre	121766447903661	Facebook	2	1	699998	300000	998	200
ES	Spain	Ecoembes		322056604527477	Facebook	2	1	699997	299999	997	199
ES	Spain	Amaya Fernández	PP	486996548359961	Facebook	37	1	699963	163000	3662	0
ES	Spain	Sandra Gómez	PSOE	228752914179024	Facebook	10	1	666990	316000	3890	1000
ES	Spain	ADÑ	ADÑ	542028829571357	Facebook	3	1	649996	259999	1196	499
ES	Spain	Partido Socialista de la Región de Murcia (PSRM-PSOE)	Andres Collado Quereda	154616807805	Facebook	27	1	606955	165996	3072	100
ES	Spain	Cambio-Aldaketa	Cambio  Aldaketa	190214741315793	Facebook	15	1	599984	218999	4084	1200
ES	Spain	Ione Belarra Urteaga	Unidas Podemos	1648768832073060	Facebook	11	1	559989	145000	1889	200
ES	Spain	Freshly KIDS		256907081490327	Facebook	5	1	549995	260000	2495	500
ES	Spain	Fernando Clavijo	Coalición Canaria	234189353400425	Facebook	14	1	549986	209000	1386	0
ES	Spain	GRUNDIG		1508163162762486	Facebook	14	1	535319	244946	1139	236
ES	Spain	Pedro Quevedo Iturbe	Nueva Canarias	960849937289013	Facebook	12	1	524876	140977	1587	100
ES	Spain	Acciona		103753489693220	Facebook	2	1	516163	208082	1015	500
ES	Spain	Renova		1273421349403681	Facebook	2	1	500959	199984	1097	499
ES	Spain	Ivan Margot		321802035044580	Facebook	1	1	499999	200000	499	100
ES	Spain	El Mago Pop		531897766871154	Facebook	1	1	499999	200000	499	100
ES	Spain	AIESEC in Spain		114175352124	Facebook	1	1	499999	200000	499	100
ES	Spain	EOI		155260568096	Facebook	1	1	499999	200000	499	100
ES	Spain	VidaCaixa		449770021896293	Facebook	1	1	499998	199999	498	99
ES	Spain	National Geographic		126590190702663	Facebook	1	1	499996	199998	498	99
ES	Spain	European GNSS Agency		128217567344601	Facebook	1	1	499995	199998	998	499
ES	Spain	Yoigo		206789427328	Facebook	1	1	499992	199997	498	99
ES	Spain	SURITT		282162018872506	Facebook	1	1	499980	199992	98	0
ES	Spain	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	54	1	470869	203581	2073	467
ES	Spain	Javier Sánchez Serna	Agencia More Plus	224340178439069	Facebook	29	1	467620	131938	3660	200
ES	Spain	Socios Cruz Roja		306840072990831	Facebook	16	1	464134	134758	4474	998
ES	Spain	One Oak Brand		501399723379605	Facebook	56	1	458937	100998	5543	0
ES	Spain	Guillermo Fernández Vara		56504926071	Facebook	4	1	449996	210000	396	0
ES	Spain	Catalunya RX Barcelona Spain		399978630169283	Facebook	4	1	449949	209976	1595	299
