advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Sosialidemokraatit SDP		108945982480217	Facebook	tavastia_proper_FI	Tavastia Proper, Finland	287	1	657972	254833	4251	906
European Parliament		178362315106	Facebook	tavastia_proper_FI	Tavastia Proper, Finland	72	1	282272	131994	2287	839
Vihreät - De Gröna		33722070600	Facebook	tavastia_proper_FI	Tavastia Proper, Finland	32	1	54908	21403	231	53
Timo Heinonen - kansanedustaja		271130619606974	Facebook	tavastia_proper_FI	Tavastia Proper, Finland	12	1	46850	12164	1189	56
Keskusta	Suomen Keskusta	55312855747	Facebook	tavastia_proper_FI	Tavastia Proper, Finland	6	1	36606	8419	83	3
Oatly		585888148224935	Facebook	tavastia_proper_FI	Tavastia Proper, Finland	5	1	35166	14065	180	44
Kokoomus	Kokoomus	201285237101	Facebook	tavastia_proper_FI	Tavastia Proper, Finland	30	1	33556	5558	1073	37
Miapetra Kumpula-Natri		922311201130062	Facebook	tavastia_proper_FI	Tavastia Proper, Finland	26	1	28608	8389	376	67
Jasu Markkanen - Eduskuntavaalit 2019		1935883579826096	Facebook	tavastia_proper_FI	Tavastia Proper, Finland	3	1	28533	5507	399	49
Sirpa Pietikäinen	Sirpa Pietikäinen	140188405326	Facebook	tavastia_proper_FI	Tavastia Proper, Finland	14	1	26545	7244	435	85
Perussuomalaiset	Perussuomalaiset	181106108341	Facebook	tavastia_proper_FI	Tavastia Proper, Finland	13	1	26365	9456	228	53
Sanni Grahn-Laasonen		1439885896252667	Facebook	tavastia_proper_FI	Tavastia Proper, Finland	1	1	24153	4830	241	48
Tarja Filatov - Parempaa politiikkaa		152306521489199	Facebook	tavastia_proper_FI	Tavastia Proper, Finland	2	1	21663	4243	256	42
Francis McCarron		392720440768048	Facebook	tavastia_proper_FI	Tavastia Proper, Finland	3	1	21324	4264	61	0
WWF Suomi		119054448115588	Facebook	tavastia_proper_FI	Tavastia Proper, Finland	7	1	20674	9963	83	19
K-Supermarket		380462231997295	Facebook	tavastia_proper_FI	Tavastia Proper, Finland	6	1	17989	7578	333	75
Piia Kurki	Piia Kurki	270567833058986	Facebook	tavastia_proper_FI	Tavastia Proper, Finland	26	1	13730	3514	134	14
Eurovaaliehdokas Kari Kallonen	Kallonen Kari Markku	2130226653737235	Facebook	tavastia_proper_FI	Tavastia Proper, Finland	31	1	12305	2694	141	13
Neste		1083597725003936	Facebook	tavastia_proper_FI	Tavastia Proper, Finland	1	1	12090	4836	120	24
Viite - Tieteen ja teknologian vihreät		73631194779	Facebook	tavastia_proper_FI	Tavastia Proper, Finland	5	1	11848	4644	20	2
Kaisa Penny		259256970891807	Facebook	tavastia_proper_FI	Tavastia Proper, Finland	26	1	11160	4317	83	5
Olli Kotro Euroopan parlamenttiin 2019	Kauko Niko Aleksanteri	2211654885785838	Facebook	tavastia_proper_FI	Tavastia Proper, Finland	26	1	11018	2614	168	3
Tuomas Tikkanen	Tikkanen Juho Tuomas	2139907472900957	Facebook	tavastia_proper_FI	Tavastia Proper, Finland	1	1	9999	5000	99	0
Hämeenlinnan Vihreät		159139167468501	Facebook	tavastia_proper_FI	Tavastia Proper, Finland	2	1	9998	2000	198	0
Udo Bullmann		68936775929	Facebook	tavastia_proper_FI	Tavastia Proper, Finland	1	1	9143	4571	45	9
