advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
It's Canada Time - itscanadatime		974459525936546	Facebook	d029	2019-01-29	FR	France	1	1	49999	10000	124	24
350.org		12185972707	Facebook	d029	2019-01-29	FR	France	8	1	36918	7383	115	11
Collectif : Féministes contre le cyberharcèlement		1026099724099181	Facebook	d029	2019-01-29	FR	France	8	1	31831	7208	131	0
Le Monde		14892757589	Facebook	d029	2019-01-29	FR	France	9	1	16581	6470	44	2
Bon plan fiscalité - Constituez votre patrimoine		2077963605800677	Facebook	d029	2019-01-29	FR	France	2	1	14995	5999	197	0
Babeyes		1015654268572910	Facebook	d029	2019-01-29	FR	France	1	1	9997	4999	98	0
Sofka Officiel		794971730540455	Facebook	d029	2019-01-29	FR	France	2	1	6008	1201	19	0
actualite-energie-solaire.fr		193147034607556	Facebook	d029	2019-01-29	FR	France	1	1	4999	1000	99	0
FontBundles.net		1653056048283270	Facebook	d029	2019-01-29	FR	France	3	1	2743	1270	14	2
Boutique Pride		299458774182573	Facebook	d029	2019-01-29	FR	France	2	1	1804	815	6	1
Albioma		2029944603927727	Facebook	d029	2019-01-29	FR	France	1	1	1780	890	1	0
Droit au logement pour tous		371289150023085	Facebook	d029	2019-01-29	FR	France	1	1	1561	312	3	0
Campus protestant		2019076568379648	Facebook	d029	2019-01-29	FR	France	1	1	1432	286	14	2
Collectif féministe du 13		455914821601503	Facebook	d029	2019-01-29	FR	France	1	1	1249	250	24	0
Christian Benedetti / candidat FI européennes 2019		658423227888736	Facebook	d029	2019-01-29	FR	France	3	1	1249	200	44	0
Simpleaument		2135475463337807	Facebook	d029	2019-01-29	FR	France	2	1	1136	454	4	0
Coopérative Baraka		747475668635433	Facebook	d029	2019-01-29	FR	France	1	1	1111	555	11	0
Groupe d'Action Royaliste		275565162546856	Facebook	d029	2019-01-29	FR	France	2	1	908	181	18	0
Diffuz Solidaire		135590433555491	Facebook	d029	2019-01-29	FR	France	1	1	746	149	7	1
Grand-Est Révélation Choc		389271418525725	Facebook	d029	2019-01-29	FR	France	1	1	624	124	12	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	d029	2019-01-29	FR	France	2	1	623	279	2	0
Pompes à chaleur France - Prime énergie		315601179074509	Facebook	d029	2019-01-29	FR	France	1	1	467	93	4	0
By Rose Maria		1512223189099633	Facebook	d029	2019-01-29	FR	France	1	1	447	89	5	1
Plan solaire		2049329408642212	Facebook	d029	2019-01-29	FR	France	15	1	431	121	11	0
Avenir Conseil Énergétique		1448368778564214	Facebook	d029	2019-01-29	FR	France	2	1	410	82	8	0
Banque mondiale		155174084508744	Facebook	d029	2019-01-29	FR	France	26	1	339	149	2	0
Klang der Solidarität		385076005313967	Facebook	d029	2019-01-29	FR	France	6	1	317	77	0	0
Touche pas à ma planète		2174582836142717	Facebook	d029	2019-01-29	FR	France	2	1	192	32	6	0
TENCEL		164249401288	Facebook	d029	2019-01-29	FR	France	1	1	174	69	0	0
FT Content Solutions		1220981994590364	Facebook	d029	2019-01-29	FR	France	7	1	168	37	0	0
Vadim Rotari		516538278845787	Facebook	d029	2019-01-29	FR	France	1	1	113	22	0	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	d029	2019-01-29	FR	France	7	1	101	42	1	0
NUNYO & COMPANY	Nunyo Demasio	221364705166573	Facebook	d029	2019-01-29	FR	France	1	1	59	29	0	0
FT Transact		643057169228509	Facebook	d029	2019-01-29	FR	France	1	1	59	29	0	0
Soviet Visuals		1160495674016675	Facebook	d029	2019-01-29	FR	France	6	1	41	7	0	0
Immigration Spot		210839979532061	Facebook	d029	2019-01-29	FR	France	3	1	31	0	0	0
Acacia Car Rentals		198061050534528	Facebook	d029	2019-01-29	FR	France	1	1	29	5	0	0
Charles Goerens		441313569220539	Facebook	d029	2019-01-29	FR	France	1	1	21	4	0	0
Kheops Développement		1667137763393988	Facebook	d029	2019-01-29	FR	France	1	1	16	8	0	0
Milaap		315603771494	Facebook	d029	2019-01-29	FR	France	1	1	12	2	0	0
Danilo Oscar Lancini		247390032110856	Facebook	d029	2019-01-29	FR	France	2	1	4	2	0	0
Andrew Zbik - Lane Cove - Labor		1599877663573922	Facebook	d029	2019-01-29	FR	France	2	1	4	1	0	0
Kaar Kaas Sonn		215255338679306	Facebook	d029	2019-01-29	FR	France	2	1	3	1	0	0
OZY		1393911800825140	Facebook	d029	2019-01-29	FR	France	1	1	3	0	0	0
Andreas Schieder	SPÖ	290881691011354	Facebook	d029	2019-01-29	FR	France	2	1	2	0	0	0
Mailman	Jamie Stanley	107431219296437	Facebook	d029	2019-01-29	FR	France	1	1	2	1	0	0
ExploitsMotivation		639724966206723	Facebook	d029	2019-01-29	FR	France	1	1	1	0	0	0
Open Society Foundations		18983389920	Facebook	d029	2019-01-29	FR	France	2	1	0	0	0	0
YOGA BURN		146316959083110	Facebook	d029	2019-01-29	FR	France	2	1	0	0	0	0
Battersea Spanish		180892701993348	Facebook	d029	2019-01-29	FR	France	1	1	0	0	0	0
Oliver Gediminas Caplikas		1714793218823340	Facebook	d029	2019-01-29	FR	France	1	1	0	0	0	0
BBC Industries		1327564743933888	Facebook	d029	2019-01-29	FR	France	1	1	0	0	0	0
Gentle Dental Clinic Crete		387716078000099	Facebook	d029	2019-01-29	FR	France	1	1	0	0	0	0
