advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Manolis Mavrommatis		142051289230165	Facebook	50_100	50 - 100	EL	Greece	6	1	15332	6457	19	0
INBOX	New Digital Media	369693523475596	Facebook	50_100	50 - 100	EL	Greece	56	1	11740	5109	17	0
Ζωή Κωνσταντοπούλου - Zoe Konstantopoulou	Πλεύση Ελευθερίας	1489639131352219	Facebook	50_100	50 - 100	EL	Greece	33	1	6251	2006	10	0
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	50_100	50 - 100	EL	Greece	44	1	5832	1735	13	0
Δημήτρης Καιρίδης-Dimitris Kairidis	Dimitrios Kairidis	165710610795923	Facebook	50_100	50 - 100	EL	Greece	77	1	4131	969	23	0
Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	50_100	50 - 100	EL	Greece	34	1	3848	1011	10	0
Νίκος Ανδρουλάκης	Νίκος Ανδρουλάκης	216089191899991	Facebook	50_100	50 - 100	EL	Greece	22	1	3203	846	6	0
Voxpop Analysis	Ιωάννης Απόστολος Σκλίας	126822114784105	Facebook	50_100	50 - 100	EL	Greece	51	1	2837	682	15	0
Kyriakos Mitsotakis	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	34848567724	Facebook	50_100	50 - 100	EL	Greece	21	1	2506	724	6	0
Στέλιος Κυμπουρόπουλος	Στέλιος Κυμπουρόπουλος	323456224972682	Facebook	50_100	50 - 100	EL	Greece	30	1	2325	510	9	0
Δημιουργία Ξανά	Δημιουργία Ξανά	226397774096827	Facebook	50_100	50 - 100	EL	Greece	149	1	2304	454	45	0
Ρένα Δούρου	Ρένα Δούρου	225197477683663	Facebook	50_100	50 - 100	EL	Greece	49	1	2300	653	15	0
Βαρουξής Λευτέρης - Varouxis Lefteris	Digital Solutions	280496205994839	Facebook	50_100	50 - 100	EL	Greece	10	1	2180	808	3	0
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	50_100	50 - 100	EL	Greece	10	1	2177	808	3	0
Γιώργος Ξηραδάκης - Υποψήφιος Ευρωβουλευτής	George Xiradakis	300217683952795	Facebook	50_100	50 - 100	EL	Greece	26	1	1994	435	8	0
Κίνημα Αλλαγής	Κίνημα Αλλαγής	504891253213373	Facebook	50_100	50 - 100	EL	Greece	18	1	1987	777	5	0
Γιώργος Σταύρος Κρεμλής - Υποψήφιος Ευρωβουλευτής	Γιώργος Σταύρος Κρεμλής - Υποψήφιος Ευρωβουλευτής	548959368535123	Facebook	50_100	50 - 100	EL	Greece	43	1	1915	500	13	0
Γιώργος Χατζημάρκος	Γιώργος Χατζημάρκος	2128150737398149	Facebook	50_100	50 - 100	EL	Greece	16	1	1823	392	4	0
Nikos Papandreou	Nikos Papandreou	2245032148843299	Facebook	50_100	50 - 100	EL	Greece	28	1	1723	472	8	0
Άννα Μισέλ Ασημακοπούλου	Άννα Μισέλ Ασημακοπούλου	1394997234118853	Facebook	50_100	50 - 100	EL	Greece	13	1	1633	429	4	0
Labros Palantzas / Λάμπρος Παλάντζας	Lampros Palantzas 	540653716458457	Facebook	50_100	50 - 100	EL	Greece	21	1	1577	441	6	0
Κατερίνα Κούτρη - Katerina Koutri	Aikaterini Koutri	314010635931171	Facebook	50_100	50 - 100	EL	Greece	6	1	1554	684	1	0
Θοδωρής Δουλουμπέκης - Theodore Douloumpekis	Theodoros Douloumpekis 	310648756200075	Facebook	50_100	50 - 100	EL	Greece	22	1	1446	364	6	0
Δημήτρης Κωνσταντακόπουλος	Δημητριος Κωνσταντακοπουλος	912293735783615	Facebook	50_100	50 - 100	EL	Greece	7	1	1414	562	2	0
Σπύρος Ριζόπουλος	Spyridon Rizopoulos	2127727860849871	Facebook	50_100	50 - 100	EL	Greece	20	1	1344	264	6	0
Eva Kaili	Eva Kaili	13721812367	Facebook	50_100	50 - 100	EL	Greece	9	1	1306	373	2	0
Νότης Μαριάς, Ανεξάρτητος Ευρωβουλευτής	Επαμεινωνδας Μαριας	337788662974718	Facebook	50_100	50 - 100	EL	Greece	10	1	1275	255	3	0
Νικόλαος Δούκας - Nikolaos Doukas	Ν Δούκας	710946112632910	Facebook	50_100	50 - 100	EL	Greece	9	1	1274	264	2	0
Παύλος Γερουλάνος	Παύλος Γερουλάνος	196882087005924	Facebook	50_100	50 - 100	EL	Greece	30	1	1235	286	9	0
George Kyrtsos - Γιώργος Κύρτσος	DigitalWise Agency 	1413834448867079	Facebook	50_100	50 - 100	EL	Greece	11	1	1197	435	3	0
ΗράκλειΟΝ αξίζει	Ηράκλειον Αξίζει	494815481050497	Facebook	50_100	50 - 100	EL	Greece	15	1	1179	242	4	0
Ζωγράφου Ώρα για δουλειά	Vasilis Thodas	618521531881415	Facebook	50_100	50 - 100	EL	Greece	18	1	1145	264	5	0
Βίκυ Φλέσσα -Vicky Flessa	Pulse and Opinion S.A.	344396292816360	Facebook	50_100	50 - 100	EL	Greece	8	1	1119	233	2	0
Alexis Tsipras	ΣΥ.ΡΙΖ.Α.	12224403053	Facebook	50_100	50 - 100	EL	Greece	8	1	1091	217	2	0
Ιωάννης Σγουρός	Ιωαννης Σγουρος	1401098180146606	Facebook	50_100	50 - 100	EL	Greece	7	1	1089	217	2	0
Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	50_100	50 - 100	EL	Greece	23	1	1079	227	7	0
VPA Research		369030033713837	Facebook	50_100	50 - 100	EL	Greece	13	1	1064	239	4	0
Γιώργος Ρωμανιάς - Giorgos Romanias	Γεωργιος Ρωμανιας	323464321610249	Facebook	50_100	50 - 100	EL	Greece	16	1	1033	270	4	0
ΟΝΝΕΔ	ΟΝΝΕΔ	120198888000231	Facebook	50_100	50 - 100	EL	Greece	8	1	980	205	2	0
Σακελλαρίου Βασιλική / Βίκυ - Sakellariou Vasiliki / Vicky	Vasiliki Sakellariou	574037653104636	Facebook	50_100	50 - 100	EL	Greece	22	1	946	242	6	0
Μιχάλης Αγγελόπουλος	Michalis Angelopoulos	253581075582399	Facebook	50_100	50 - 100	EL	Greece	6	1	932	186	1	0
Νίκος Χουντής-Nikos Chountis	Konstantinos Siampanopoulos	462603193829493	Facebook	50_100	50 - 100	EL	Greece	10	1	901	208	3	0
Adequate Consulting	Adequate	965450110143851	Facebook	50_100	50 - 100	EL	Greece	23	1	887	242	7	0
Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	50_100	50 - 100	EL	Greece	8	1	871	202	2	0
Giorgos Sklavos	Georgios Sklavos	1042099132649984	Facebook	50_100	50 - 100	EL	Greece	8	1	841	186	2	0
WWF Greece	WWF Greece	91877963116	Facebook	50_100	50 - 100	EL	Greece	9	1	833	267	2	0
