advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Κίνημα Αλλαγής	Κίνημα Αλλαγής	504891253213373	Facebook	100_1k	100 - 1k	EL	Greece	16	1	5446503	2328521	9977	3197
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	100_1k	100 - 1k	EL	Greece	12	1	5298738	2549404	7984	2799
Kyriakos Mitsotakis	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	34848567724	Facebook	100_1k	100 - 1k	EL	Greece	16	1	4747315	2058815	8978	2398
INBOX	New Digital Media	369693523475596	Facebook	100_1k	100 - 1k	EL	Greece	12	1	4047523	1808930	5983	1199
Παύλος Γερουλάνος	Παύλος Γερουλάνος	196882087005924	Facebook	100_1k	100 - 1k	EL	Greece	22	1	3299978	1490000	11978	3000
Θοδωρής Ζαγοράκης / Thodoris Zagorakis	Θοδωρής Ζαγοράκης / Thodoris Zagorakis	235332330007800	Facebook	100_1k	100 - 1k	EL	Greece	5	1	2997507	1298936	3991	1698
European Parliament	European Parliament	178362315106	Facebook	100_1k	100 - 1k	EL	Greece	9	1	2697950	1149128	5486	1698
Ρένα Δούρου	Ρένα Δούρου	225197477683663	Facebook	100_1k	100 - 1k	EL	Greece	19	1	2399981	920000	10481	2700
Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	100_1k	100 - 1k	EL	Greece	14	1	2398553	1119361	8481	2598
ΣΥ.ΡΙΖ.Α.	ΣΥ.ΡΙΖ.Α.	31895177275	Facebook	100_1k	100 - 1k	EL	Greece	11	1	2148466	1009277	8483	3497
Στέλιος Κούλογλου - Stelios Kouloglou	Στέλιος Κούλογλου	230852653624004	Facebook	100_1k	100 - 1k	EL	Greece	4	1	2048191	909194	2493	799
To Potami	To Potami	240638659452549	Facebook	100_1k	100 - 1k	EL	Greece	8	1	1899028	819582	6989	3198
In Progress	In Progress	254883792041627	Facebook	100_1k	100 - 1k	EL	Greece	5	1	1898782	799500	4492	2098
Οι Έλληνες	In Progress	2273336566260671	Facebook	100_1k	100 - 1k	EL	Greece	5	1	1898709	799461	4492	2098
Labros Palantzas / Λάμπρος Παλάντζας	Lampros Palantzas 	540653716458457	Facebook	100_1k	100 - 1k	EL	Greece	10	1	1699990	770000	4990	1000
Γιώργος Καμίνης	Georgios Kaminis	186974508081005	Facebook	100_1k	100 - 1k	EL	Greece	11	1	1549236	729644	5986	1499
Μανώλης Γλυνός	Emmanouil Glynos	968742453313048	Facebook	100_1k	100 - 1k	EL	Greece	11	1	1499584	719800	5987	1499
Αθήνα Ψηλά	Αθήνα Ψηλά	981725628696226	Facebook	100_1k	100 - 1k	EL	Greece	4	1	1399996	600000	2996	1200
ΜέΡΑ25	ΜέΡΑ25	333635613794935	Facebook	100_1k	100 - 1k	EL	Greece	15	1	1399049	639561	7479	1498
Βασιλική Λαζαράκου	Βασιλική Λαζαράκου 	443842809693601	Facebook	100_1k	100 - 1k	EL	Greece	4	1	1398988	599570	3493	1598
European Commission	European Commission	107898832590939	Facebook	100_1k	100 - 1k	EL	Greece	17	1	1273507	600265	1299	474
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	100_1k	100 - 1k	EL	Greece	6	1	1249057	479641	3491	999
Cruel	In Progress	1949870255322243	Facebook	100_1k	100 - 1k	EL	Greece	3	1	1199248	499687	2495	1099
Βαρουξής Λευτέρης - Varouxis Lefteris	Digital Solutions	280496205994839	Facebook	100_1k	100 - 1k	EL	Greece	4	1	1199222	499690	1995	399
Γιώργος Χατζημάρκος	Γιώργος Χατζημάρκος	2128150737398149	Facebook	100_1k	100 - 1k	EL	Greece	12	1	1149988	530000	5988	1200
Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	100_1k	100 - 1k	EL	Greece	10	1	1149717	529883	5488	1399
newsbomb.gr	newsbomb.gr	134135906635470	Facebook	100_1k	100 - 1k	EL	Greece	9	1	949411	459718	4488	899
Κώστας Μπακογιάννης - Kostas Bakoyannis	Κώστας Μπακογιάννης - Kostas Bakoyannis	231143160285313	Facebook	100_1k	100 - 1k	EL	Greece	3	1	899997	400000	2497	1100
Ζωή Κωνσταντοπούλου - Zoe Konstantopoulou	Πλεύση Ελευθερίας	1489639131352219	Facebook	100_1k	100 - 1k	EL	Greece	4	1	899268	399680	2494	799
Nikos Papandreou	Nikos Papandreou	2245032148843299	Facebook	100_1k	100 - 1k	EL	Greece	9	1	849572	379804	4988	1299
Νάσος Ηλιόπουλος	Athanasios Iliopoulos	1535215766758773	Facebook	100_1k	100 - 1k	EL	Greece	7	1	749993	360000	3493	700
Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	100_1k	100 - 1k	EL	Greece	7	1	749477	359751	3490	699
Νότης Μαριάς, Ανεξάρτητος Ευρωβουλευτής	Επαμεινωνδας Μαριας	337788662974718	Facebook	100_1k	100 - 1k	EL	Greece	7	1	749186	359621	3489	699
Voxpop Analysis	Ιωάννης Απόστολος Σκλίας	126822114784105	Facebook	100_1k	100 - 1k	EL	Greece	10	1	745734	269098	4948	991
Ομάδα Μνήμης	In Progress	230319800467420	Facebook	100_1k	100 - 1k	EL	Greece	2	1	699481	299779	1996	999
Ιωάννης Σγουρός	Ιωαννης Σγουρος	1401098180146606	Facebook	100_1k	100 - 1k	EL	Greece	5	1	599995	300000	2495	500
Sofia Sakorafa	Sofia Sakorafa	211831995597479	Facebook	100_1k	100 - 1k	EL	Greece	5	1	599932	299968	2494	499
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	100_1k	100 - 1k	EL	Greece	14	1	580321	269700	1998	500
Alexis Tsipras	ΣΥ.ΡΙΖ.Α.	12224403053	Facebook	100_1k	100 - 1k	EL	Greece	2	1	549972	209994	1497	599
Eva Kaili	Eva Kaili	13721812367	Facebook	100_1k	100 - 1k	EL	Greece	4	1	549601	259817	1994	399
Οικολόγοι ΠΡΑΣΙΝΟΙ	Οικολόγοι ΠΡΑΣΙΝΟΙ	54211966212	Facebook	100_1k	100 - 1k	EL	Greece	5	1	499767	219908	2993	899
Greenpeace Greece	Greenpeace Greece	31324524225	Facebook	100_1k	100 - 1k	EL	Greece	1	1	499765	199906	498	99
