advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Britain's Future	Britain's Future	1625300137516491	Facebook	u55_64	unknown (55-64)	3617	1	333709	97574	4008	575
People's Vote UK	People's Vote	748608695327755	Facebook	u55_64	unknown (55-64)	2673	1	223904	75690	4069	708
38 Degrees	38 Degrees	200006375787	Facebook	u55_64	unknown (55-64)	618	1	115642	41684	812	116
Best For Britain	Best for Britain	1863944713844924	Facebook	u55_64	unknown (55-64)	567	1	112719	47311	1660	395
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	u55_64	unknown (55-64)	1680	1	100791	31504	1554	140
We are the 52%	We are the 52%	466744973727718	Facebook	u55_64	unknown (55-64)	277	1	97512	35474	278	36
The Labour Party	The Labour Party	25749647410	Facebook	u55_64	unknown (55-64)	541	1	90799	34920	863	176
Conservatives	The Conservative Party	8807334278	Facebook	u55_64	unknown (55-64)	724	1	77874	29680	1164	152
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	u55_64	unknown (55-64)	511	1	58489	20569	1300	219
The Brexit Party	The Brexit Party	230416667843105	Facebook	u55_64	unknown (55-64)	76	1	51219	24116	729	209
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	u55_64	unknown (55-64)	399	1	46564	16154	851	119
European Parliament		178362315106	Facebook	u55_64	unknown (55-64)	639	1	34324	14264	231	49
Right To Vote	Right to Vote	408236463256774	Facebook	u55_64	unknown (55-64)	342	1	32771	8102	285	38
Ciudadanos	Ciudadanos	74078667754	Facebook	u55_64	unknown (55-64)	1919	1	32586	9974	334	26
Sosialidemokraatit SDP		108945982480217	Facebook	u55_64	unknown (55-64)	243	1	30777	12291	184	38
Greenpeace France		39435457457	Facebook	u55_64	unknown (55-64)	104	1	29788	13407	152	35
Plan International Sverige		382243262003	Facebook	u55_64	unknown (55-64)	294	1	29516	9273	255	60
Ben Houchen - Tees Valley Mayor	Ben Houchen	1934566156780439	Facebook	u55_64	unknown (55-64)	125	1	27598	9730	192	40
Podemos	Unidas Podemos	269212336568846	Facebook	u55_64	unknown (55-64)	203	1	27083	12280	181	48
Scientists for EU	Scientists for EU	642444842524195	Facebook	u55_64	unknown (55-64)	59	1	21696	6976	144	24
Amnesty International UK		7624294394	Facebook	u55_64	unknown (55-64)	78	1	18118	7777	183	57
Oxfam Great Britain	Oxfam GB	7214031395	Facebook	u55_64	unknown (55-64)	67	1	16591	5849	263	55
Médecins du Monde France		265420476920	Facebook	u55_64	unknown (55-64)	326	1	15570	4805	243	19
Vattenfall Sverige		608975645850217	Facebook	u55_64	unknown (55-64)	27	1	14380	6671	187	53
TheArticle	TheArticle	607840469632004	Facebook	u55_64	unknown (55-64)	24	1	13972	6215	195	43
