day_code_filter	day_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d126	2019-05-06	EE	Estonia	Igor Gräzin	Igor Gräzin	339367456669277	Facebook	17	1	113877	48007	375	58
d126	2019-05-06	EE	Estonia	European Parliament		178362315106	Facebook	6	1	98862	45681	760	302
d126	2019-05-06	EE	Estonia	Triin Saag	Saag Triin	2012394932389774	Facebook	24	1	66653	15505	376	0
d126	2019-05-06	EE	Estonia	Sotsiaaldemokraatlik Erakond	Sotsiaaldemokraatlik Erakond	123310201026539	Facebook	20	1	60543	18301	262	25
d126	2019-05-06	EE	Estonia	Taavi Rõivas	Roivas Taavi	1033457073332454	Facebook	13	1	46841	17673	276	32
d126	2019-05-06	EE	Estonia	Raimond Kaljulaid	Raimond Kaljulaid	1084372461606422	Facebook	5	1	35094	15999	805	99
d126	2019-05-06	EE	Estonia	Marina Kaljurand	Marina Kaljurand	651496914998204	Facebook	3	1	29614	5923	66	0
d126	2019-05-06	EE	Estonia	Urmas Paet	Paet Urmas	223092011815453	Facebook	7	1	28891	5720	146	12
d126	2019-05-06	EE	Estonia	Toitumisnõustaja Erik Orgu		592673214085550	Facebook	7	1	19555	7222	82	11
d126	2019-05-06	EE	Estonia	Eiki Nestor	Sotsiaaldemokraatlik Erakond	1472281069715651	Facebook	1	1	8333	1666	16	0
d126	2019-05-06	EE	Estonia	Isamaa erakond	Isamaa erakond	321163977576	Facebook	1	1	7142	3571	17	3
d126	2019-05-06	EE	Estonia	Jaak Madison	Madison Jaak	536519246456733	Facebook	4	1	6432	1516	77	9
d126	2019-05-06	EE	Estonia	Noored Otsustajad	Eesti Noorteühenduste Liit (ENL)	205597239493153	Facebook	1	1	4166	833	8	0
d126	2019-05-06	EE	Estonia	YanaToom.ee		2367048563336709	Facebook	1	1	1428	714	14	0
d126	2019-05-06	EE	Estonia	Okupatsioonide ja vabaduse muuseum Vabamu		392862200823977	Facebook	1	1	714	142	14	0
d126	2019-05-06	EE	Estonia	Erki Savisaar		326940990843491	Facebook	1	1	454	90	9	0
d126	2019-05-06	EE	Estonia	Yoko Alender		709212302463805	Facebook	1	1	384	76	7	0
d126	2019-05-06	EE	Estonia	Avatud Eesti Fond / Open Estonia Foundation		121563304583739	Facebook	1	1	333	66	6	0
d126	2019-05-06	EE	Estonia	Compara		383769122391278	Facebook	1	1	249	49	4	0
d126	2019-05-06	EE	Estonia	VoteWatch Europe		355087424564148	Facebook	4	1	168	74	0	0
d126	2019-05-06	EE	Estonia	M&E Blog		1457037161268656	Facebook	1	1	166	0	16	0
d126	2019-05-06	EE	Estonia	Легион информационной обороны		759570777707924	Facebook	1	1	122	24	0	0
d126	2019-05-06	EE	Estonia	Miapetra Kumpula-Natri	Euroopassa Suomen tähden  / Miapetra Kumpula-Natri	922311201130062	Facebook	1	1	113	22	1	0
d126	2019-05-06	EE	Estonia	Talking Europe		316028505828375	Facebook	2	1	80	37	0	0
d126	2019-05-06	EE	Estonia	Guardian Weekly		64525551258	Facebook	4	1	75	14	0	0
