day_code_filter	day_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d107	2019-04-17	EE	Estonia	Urmas Paet	Paet Urmas	223092011815453	Facebook	5	1	37498	10000	140	0
d107	2019-04-17	EE	Estonia	Raimond Kaljulaid	Raimond Kaljulaid	1084372461606422	Facebook	1	1	9999	2000	99	20
d107	2019-04-17	EE	Estonia	Taavi Rõivas	Roivas Taavi	1033457073332454	Facebook	2	1	9999	2500	33	0
d107	2019-04-17	EE	Estonia	Isamaa erakond	Isamaa erakond	321163977576	Facebook	1	1	7142	3571	17	3
d107	2019-04-17	EE	Estonia	Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	7	1	6303	1394	67	0
d107	2019-04-17	EE	Estonia	Keskkonnaministeerium		274848805895621	Facebook	1	1	3846	769	7	0
d107	2019-04-17	EE	Estonia	Kialo		729627343834501	Facebook	1	1	1769	353	15	3
d107	2019-04-17	EE	Estonia	EMY		815299865514464	Facebook	2	1	1722	344	5	0
d107	2019-04-17	EE	Estonia	Guardian Weekly		64525551258	Facebook	4	1	420	171	0	0
d107	2019-04-17	EE	Estonia	European Youth Event		919232861444360	Facebook	3	1	322	136	0	0
d107	2019-04-17	EE	Estonia	Arte		656089814494677	Facebook	6	1	313	135	0	0
d107	2019-04-17	EE	Estonia	Yoko Alender		709212302463805	Facebook	1	1	312	62	6	0
d107	2019-04-17	EE	Estonia	VoteWatch Europe		355087424564148	Facebook	5	1	178	79	0	0
d107	2019-04-17	EE	Estonia	Miapetra Kumpula-Natri	Euroopassa Suomen tähden  / Miapetra Kumpula-Natri	922311201130062	Facebook	1	1	113	22	1	0
d107	2019-04-17	EE	Estonia	EU Civil Protection & Humanitarian Aid - ECHO		146955527905	Facebook	1	1	101	20	0	0
d107	2019-04-17	EE	Estonia	Gaia		182073298490036	Facebook	3	1	33	15	0	0
d107	2019-04-17	EE	Estonia	World Bank		153371894688575	Facebook	5	1	32	16	0	0
d107	2019-04-17	EE	Estonia	Basmah		137973986840264	Facebook	20	1	32	7	0	0
d107	2019-04-17	EE	Estonia	Guardian B2B		452752128144314	Facebook	1	1	24	12	0	0
d107	2019-04-17	EE	Estonia	Tuunes		992176580926495	Facebook	4	1	19	5	0	0
d107	2019-04-17	EE	Estonia	The Good Lobby		1420129598280317	Facebook	2	1	13	6	0	0
d107	2019-04-17	EE	Estonia	Chug Bottles		1781974005205686	Facebook	1	1	10	5	0	0
d107	2019-04-17	EE	Estonia	Européens Sans Frontières		668031516635463	Facebook	7	1	9	3	0	0
d107	2019-04-17	EE	Estonia	Alberto Alemanno		179635265973968	Facebook	1	1	8	1	0	0
d107	2019-04-17	EE	Estonia	Climate-KIC		403370709744295	Facebook	1	1	8	4	0	0
