audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m18_24	male (18-24)	BG	Bulgaria	European Parliament		178362315106	Facebook	40	1	1370319	598723	2128	441
m18_24	male (18-24)	BG	Bulgaria	Kialo		729627343834501	Facebook	218	1	652097	246746	3427	783
m18_24	male (18-24)	BG	Bulgaria	Крум Дончев/Krum Donchev		155516354469476	Facebook	8	1	333661	159743	274	0
m18_24	male (18-24)	BG	Bulgaria	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	49	1	177007	71583	530	101
m18_24	male (18-24)	BG	Bulgaria	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	50	1	165992	76356	326	82
m18_24	male (18-24)	BG	Bulgaria	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	25	1	147205	56375	423	66
m18_24	male (18-24)	BG	Bulgaria	European Commission		107898832590939	Facebook	3	1	110362	55181	304	77
m18_24	male (18-24)	BG	Bulgaria	EU Environment		305608429284	Facebook	2	1	90682	43588	435	84
m18_24	male (18-24)	BG	Bulgaria	European Greens	European Greens	141366725876424	Facebook	9	1	80508	34944	275	71
m18_24	male (18-24)	BG	Bulgaria	Демократична България	Демократична България	995342840629890	Facebook	13	1	76938	29278	137	17
m18_24	male (18-24)	BG	Bulgaria	Valeri Simeonov		1967166133516609	Facebook	12	1	66974	15490	187	0
m18_24	male (18-24)	BG	Bulgaria	Volen Siderov		48268614826	Facebook	22	1	65353	13772	173	0
m18_24	male (18-24)	BG	Bulgaria	сТУденти		710941585944818	Facebook	25	1	62392	17647	1320	0
m18_24	male (18-24)	BG	Bulgaria	Път на младите	Път на младите	2051476654950711	Facebook	16	1	45456	16502	166	20
m18_24	male (18-24)	BG	Bulgaria	ПП ГЕРБ - София		336639303182606	Facebook	1	1	44676	17870	39	7
m18_24	male (18-24)	BG	Bulgaria	Arte		656089814494677	Facebook	6	1	37931	16857	93	15
m18_24	male (18-24)	BG	Bulgaria	Стефан Тафров	Стефан Тафров	233810563693016	Facebook	28	1	35426	8313	298	0
m18_24	male (18-24)	BG	Bulgaria	Бареков и Байрактаров без цензура - ТВ предаване		405986069871245	Facebook	10	1	32101	11135	56	18
m18_24	male (18-24)	BG	Bulgaria	Greens/EFA in the European Parliament		150527751674751	Facebook	12	1	31958	13848	48	9
m18_24	male (18-24)	BG	Bulgaria	Лиляна Павлова	Лиляна Павлова	119576588238010	Facebook	21	1	29343	5829	91	0
m18_24	male (18-24)	BG	Bulgaria	Party of European Socialists	Party of European Socialists	148097975226385	Facebook	4	1	28857	11296	35	6
m18_24	male (18-24)	BG	Bulgaria	Кристиян Шкварек	Oblakov Nikolay	651747871952382	Facebook	17	1	27993	6358	124	0
m18_24	male (18-24)	BG	Bulgaria	Партия на ЗЕЛЕНИТЕ	Mitrakiev Boyan	1438204226503681	Facebook	8	1	26794	6046	100	0
m18_24	male (18-24)	BG	Bulgaria	Create.Refresh	Create.Refresh	1736881926615141	Facebook	4	1	24349	9935	65	9
m18_24	male (18-24)	BG	Bulgaria	DESIGNitsa - Дизайница		676082905766490	Facebook	10	1	23733	5388	143	0
m18_24	male (18-24)	BG	Bulgaria	BRITA Bulgaria		1471240093191880	Facebook	1	1	21761	10880	10	0
m18_24	male (18-24)	BG	Bulgaria	European Youth Event		919232861444360	Facebook	4	1	21245	8581	36	13
m18_24	male (18-24)	BG	Bulgaria	Give A Vote		2186129244970085	Facebook	1	1	19781	7912	19	3
m18_24	male (18-24)	BG	Bulgaria	Европейски парламент в България		163350039852	Facebook	1	1	19094	7637	190	38
m18_24	male (18-24)	BG	Bulgaria	Росен Богомилов	Ivanov Hristo	1183492355137046	Facebook	2	1	15878	7939	83	14
m18_24	male (18-24)	BG	Bulgaria	Viasat Explore		552952714727440	Facebook	2	1	14599	2919	9	0
m18_24	male (18-24)	BG	Bulgaria	Ilhan Kyuchyuk	Ilhan Kyuchyuk	1637403469881344	Facebook	5	1	14181	2836	28	0
m18_24	male (18-24)	BG	Bulgaria	Болници Medical Park		648144405325576	Facebook	2	1	13719	6859	20	0
