advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	m45_54	male (45-54)	PL	Poland	19	1	113580	45394	394	107
Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	m45_54	male (45-54)	PL	Poland	5	1	35758	15053	74	14
Elżbieta Łukacijewska	EPL	271399596270991	Facebook	m45_54	male (45-54)	PL	Poland	10	1	34749	11485	139	26
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	m45_54	male (45-54)	PL	Poland	1	1	19583	7833	45	9
Krzysztof Jurgiel	Overs sp. z o.o.	465990636788016	Facebook	m45_54	male (45-54)	PL	Poland	6	1	16220	6270	36	6
KUKIZ'15	Komitet Wyborczy Wyborców Kukiz'15	328170794051845	Facebook	m45_54	male (45-54)	PL	Poland	20	1	16170	5036	62	8
Bogdan Rzońca	Blue Data Bay Sp. z o.o.	247239865295508	Facebook	m45_54	male (45-54)	PL	Poland	7	1	14095	3509	37	5
European Parliament	European Parliament	178362315106	Facebook	m45_54	male (45-54)	PL	Poland	1	1	13637	5454	136	27
Jerzy Buzek	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	69153026654	Facebook	m45_54	male (45-54)	PL	Poland	11	1	13143	3183	40	5
Michał Boni	KKW Koalicja Europejska PO PSL SLD .N Zieloni	693499534003775	Facebook	m45_54	male (45-54)	PL	Poland	3	1	12475	2495	13	1
Poseł Jakub Rutnicki	KKW Koalicja Europejska PO PSL SLD .N Zieloni	222141244609992	Facebook	m45_54	male (45-54)	PL	Poland	4	1	11343	2672	38	7
Sven Zagała	KW Wiosna Roberta Biedronia	2215190752031133	Facebook	m45_54	male (45-54)	PL	Poland	7	1	10470	2074	29	4
Przemysław Przybylski	Komitet Wyborczy Prawo i Sprawiedliwość	256850261180940	Facebook	m45_54	male (45-54)	PL	Poland	4	1	9733	3595	24	8
Michał Korolko - profil publiczny	KKW Koalicja Europejska PO PSL SLD .N Zieloni (Michał Korolko)	334123340547325	Facebook	m45_54	male (45-54)	PL	Poland	11	1	9487	2266	30	2
Karol Karski	Komitet Wyborczy Prawa i Sprawiedliwości	612725748801524	Facebook	m45_54	male (45-54)	PL	Poland	8	1	9013	1987	27	3
Polski Klub Ekologiczny Koło Miejskie w Gliwicach	Maria Wanda Staniszewska	291839444209363	Facebook	m45_54	male (45-54)	PL	Poland	5	1	8825	2012	20	3
Maciej Gdula	KW Wiosna Roberta Biedronia	831495030528894	Facebook	m45_54	male (45-54)	PL	Poland	1	1	8745	1749	20	4
Grzegorz Tobiszowski	KW Prawo i Sprawiedliwość	146655395680362	Facebook	m45_54	male (45-54)	PL	Poland	2	1	8590	1718	21	3
Włodzimierz Cimoszewicz. Europa i Konstytucja.	KKW Koalicja Europejska PO PSL SLD .N Zieloni	1945383395767575	Facebook	m45_54	male (45-54)	PL	Poland	4	1	8476	2124	47	16
Sylwia Spurek	KW Wiosna Roberta Biedronia 	1967695263556184	Facebook	m45_54	male (45-54)	PL	Poland	4	1	8355	1801	19	3
Joanna Sekuła - Kandydatka do Parlamentu Europejskiego	KKW Koalicja Europejska PO PSL SLD .N Zieloni 	797920373599555	Facebook	m45_54	male (45-54)	PL	Poland	2	1	8222	1644	6	0
Łukasz Kohut	KW Wiosna Roberta Biedronia 	1465965073732774	Facebook	m45_54	male (45-54)	PL	Poland	1	1	8015	1603	18	3
Platforma Obywatelska	. KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	m45_54	male (45-54)	PL	Poland	2	1	7222	1720	16	2
Dr Zbigniew Girzyński	KW Prawo i Sprawiedliwość	195400413904081	Facebook	m45_54	male (45-54)	PL	Poland	1	1	7164	1432	16	3
Norbert Kaczmarczyk Poseł na Sejm RP	Kukiz'15 • Posłowie	814991668621838	Facebook	m45_54	male (45-54)	PL	Poland	2	1	7037	1407	5	0
