audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f55_64	female (55-64)	EE	Estonia	Inimõiguste Instituut / Estonian Institute of Human Rights		144333745668266	Facebook	8	1	184139	85286	352	96
f55_64	female (55-64)	EE	Estonia	Urmas Paet	Paet Urmas	223092011815453	Facebook	35	1	126183	26912	440	2
f55_64	female (55-64)	EE	Estonia	Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	85	1	112004	28866	812	11
f55_64	female (55-64)	EE	Estonia	Sotsiaaldemokraatlik Erakond	Sotsiaaldemokraatlik Erakond	123310201026539	Facebook	10	1	110282	42070	485	60
f55_64	female (55-64)	EE	Estonia	Isamaa erakond	Isamaa erakond	321163977576	Facebook	10	1	96388	41154	469	115
f55_64	female (55-64)	EE	Estonia	Igor Gräzin	Igor Gräzin	339367456669277	Facebook	29	1	88739	36385	383	47
f55_64	female (55-64)	EE	Estonia	Taavi Rõivas	Roivas Taavi	1033457073332454	Facebook	27	1	64030	26546	384	40
f55_64	female (55-64)	EE	Estonia	Raimond Kaljulaid	Raimond Kaljulaid	1084372461606422	Facebook	39	1	49415	12655	567	59
f55_64	female (55-64)	EE	Estonia	Jaak Madison	Madison Jaak	536519246456733	Facebook	11	1	31028	7136	192	15
f55_64	female (55-64)	EE	Estonia	Yoko Alender		709212302463805	Facebook	28	1	19638	5830	413	0
f55_64	female (55-64)	EE	Estonia	Социал-демократическая партия	Sotsiaaldemokraatlik Erakond	383403508369488	Facebook	3	1	14684	3402	88	11
f55_64	female (55-64)	EE	Estonia	Раймонд Кальюлайд	Raimond Kaljulaid	1535510530084119	Facebook	37	1	11906	2275	310	3
f55_64	female (55-64)	EE	Estonia	Toitumisnõustaja Erik Orgu		592673214085550	Facebook	7	1	11045	4275	48	6
f55_64	female (55-64)	EE	Estonia	Marina Kaljurand	Marina Kaljurand	651496914998204	Facebook	9	1	7863	1763	84	0
f55_64	female (55-64)	EE	Estonia	Maria Kaljuste - Maria from Estonia		1587214418196564	Facebook	1	1	7856	1571	15	0
f55_64	female (55-64)	EE	Estonia	Riina Solman		2003524753215343	Facebook	1	1	7617	1523	15	0
f55_64	female (55-64)	EE	Estonia	Triin Saag	Saag Triin	2012394932389774	Facebook	14	1	7370	2074	52	0
f55_64	female (55-64)	EE	Estonia	Riho Terras		2217643278496367	Facebook	3	1	6990	1619	41	5
f55_64	female (55-64)	EE	Estonia	Airis Meier Page	Reformierakond	250646808998831	Facebook	2	1	6917	1383	29	0
f55_64	female (55-64)	EE	Estonia	Edasi.org		165505543854570	Facebook	1	1	6531	1306	12	0
f55_64	female (55-64)	EE	Estonia	Keskerakond	Keskerakond	161252453921396	Facebook	10	1	5874	1441	32	0
f55_64	female (55-64)	EE	Estonia	Kalle Laanet Page	Reformierakond	141202956796859	Facebook	1	1	5371	1074	10	0
f55_64	female (55-64)	EE	Estonia	European Parliament		178362315106	Facebook	9	1	4789	1380	49	6
f55_64	female (55-64)	EE	Estonia	YanaToom.ee		2367048563336709	Facebook	3	1	4364	1990	49	0
f55_64	female (55-64)	EE	Estonia	Happy Smile hambaravi		171947682909048	Facebook	4	1	4302	1937	71	0
