advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Mamikins.lv	Andrejs Mamikins	587293021433280	Facebook	d112	2019-04-22	LV	Latvia	1	1	16666	3333	33	0
PROGRESĪVIE		184096511636333	Facebook	d112	2019-04-22	LV	Latvia	2	1	13636	5454	17	0
Русский союз Латвии	Latvijas Krievu savienība	545693602214498	Facebook	d112	2019-04-22	LV	Latvia	1	1	9999	2000	99	20
Aleksejs Loskutovs		541229793055345	Facebook	d112	2019-04-22	LV	Latvia	4	1	1765	348	11	1
Ритм Евразии		555174937896912	Facebook	d112	2019-04-22	LV	Latvia	1	1	1531	306	2	0
LawlessLatvia		401371383212395	Facebook	d112	2019-04-22	LV	Latvia	1	1	1249	624	12	0
VoteWatch Europe		355087424564148	Facebook	d112	2019-04-22	LV	Latvia	5	1	937	397	2	0
Jevgeņijs Koroļs - Евгений Король		602735946907699	Facebook	d112	2019-04-22	LV	Latvia	1	1	833	166	16	0
Guardian Weekly		64525551258	Facebook	d112	2019-04-22	LV	Latvia	3	1	570	231	0	0
Arte		656089814494677	Facebook	d112	2019-04-22	LV	Latvia	6	1	561	259	1	0
Kialo		729627343834501	Facebook	d112	2019-04-22	LV	Latvia	1	1	494	247	2	0
NewsMavens		145218379355757	Facebook	d112	2019-04-22	LV	Latvia	1	1	211	105	0	0
The Good Lobby		1420129598280317	Facebook	d112	2019-04-22	LV	Latvia	3	1	89	24	0	0
«Белсат» по-русски		1520423234895880	Facebook	d112	2019-04-22	LV	Latvia	1	1	64	12	0	0
World Bank		153371894688575	Facebook	d112	2019-04-22	LV	Latvia	5	1	52	26	0	0
Deutschland.de		31292782350	Facebook	d112	2019-04-22	LV	Latvia	8	1	38	7	0	0
Gaia		182073298490036	Facebook	d112	2019-04-22	LV	Latvia	3	1	37	17	0	0
Tuunes		992176580926495	Facebook	d112	2019-04-22	LV	Latvia	5	1	32	8	0	0
EQUA		150066411717094	Facebook	d112	2019-04-22	LV	Latvia	1	1	24	4	0	0
Basmah		137973986840264	Facebook	d112	2019-04-22	LV	Latvia	20	1	24	5	0	0
Biznesa Vadības Koledža		411194435558787	Facebook	d112	2019-04-22	LV	Latvia	1	1	23	0	2	0
Climate-KIC		403370709744295	Facebook	d112	2019-04-22	LV	Latvia	1	1	22	11	0	0
Chug Bottles		1781974005205686	Facebook	d112	2019-04-22	LV	Latvia	1	1	21	10	0	0
Last Stop Brexit		820489154977103	Facebook	d112	2019-04-22	LV	Latvia	1	1	19	3	0	0
Official: Uppsala Reggae Festival		754081171435181	Facebook	d112	2019-04-22	LV	Latvia	1	1	19	3	0	0
Européens Sans Frontières		668031516635463	Facebook	d112	2019-04-22	LV	Latvia	7	1	17	7	0	0
ETUC		129041250601685	Facebook	d112	2019-04-22	LV	Latvia	1	1	14	7	0	0
Tilburg University		157338687652903	Facebook	d112	2019-04-22	LV	Latvia	1	1	12	6	0	0
Miapetra Kumpula-Natri	Euroopassa Suomen tähden  / Miapetra Kumpula-Natri	922311201130062	Facebook	d112	2019-04-22	LV	Latvia	1	1	11	2	0	0
RSM MBA		110428762358678	Facebook	d112	2019-04-22	LV	Latvia	3	1	9	4	0	0
Stephen Webster		237837336581	Facebook	d112	2019-04-22	LV	Latvia	1	1	7	3	0	0
EURACTIV		15299247059	Facebook	d112	2019-04-22	LV	Latvia	1	1	6	1	0	0
Stanford Graduate School of Business		208357009185713	Facebook	d112	2019-04-22	LV	Latvia	2	1	5	1	0	0
Mixing.DJ electronic music magazine		167503929122	Facebook	d112	2019-04-22	LV	Latvia	1	1	3	0	0	0
Exponea		437489159794764	Facebook	d112	2019-04-22	LV	Latvia	6	1	3	0	0	0
Ocean Witness		1260352987396236	Facebook	d112	2019-04-22	LV	Latvia	1	1	3	0	0	0
TaxEduportal		828411763950694	Facebook	d112	2019-04-22	LV	Latvia	1	1	3	0	0	0
Alpine Garden Society		239451772739772	Facebook	d112	2019-04-22	LV	Latvia	1	1	2	1	0	0
FT Content Solutions		1220981994590364	Facebook	d112	2019-04-22	LV	Latvia	2	1	2	0	0	0
YOGA BURN		146316959083110	Facebook	d112	2019-04-22	LV	Latvia	3	1	2	0	0	0
S&P Global		112495188784373	Facebook	d112	2019-04-22	LV	Latvia	5	1	1	0	0	0
Københavns Professionshøjskole		139158456733566	Facebook	d112	2019-04-22	LV	Latvia	1	1	1	0	0	0
Banque mondiale		155174084508744	Facebook	d112	2019-04-22	LV	Latvia	3	1	1	0	0	0
Christof Catlin		694707690602444	Facebook	d112	2019-04-22	LV	Latvia	1	1	1	0	0	0
Andreas Schieder	SPÖ	290881691011354	Facebook	d112	2019-04-22	LV	Latvia	2	1	0	0	0	0
Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	d112	2019-04-22	LV	Latvia	2	1	0	0	0	0
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	d112	2019-04-22	LV	Latvia	4	1	0	0	0	0
Progresívne Slovensko	Progresívne Slovensko	557862947737785	Facebook	d112	2019-04-22	LV	Latvia	1	1	0	0	0	0
Karoline Edtstadler	Salzburger Volkspartei	1580540041983231	Facebook	d112	2019-04-22	LV	Latvia	3	1	0	0	0	0
مفوضية اللاجئين		188842724507690	Facebook	d112	2019-04-22	LV	Latvia	2	1	0	0	0	0
Open Society Foundations		18983389920	Facebook	d112	2019-04-22	LV	Latvia	3	1	0	0	0	0
THTC - The Hemp Trading Company		30239959348	Facebook	d112	2019-04-22	LV	Latvia	3	1	0	0	0	0
Western Canadian Oil		1165785766902284	Facebook	d112	2019-04-22	LV	Latvia	1	1	0	0	0	0
Eldritch Foundry		333726374024339	Facebook	d112	2019-04-22	LV	Latvia	1	1	0	0	0	0
Seven Clean Seas		425855964577344	Facebook	d112	2019-04-22	LV	Latvia	1	1	0	0	0	0
Voices for Refugees - أصوات لأجل اللاجئين		1601274913421469	Facebook	d112	2019-04-22	LV	Latvia	5	1	0	0	0	0
Socialter		121693529673	Facebook	d112	2019-04-22	LV	Latvia	1	1	0	0	0	0
Responses to the NZ Mosque attacks		2259704507429425	Facebook	d112	2019-04-22	LV	Latvia	1	1	0	0	0	0
pro aurum Kilchberg ZH		258246284700914	Facebook	d112	2019-04-22	LV	Latvia	2	1	0	0	0	0
African Union USA		507866149701811	Facebook	d112	2019-04-22	LV	Latvia	1	1	0	0	0	0
Construction Climate Challenge		1421675261420283	Facebook	d112	2019-04-22	LV	Latvia	1	1	0	0	0	0
Soviet Visuals		1160495674016675	Facebook	d112	2019-04-22	LV	Latvia	1	1	0	0	0	0
APMS Engineering		268331613219255	Facebook	d112	2019-04-22	LV	Latvia	1	1	0	0	0	0
Schwarzkopf Professional		150101695010185	Facebook	d112	2019-04-22	LV	Latvia	1	1	0	0	0	0
Intimina		127412964006704	Facebook	d112	2019-04-22	LV	Latvia	2	1	0	0	0	0
Smart Water Magazine		634705100258374	Facebook	d112	2019-04-22	LV	Latvia	1	1	0	0	0	0
