advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Kyriakos Mitsotakis		34848567724	Facebook	d023	2019-01-23	20	1	976322	389833	3772	600
MDM Deutsche Münze		126866220711392	Facebook	d023	2019-01-23	2	1	509998	205000	598	100
Britain's Future	Britain's Future	1625300137516491	Facebook	d023	2019-01-23	81	1	394940	86432	3960	817
We are the 52%	We are the 52%	466744973727718	Facebook	d023	2019-01-23	20	1	345028	131271	982	142
People's Vote UK	People's Vote	748608695327755	Facebook	d023	2019-01-23	228	1	258719	47601	9423	439
Plan International Sverige		382243262003	Facebook	d023	2019-01-23	81	1	172754	65779	1776	445
Conservatives	The Conservative Party	8807334278	Facebook	d023	2019-01-23	139	1	126491	52057	998	133
Greenpeace Greece	Greenpeace Greece	31324524225	Facebook	d023	2019-01-23	1	1	99999	50000	499	100
Nick4Mayor	Nick Forbes for North of Tyne Mayor Campaign	1223209701167500	Facebook	d023	2019-01-23	2	1	99998	20000	229	0
European Commission		107898832590939	Facebook	d023	2019-01-23	4	1	86666	41333	439	106
Best For Britain	Best for Britain	1863944713844924	Facebook	d023	2019-01-23	30	1	80773	37111	719	259
38 Degrees	38 Degrees	200006375787	Facebook	d023	2019-01-23	12	1	74877	36494	436	59
Крум Дончев/Krum Donchev		155516354469476	Facebook	d023	2019-01-23	1	1	66666	33333	29	0
London Labour Party	The London Labour Party 	474613052643462	Facebook	d023	2019-01-23	6	1	62548	26941	203	60
Швеция		1001119573268082	Facebook	d023	2019-01-23	1	1	62499	25000	11	5
Europäisches Parlament - Verbindungsbüro in Deutschland		294494163510	Facebook	d023	2019-01-23	2	1	59999	30000	199	40
350.org		12185972707	Facebook	d023	2019-01-23	12	1	52776	10888	349	55
Harald Vilimsky		547597092025909	Facebook	d023	2019-01-23	4	1	50833	18749	474	91
Silvia Dinică		1128229287275038	Facebook	d023	2019-01-23	1	1	49999	10000	20	0
Radware		173342156042274	Facebook	d023	2019-01-23	1	1	49999	10000	88	0
NT Live	NT Live	107334993856	Facebook	d023	2019-01-23	66	1	43246	13312	566	28
Stop Cambio Climático		124967441456981	Facebook	d023	2019-01-23	4	1	41944	17277	66	11
Unis pour les Droits Humains		1642871805813802	Facebook	d023	2019-01-23	2	1	41666	18333	29	0
Banque mondiale		155174084508744	Facebook	d023	2019-01-23	35	1	37809	16119	65	5
Josef Caruana		166617437361908	Facebook	d023	2019-01-23	3	1	32993	7633	75	3
