advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Ayuda LGTB		315021912539118	Facebook	d072	2019-03-13	32	1	3696968	1538000	26068	5100
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	d072	2019-03-13	102	1	1479612	457729	15679	1855
European Parliament		178362315106	Facebook	d072	2019-03-13	68	1	1108311	488104	7477	2092
Britain's Future	Britain's Future	1625300137516491	Facebook	d072	2019-03-13	194	1	565320	159583	11073	14
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	d072	2019-03-13	1	1	499999	250000	249	50
Greenpeace Greece	Greenpeace Greece	31324524225	Facebook	d072	2019-03-13	1	1	499999	200000	499	100
Adesso Basta		1062452300584762	Facebook	d072	2019-03-13	2	1	449999	225000	2249	450
We are the 52%	We are the 52%	466744973727718	Facebook	d072	2019-03-13	32	1	350257	104571	1457	192
Vattenfall Sverige		608975645850217	Facebook	d072	2019-03-13	24	1	320369	146666	3910	1121
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	d072	2019-03-13	2	1	274999	105000	104	21
Patryk Jaki		199877710116314	Facebook	d072	2019-03-13	3	1	250997	110000	1302	255
Three UK		197259133622381	Facebook	d072	2019-03-13	1	1	249999	125000	1446	289
Sign for my Future		1345513882259768	Facebook	d072	2019-03-13	16	1	247855	106428	1555	353
Best For Britain	Best for Britain	1863944713844924	Facebook	d072	2019-03-13	50	1	228909	88461	2291	520
38 Degrees	38 Degrees	200006375787	Facebook	d072	2019-03-13	58	1	215470	73334	1513	131
Alperia		200474896635518	Facebook	d072	2019-03-13	1	1	199999	100000	4999	1000
Pompes à Chaleur		464568377211278	Facebook	d072	2019-03-13	1	1	199999	100000	4999	1000
UNICEF Danmark		63691965101	Facebook	d072	2019-03-13	1	1	199999	100000	669	133
Kialo		729627343834501	Facebook	d072	2019-03-13	2	1	199998	100000	888	178
Ayúdales		247984409234766	Facebook	d072	2019-03-13	7	1	179993	42000	1093	100
AXA Research Fund		186009014776969	Facebook	d072	2019-03-13	1	1	166666	66666	192	38
Mohamed Moulay		164782878722	Facebook	d072	2019-03-13	1	1	166666	66666	33	0
Amnistía Internacional España		78151799929	Facebook	d072	2019-03-13	4	1	151996	60000	1196	200
Medici Senza Frontiere		65737832194	Facebook	d072	2019-03-13	24	1	144149	60982	527	182
Milan Uhrík - poslanec NR SR		193258414360612	Facebook	d072	2019-03-13	3	1	135237	57619	304	120
