advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Volt Nederland	Volt Nederland	146644665960101	Facebook	rd4	Last 4 days	NL	Netherlands	134	1	1966692	772750	11042	1700
Partij van de Arbeid (PvdA)	Partij van de Arbeid (PvdA)	113895885305052	Facebook	rd4	Last 4 days	NL	Netherlands	32	1	1435205	554807	7347	2116
D66	D66	52985377549	Facebook	rd4	Last 4 days	NL	Netherlands	12	1	1345826	649165	6603	1316
VVD	VVD	121264564551002	Facebook	rd4	Last 4 days	NL	Netherlands	19	1	1099823	456000	8307	1650
Elke Stem Telt	Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	1443518785699143	Facebook	rd4	Last 4 days	NL	Netherlands	1	1	999998	499999	4998	999
CDA	CDA	320374518118	Facebook	rd4	Last 4 days	NL	Netherlands	4	1	824997	365000	5747	1150
GroenLinks	GroenLinks	175740570505	Facebook	rd4	Last 4 days	NL	Netherlands	7	1	683329	291666	8080	1674
De Goede Zaak	DeGoedeZaak	264564577356897	Facebook	rd4	Last 4 days	NL	Netherlands	6	1	656663	286333	8338	1658
Partij voor de Dieren	Partij voor de Dieren	102287806490622	Facebook	rd4	Last 4 days	NL	Netherlands	16	1	596420	250148	4352	1506
CDA Zuid-Holland	CDA Zuid-Holland	1523833891223465	Facebook	rd4	Last 4 days	NL	Netherlands	37	1	442481	174000	2431	150
Esther de Lange	Esther de Lange	206205079489175	Facebook	rd4	Last 4 days	NL	Netherlands	9	1	286080	124916	808	128
ChristenUnie	ChristenUnie	211661062254003	Facebook	rd4	Last 4 days	NL	Netherlands	21	1	262494	130000	1994	350
College voor de Rechten van de Mens	College voor de Rechten van de Mens	176804439190262	Facebook	rd4	Last 4 days	NL	Netherlands	8	1	257593	101600	1673	480
Amnesty International Nederland	Amnesty International Nederland	57729029960	Facebook	rd4	Last 4 days	NL	Netherlands	1	1	199999	100000	499	100
European Parliament	European Parliament	178362315106	Facebook	rd4	Last 4 days	NL	Netherlands	5	1	179373	88493	1423	505
Gert-Jan Segers	ChristenUnie	147772805659767	Facebook	rd4	Last 4 days	NL	Netherlands	7	1	176663	50333	1780	500
Henk Jan Ormel	CDA	823537391322678	Facebook	rd4	Last 4 days	NL	Netherlands	2	1	169972	68320	365	166
European Greens	European Greens	141366725876424	Facebook	rd4	Last 4 days	NL	Netherlands	3	1	133595	64798	3039	608
SP	SP	128393027527	Facebook	rd4	Last 4 days	NL	Netherlands	11	1	125744	25750	719	49
Paul Tang	PvdA	208020512703248	Facebook	rd4	Last 4 days	NL	Netherlands	6	1	113498	46400	493	75
Natuur & Milieu	Natuur & Milieu	156571571036057	Facebook	rd4	Last 4 days	NL	Netherlands	2	1	104998	44999	128	0
European Commission	European Commission	107898832590939	Facebook	rd4	Last 4 days	NL	Netherlands	10	1	103396	49840	198	57
