advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Alianța 2020 USR PLUS	Alianța 2020 USR PLUS	621574984950400	Facebook	m45_54	male (45-54)	RO	Romania	5	1	112712	47234	279	60
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	m45_54	male (45-54)	RO	Romania	2	1	53241	26620	69	34
European Parliament	European Parliament	178362315106	Facebook	m45_54	male (45-54)	RO	Romania	1	1	48032	19213	95	48
USR Maramureș	USR Maramureș	1750327845246533	Facebook	m45_54	male (45-54)	RO	Romania	1	1	48002	19201	100	20
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	m45_54	male (45-54)	RO	Romania	4	1	43693	16857	64	20
Romania #nuepsd	Future Innovation	293215748279337	Facebook	m45_54	male (45-54)	RO	Romania	1	1	37378	14951	15	7
Viorel Catarama	Dreapta Liberala	795022763862618	Facebook	m45_54	male (45-54)	RO	Romania	2	1	27682	5536	58	11
RMDSZ	RMDSZ	102601499822802	Facebook	m45_54	male (45-54)	RO	Romania	10	1	16076	4052	14	0
USR Bihor	Uniunea Salvați România Filiala Bihor	1592660281028385	Facebook	m45_54	male (45-54)	RO	Romania	4	1	16053	6888	21	4
USR Hunedoara	Uniunea Salvați România - USR	250986431933338	Facebook	m45_54	male (45-54)	RO	Romania	2	1	15964	3193	33	6
Dacian Cioloş	PLUS	107543802616247	Facebook	m45_54	male (45-54)	RO	Romania	1	1	15463	3092	32	6
Cristian Ghinea	Uniunea Salvați România	269505079808785	Facebook	m45_54	male (45-54)	RO	Romania	2	1	14559	7033	6	0
Parlamentul European, Biroul de Informare în Romania	Parlamentul European, Biroul de Informare în Romania	138896782840976	Facebook	m45_54	male (45-54)	RO	Romania	2	1	14261	6326	17	3
PNL Oradea	PNL Oradea	304085190083197	Facebook	m45_54	male (45-54)	RO	Romania	4	1	13851	3066	30	5
PSD Galati	Partidul Social Democrat Galati	1585170161775563	Facebook	m45_54	male (45-54)	RO	Romania	3	1	11263	2357	37	15
Gregoriana Tudoran	Tudoran Gregoriana Carmen	1985293741779690	Facebook	m45_54	male (45-54)	RO	Romania	2	1	10955	2161	7	0
Partidul Mișcarea Populară	Amerisoft	581911828514783	Facebook	m45_54	male (45-54)	RO	Romania	1	1	10393	2078	4	0
Simona Maria Vlădica	Amerisoft	236992636715917	Facebook	m45_54	male (45-54)	RO	Romania	2	1	10384	2411	21	3
USR Hațeg	Uniunea Salvați România - USR	426799654422553	Facebook	m45_54	male (45-54)	RO	Romania	1	1	8674	1734	18	3
USR Filiala Județeană Hunedoara	Uniunea Salvați România - USR	2380746071976634	Facebook	m45_54	male (45-54)	RO	Romania	1	1	8371	1674	17	3
USR Deva	Uniunea Salvați România - USR	712674922236299	Facebook	m45_54	male (45-54)	RO	Romania	2	1	7895	1552	19	3
USR Sibiu	Uniunea Salvați România	1028428697211383	Facebook	m45_54	male (45-54)	RO	Romania	5	1	7153	1430	19	2
USR Călan	Uniunea Salvați România - USR	1942492232464096	Facebook	m45_54	male (45-54)	RO	Romania	1	1	6556	1311	13	2
USR Bistrița-Năsăud	Stan Calin	1097122383697273	Facebook	m45_54	male (45-54)	RO	Romania	4	1	6117	1139	20	2
Adrian Mocanu	Mocanu Adrian	1750234035208501	Facebook	m45_54	male (45-54)	RO	Romania	1	1	5890	1178	12	2
