advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
CDA	CDA	320374518118	Facebook	u35_44	unknown (35-44)	NL	Netherlands	8	1	3738	1695	20	5
Partij van de Arbeid (PvdA)	Partij van de Arbeid (PvdA)	113895885305052	Facebook	u35_44	unknown (35-44)	NL	Netherlands	30	1	3315	1346	14	5
D66	D66	52985377549	Facebook	u35_44	unknown (35-44)	NL	Netherlands	24	1	2760	1164	14	2
VVD	VVD	121264564551002	Facebook	u35_44	unknown (35-44)	NL	Netherlands	24	1	2153	969	14	2
De Goede Zaak	DeGoedeZaak	264564577356897	Facebook	u35_44	unknown (35-44)	NL	Netherlands	8	1	1952	830	21	4
European Parliament	European Parliament	178362315106	Facebook	u35_44	unknown (35-44)	NL	Netherlands	8	1	1762	726	13	3
Volt Nederland	Volt Nederland	146644665960101	Facebook	u35_44	unknown (35-44)	NL	Netherlands	51	1	1593	557	13	2
GroenLinks	GroenLinks	175740570505	Facebook	u35_44	unknown (35-44)	NL	Netherlands	20	1	1485	660	13	3
Jesse Klaver	GroenLinks	687496011309020	Facebook	u35_44	unknown (35-44)	NL	Netherlands	3	1	1452	593	13	2
Elke Stem Telt	Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	1443518785699143	Facebook	u35_44	unknown (35-44)	NL	Netherlands	3	1	1304	603	5	1
Partij voor de Dieren	Partij voor de Dieren	102287806490622	Facebook	u35_44	unknown (35-44)	NL	Netherlands	14	1	893	367	6	2
Esther de Lange	Esther de Lange	206205079489175	Facebook	u35_44	unknown (35-44)	NL	Netherlands	9	1	870	380	2	0
European Greens	European Greens	141366725876424	Facebook	u35_44	unknown (35-44)	NL	Netherlands	2	1	862	431	21	4
CDA Zuid-Holland	CDA Zuid-Holland	1523833891223465	Facebook	u35_44	unknown (35-44)	NL	Netherlands	33	1	814	324	4	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	u35_44	unknown (35-44)	NL	Netherlands	12	1	748	307	3	0
ChristenUnie	ChristenUnie	211661062254003	Facebook	u35_44	unknown (35-44)	NL	Netherlands	13	1	686	340	4	0
PvdA Amsterdam	Partij van de Arbeid (PvdA)	170060616402275	Facebook	u35_44	unknown (35-44)	NL	Netherlands	1	1	398	199	1	0
Daan Versteeg	Versteeg Daniel R	1010657719133321	Facebook	u35_44	unknown (35-44)	NL	Netherlands	25	1	315	85	4	0
Henk Jan Ormel	CDA	823537391322678	Facebook	u35_44	unknown (35-44)	NL	Netherlands	1	1	311	124	0	0
Paul Tang	PvdA	208020512703248	Facebook	u35_44	unknown (35-44)	NL	Netherlands	6	1	302	127	1	0
Gert-Jan Segers	ChristenUnie	147772805659767	Facebook	u35_44	unknown (35-44)	NL	Netherlands	7	1	277	76	2	0
Natuur & Milieu	Natuur & Milieu	156571571036057	Facebook	u35_44	unknown (35-44)	NL	Netherlands	2	1	255	120	0	0
Amnesty International Nederland	Amnesty International Nederland	57729029960	Facebook	u35_44	unknown (35-44)	NL	Netherlands	4	1	249	124	2	1
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	u35_44	unknown (35-44)	NL	Netherlands	18	1	215	59	1	0
Agnes Jongerius	Partij van de Arbeid (PvdA)	764061133777036	Facebook	u35_44	unknown (35-44)	NL	Netherlands	5	1	195	43	0	0
