advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	0_50	0 - 50	HU	Hungary	134	1	1928840	526538	6514	1312
Kálmán Olga Hivatalos oldala	Kálmán Olga Hivatalos oldala	1878531865537365	Facebook	0_50	0 - 50	HU	Hungary	119	1	1614118	499393	3406	830
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	0_50	0 - 50	HU	Hungary	102	1	1395468	495767	2586	695
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	0_50	0 - 50	HU	Hungary	89	1	797602	211983	2425	644
Partizán	Gulyás Márton Ferenc	1406386486355924	Facebook	0_50	0 - 50	HU	Hungary	123	1	756397	190498	1584	364
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	0_50	0 - 50	HU	Hungary	30	1	670574	249114	1273	301
KDNP és Frakciója	KDNP és Frakciója	230385242742	Facebook	0_50	0 - 50	HU	Hungary	43	1	658719	185703	1003	343
MSZP	MSZP	115388925185513	Facebook	0_50	0 - 50	HU	Hungary	26	1	532970	165849	1029	243
Európai Parlament Tájékoztatási Irodája	Európai Parlament Tájékoztatási Irodája	126893087354793	Facebook	0_50	0 - 50	HU	Hungary	27	1	484491	154355	620	182
Bana Tibor	Jobbik Magyarországért Mozgalom	184890488198962	Facebook	0_50	0 - 50	HU	Hungary	42	1	428212	102450	769	218
Alfahír	Alfahír Hírportál	525574220799452	Facebook	0_50	0 - 50	HU	Hungary	28	1	422160	128982	1133	236
Semjén Zsolt	Országgyűlés Hivatala KDNP frakció	228731803847927	Facebook	0_50	0 - 50	HU	Hungary	15	1	321736	73150	375	149
Cseh Katalin - Momentum	Momentum Mozgalom	682448271826776	Facebook	0_50	0 - 50	HU	Hungary	25	1	315055	73703	1036	225
Magyar Kétfarkú Kutya Párt	Magyar Kétfarkú Kutya Párt	14792493292	Facebook	0_50	0 - 50	HU	Hungary	10	1	305455	79793	226	45
PestiSracok.hu	PestiSrácok.hu	264517713636590	Facebook	0_50	0 - 50	HU	Hungary	15	1	304757	60952	695	157
Jávor Benedek	Párbeszéd Magyarországért	131797633528377	Facebook	0_50	0 - 50	HU	Hungary	24	1	232095	68252	850	207
MSZP Budapest	MSZP Budapest	414715951917446	Facebook	0_50	0 - 50	HU	Hungary	38	1	227525	46201	678	175
Gyöngyösi Márton	Jobbik Magyarországért Mozgalom	781030738624077	Facebook	0_50	0 - 50	HU	Hungary	25	1	184229	63901	484	134
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	0_50	0 - 50	HU	Hungary	8	1	178257	73454	356	71
Gyurcsány Ferenc	Demokratikus Koalíció	187301974635606	Facebook	0_50	0 - 50	HU	Hungary	9	1	168505	61853	323	64
888.hu	888.hu	748348838626461	Facebook	0_50	0 - 50	HU	Hungary	5	1	147250	29450	208	60
Fidesz	Fidesz	9844779306	Facebook	0_50	0 - 50	HU	Hungary	24	1	146286	45926	528	116
Lengyel Máté	Lengyel Máté	284187002052790	Facebook	0_50	0 - 50	HU	Hungary	5	1	136498	27300	174	53
Szabó Tímea	Párbeszéd Magyarországért	156847374371871	Facebook	0_50	0 - 50	HU	Hungary	4	1	131496	26299	159	50
Magyar Természetvédők Szövetsége- Föld Barátai Magyarország	Magyar Természetvédők Szövetsége- Föld Barátai Magyarország	124991704202615	Facebook	0_50	0 - 50	HU	Hungary	7	1	123403	44527	277	65
