advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	rd5	Last 5 days	LT	Lithuania	9	1	2366659	956665	7894	2599
Lietuvos socialdemokratų partija - LSDP	Lietuvos socialdemokratų partija - LSDP	202360056491831	Facebook	rd5	Last 5 days	LT	Lithuania	40	1	1534877	608749	4953	283
Vytenis Andriukaitis	Vytenis Andriukaitis	1651554231738028	Facebook	rd5	Last 5 days	LT	Lithuania	40	1	1335531	600365	2255	349
Mindaugas Puidokas	Puidokas Mindaugas	1739968129576961	Facebook	rd5	Last 5 days	LT	Lithuania	26	1	478971	135998	2573	0
Gitanas Nausėda	Gitanas Nausėda	684534791927883	Facebook	rd5	Last 5 days	LT	Lithuania	14	1	351486	87333	1333	0
Antanas Guoga	Lietuvos Centro Partijos rinkimų sąskaita	18276748821	Facebook	rd5	Last 5 days	LT	Lithuania	7	1	331578	139166	1361	218
Saulius Skvernelis	Saulius Skvernelis	814777171988967	Facebook	rd5	Last 5 days	LT	Lithuania	4	1	164996	66000	796	100
Lietuvos valstiečių ir žaliųjų sąjunga	Lietuvos valstiečių ir žaliųjų sąjunga	190209177745566	Facebook	rd5	Last 5 days	LT	Lithuania	7	1	155660	45833	590	0
Laima Mogenienė		334338600540343	Facebook	rd5	Last 5 days	LT	Lithuania	18	1	59800	16363	1619	0
Liberalai		81004804444	Facebook	rd5	Last 5 days	LT	Lithuania	4	1	50330	14999	263	0
Martynas Nagevičius / LRLS Sostinės liberalai		1146633232128220	Facebook	rd5	Last 5 days	LT	Lithuania	2	1	49998	12500	165	0
Karolina Štelmokaitė	LVŽS	763068560724258	Facebook	rd5	Last 5 days	LT	Lithuania	5	1	28081	9616	201	0
Robertas Šarknickas		880209082011396	Facebook	rd5	Last 5 days	LT	Lithuania	1	1	24999	4999	49	0
Už Ingridą	Ingrida Šimonytė	2214495192154107	Facebook	rd5	Last 5 days	LT	Lithuania	3	1	24997	11000	296	0
Jaunųjų konservatorių lyga	Vaitkevicius	269533485196	Facebook	rd5	Last 5 days	LT	Lithuania	1	1	4999	1000	99	0
Guardian Weekly		64525551258	Facebook	rd5	Last 5 days	LT	Lithuania	5	1	2551	508	6	0
Oliveras Alyvuogės		155071645154536	Facebook	rd5	Last 5 days	LT	Lithuania	1	1	1249	250	24	0
Kialo		729627343834501	Facebook	rd5	Last 5 days	LT	Lithuania	5	1	1146	344	6	1
L.Kojalos knyga Europa? Pokalbiai su Prezidentais, Ministrais ir Taksistais		2144450085772571	Facebook	rd5	Last 5 days	LT	Lithuania	2	1	1098	0	108	0
Tomas Vytautas Raskevičius	Raskevicius Tomas Vytautas	790530451326497	Facebook	rd5	Last 5 days	LT	Lithuania	1	1	999	0	99	0
Tatjana Babrauskienė	Babrauskiene Tatjana	1101509610035530	Facebook	rd5	Last 5 days	LT	Lithuania	1	1	998	0	98	0
Mano Europa		447107772102512	Facebook	rd5	Last 5 days	LT	Lithuania	1	1	832	0	73	0
Vilija Blinkevičiūtė	Lietuvos socialdemokratų partija - LSDP	1551002341778947	Facebook	rd5	Last 5 days	LT	Lithuania	1	1	624	0	61	0
Planet Pure LT		314491845927781	Facebook	rd5	Last 5 days	LT	Lithuania	1	1	499	0	44	0
Get The Trolls Out		858018134275978	Facebook	rd5	Last 5 days	LT	Lithuania	1	1	334	167	1	0
Tuunes		992176580926495	Facebook	rd5	Last 5 days	LT	Lithuania	4	1	235	101	0	0
M.G.Maksimalietis		287613331259579	Facebook	rd5	Last 5 days	LT	Lithuania	1	1	199	0	22	0
Basmah		137973986840264	Facebook	rd5	Last 5 days	LT	Lithuania	20	1	167	34	1	0
Européens Sans Frontières		668031516635463	Facebook	rd5	Last 5 days	LT	Lithuania	7	1	147	61	0	0
Sustainability Times		214303005827359	Facebook	rd5	Last 5 days	LT	Lithuania	1	1	145	72	1	0
Orbex		1415953441956155	Facebook	rd5	Last 5 days	LT	Lithuania	1	1	127	25	2	0
Глобальный еврейский онлайн центр Jewish.Ru		117612978065	Facebook	rd5	Last 5 days	LT	Lithuania	1	1	124	24	0	0
I Love Crowdfunding Projects		112683756154005	Facebook	rd5	Last 5 days	LT	Lithuania	5	1	103	35	0	0
SV4IE		2246467545588430	Facebook	rd5	Last 5 days	LT	Lithuania	1	1	77	38	0	0
Alpine Garden Society		239451772739772	Facebook	rd5	Last 5 days	LT	Lithuania	1	1	50	25	0	0
EURACTIV		15299247059	Facebook	rd5	Last 5 days	LT	Lithuania	1	1	49	9	0	0
Gaia		182073298490036	Facebook	rd5	Last 5 days	LT	Lithuania	3	1	48	22	0	0
Miapetra Kumpula-Natri		922311201130062	Facebook	rd5	Last 5 days	LT	Lithuania	1	1	42	8	0	0
Open Society Foundations		18983389920	Facebook	rd5	Last 5 days	LT	Lithuania	5	1	27	1	1	0
S&P Global		112495188784373	Facebook	rd5	Last 5 days	LT	Lithuania	5	1	20	4	0	0
Exponea		437489159794764	Facebook	rd5	Last 5 days	LT	Lithuania	12	1	18	0	1	0
RSM MBA		110428762358678	Facebook	rd5	Last 5 days	LT	Lithuania	1	1	16	6	0	0
Jaunā Vienotība	Partiju apvienība “Jaunā Vienotība”	164326166970895	Facebook	rd5	Last 5 days	LT	Lithuania	1	1	11	2	0	0
THTC - The Hemp Trading Company		30239959348	Facebook	rd5	Last 5 days	LT	Lithuania	3	1	9	3	0	0
Valdis Dombrovskis		984665731564266	Facebook	rd5	Last 5 days	LT	Lithuania	2	1	8	1	0	0
Intimina		127412964006704	Facebook	rd5	Last 5 days	LT	Lithuania	2	1	8	2	0	0
YOGA BURN		146316959083110	Facebook	rd5	Last 5 days	LT	Lithuania	3	1	8	1	0	0
CreativeLive		114420101917147	Facebook	rd5	Last 5 days	LT	Lithuania	1	1	6	1	0	0
Асабісты капітал		1560943677532280	Facebook	rd5	Last 5 days	LT	Lithuania	1	1	4	0	0	0
Master Chef Universal		279581679340572	Facebook	rd5	Last 5 days	LT	Lithuania	2	1	3	0	0	0
Human Rights Tattoo		245416135560300	Facebook	rd5	Last 5 days	LT	Lithuania	1	1	3	0	0	0
Krišjānis Feldmans	Jaunā konservatīvā partija	731540813660862	Facebook	rd5	Last 5 days	LT	Lithuania	1	1	2	0	0	0
pro aurum Kilchberg ZH		258246284700914	Facebook	rd5	Last 5 days	LT	Lithuania	3	1	2	0	0	0
Aleksejs Loskutovs		541229793055345	Facebook	rd5	Last 5 days	LT	Lithuania	2	1	1	0	0	0
Nomada Stowarzyszenie		114318528622863	Facebook	rd5	Last 5 days	LT	Lithuania	1	1	0	0	0	0
Shurat HaDin - Israel Law Center		709491732434343	Facebook	rd5	Last 5 days	LT	Lithuania	1	1	0	0	0	0
Eldritch Foundry		333726374024339	Facebook	rd5	Last 5 days	LT	Lithuania	1	1	0	0	0	0
Comité international de la Croix-Rouge		540364216018969	Facebook	rd5	Last 5 days	LT	Lithuania	1	1	0	0	0	0
Soviet Visuals		1160495674016675	Facebook	rd5	Last 5 days	LT	Lithuania	2	1	0	0	0	0
