advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	rw1	Last week	LT	Lithuania	9	1	3233321	1313331	12792	3699
Vytenis Andriukaitis	Vytenis Andriukaitis	1651554231738028	Facebook	rw1	Last week	LT	Lithuania	40	1	1864945	839711	2999	489
Lietuvos socialdemokratų partija - LSDP	Lietuvos socialdemokratų partija - LSDP	202360056491831	Facebook	rw1	Last week	LT	Lithuania	40	1	1647709	661249	5135	299
Mindaugas Puidokas	Puidokas Mindaugas	1739968129576961	Facebook	rw1	Last week	LT	Lithuania	43	1	1073954	263998	4256	0
Gitanas Nausėda	Gitanas Nausėda	684534791927883	Facebook	rw1	Last week	LT	Lithuania	26	1	961973	209999	2573	0
Antanas Guoga	Lietuvos Centro Partijos rinkimų sąskaita	18276748821	Facebook	rw1	Last week	LT	Lithuania	8	1	600992	269999	2542	449
Lietuvos valstiečių ir žaliųjų sąjunga	Lietuvos valstiečių ir žaliųjų sąjunga	190209177745566	Facebook	rw1	Last week	LT	Lithuania	10	1	239324	85666	891	0
Saulius Skvernelis	Saulius Skvernelis	814777171988967	Facebook	rw1	Last week	LT	Lithuania	4	1	164996	66000	796	100
Liberalai		81004804444	Facebook	rw1	Last week	LT	Lithuania	7	1	80095	22166	399	0
Karolina Štelmokaitė	LVŽS	763068560724258	Facebook	rw1	Last week	LT	Lithuania	6	1	69244	19850	504	0
Laima Mogenienė		334338600540343	Facebook	rw1	Last week	LT	Lithuania	19	1	61330	16900	1642	0
Martynas Nagevičius / LRLS Sostinės liberalai		1146633232128220	Facebook	rw1	Last week	LT	Lithuania	2	1	59998	15000	198	0
Robertas Šarknickas		880209082011396	Facebook	rw1	Last week	LT	Lithuania	1	1	41665	8333	82	0
Už Ingridą	Ingrida Šimonytė	2214495192154107	Facebook	rw1	Last week	LT	Lithuania	3	1	24997	11000	296	0
Jaunųjų konservatorių lyga	Vaitkevicius	269533485196	Facebook	rw1	Last week	LT	Lithuania	4	1	13496	2500	346	0
Baltosios pirštinės		362446500510769	Facebook	rw1	Last week	LT	Lithuania	1	1	9999	5000	99	0
Oliveras Alyvuogės		155071645154536	Facebook	rw1	Last week	LT	Lithuania	1	1	3749	750	74	0
European Youth		130456876990360	Facebook	rw1	Last week	LT	Lithuania	1	1	3612	1806	9	1
Guardian Weekly		64525551258	Facebook	rw1	Last week	LT	Lithuania	5	1	3571	712	9	0
Kialo		729627343834501	Facebook	rw1	Last week	LT	Lithuania	5	1	2195	670	12	2
L.Kojalos knyga Europa? Pokalbiai su Prezidentais, Ministrais ir Taksistais		2144450085772571	Facebook	rw1	Last week	LT	Lithuania	2	1	1998	0	198	0
VoteWatch Europe		355087424564148	Facebook	rw1	Last week	LT	Lithuania	5	1	1460	620	2	0
Liv. Li paintings	Lisauskaite Liveta	2336613579907237	Facebook	rw1	Last week	LT	Lithuania	1	1	1249	249	24	0
Tomas Vytautas Raskevičius	Raskevicius Tomas Vytautas	790530451326497	Facebook	rw1	Last week	LT	Lithuania	1	1	999	0	99	0
Mano Europa		447107772102512	Facebook	rw1	Last week	LT	Lithuania	1	1	999	0	88	0
