advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Parlement européen en France	Parlement européen en France	279757933824	Facebook	provence_alpes_cote_dazur	Provence-Alpes-Côte d'Azur	FR	France	36	1	480170	173885	2622	682
Subventions énergétiques 2019	Primes Energetiques	1815507421886752	Facebook	provence_alpes_cote_dazur	Provence-Alpes-Côte d'Azur	FR	France	65	1	443487	94671	4201	387
Festival Amnesty International Au Cinéma pour les Droits Humains		1263015460431177	Facebook	provence_alpes_cote_dazur	Provence-Alpes-Côte d'Azur	FR	France	27	1	343822	119901	2768	165
Greenpeace France		39435457457	Facebook	provence_alpes_cote_dazur	Provence-Alpes-Côte d'Azur	FR	France	123	1	314774	142678	1609	372
European Parliament		178362315106	Facebook	provence_alpes_cote_dazur	Provence-Alpes-Côte d'Azur	FR	France	64	1	129289	58347	792	171
Médecins du Monde France		265420476920	Facebook	provence_alpes_cote_dazur	Provence-Alpes-Côte d'Azur	FR	France	842	1	101791	30043	2395	96
Lesartsetlenfant		965682290176510	Facebook	provence_alpes_cote_dazur	Provence-Alpes-Côte d'Azur	FR	France	1	1	99999	50000	499	100
1devis.io		1632519900186330	Facebook	provence_alpes_cote_dazur	Provence-Alpes-Côte d'Azur	FR	France	20	1	94686	23917	1185	0
Mes économies d'énergie		124948231440251	Facebook	provence_alpes_cote_dazur	Provence-Alpes-Côte d'Azur	FR	France	2	1	89792	17958	896	179
Jean-Francois Cesarini / Souad Zitouni		1960230264254661	Facebook	provence_alpes_cote_dazur	Provence-Alpes-Côte d'Azur	FR	France	4	1	69996	17000	396	0
Droit au logement pour tous		371289150023085	Facebook	provence_alpes_cote_dazur	Provence-Alpes-Côte d'Azur	FR	France	13	1	66945	16402	243	0
Impôt et Solutions.fr		190645890956184	Facebook	provence_alpes_cote_dazur	Provence-Alpes-Côte d'Azur	FR	France	6	1	50508	10102	511	100
Fondation  d'Entreprise Crédit Agricole Provence Côte d'Azur		476861132507300	Facebook	provence_alpes_cote_dazur	Provence-Alpes-Côte d'Azur	FR	France	1	1	49999	10000	99	0
Comité Justice & Libertés Pour Tous - CJL		223006651523189	Facebook	provence_alpes_cote_dazur	Provence-Alpes-Côte d'Azur	FR	France	3	1	49999	10000	99	0
Marseille le vélo		1059663060777865	Facebook	provence_alpes_cote_dazur	Provence-Alpes-Côte d'Azur	FR	France	1	1	49999	10000	99	0
Mouvement Utopia		170204963074035	Facebook	provence_alpes_cote_dazur	Provence-Alpes-Côte d'Azur	FR	France	1	1	49999	10000	99	0
Renault Vitrolles		906274079465498	Facebook	provence_alpes_cote_dazur	Provence-Alpes-Côte d'Azur	FR	France	1	1	49999	10000	99	0
Le HCR, l'Agence des Nations Unies pour les Réfugiés		112542522148670	Facebook	provence_alpes_cote_dazur	Provence-Alpes-Côte d'Azur	FR	France	59	1	48465	19728	230	47
Pour une santé solidaire – Solimut Mutuelle de France		475614645800988	Facebook	provence_alpes_cote_dazur	Provence-Alpes-Côte d'Azur	FR	France	5	1	38090	9972	380	99
Mon Homéo Mon Choix		1643185362449069	Facebook	provence_alpes_cote_dazur	Provence-Alpes-Côte d'Azur	FR	France	28	1	33872	13388	322	68
Collectif : Féministes contre le cyberharcèlement		1026099724099181	Facebook	provence_alpes_cote_dazur	Provence-Alpes-Côte d'Azur	FR	France	92	1	25381	9660	68	1
La Prime Énergie		336155273400553	Facebook	provence_alpes_cote_dazur	Provence-Alpes-Côte d'Azur	FR	France	27	1	24273	9657	217	48
Collectif féministe du 13		455914821601503	Facebook	provence_alpes_cote_dazur	Provence-Alpes-Côte d'Azur	FR	France	5	1	24046	7810	377	0
Make.org	Make.org	122037308191612	Facebook	provence_alpes_cote_dazur	Provence-Alpes-Côte d'Azur	FR	France	56	1	23925	9881	219	48
Michelle Salucki, notre combat pour Vallauris Golfe-Juan		1911101645811786	Facebook	provence_alpes_cote_dazur	Provence-Alpes-Côte d'Azur	FR	France	9	1	20991	3000	891	0
