advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
CDU	CDU	78502295414	Facebook	schleswig_holstein_DE	Schleswig-Holstein, Germany	406	1	785807	106065	39098	0
FDP	FDP	21289227249	Facebook	schleswig_holstein_DE	Schleswig-Holstein, Germany	341	1	55152	10606	835	6
Delara Burkhardt	SPD Schleswig-Holstein	260587924600836	Facebook	schleswig_holstein_DE	Schleswig-Holstein, Germany	1	1	49999	10000	99	0
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	schleswig_holstein_DE	Schleswig-Holstein, Germany	86	1	46358	7261	1795	0
European Parliament	European Parliament	178362315106	Facebook	schleswig_holstein_DE	Schleswig-Holstein, Germany	1	1	25385	12693	126	25
Demokratie in Europa - Diem25	Demokratie in Europa - DiEM25	267443093828699	Facebook	schleswig_holstein_DE	Schleswig-Holstein, Germany	22	1	15343	6263	93	11
Enrico Kreft	SPD Schleswig-Holstein	609789889035057	Facebook	schleswig_holstein_DE	Schleswig-Holstein, Germany	4	1	11996	2000	396	0
Europäisches Parlament - Verbindungsbüro in Deutschland	Europäisches Parlament - Verbindungsbüro in Deutschland	294494163510	Facebook	schleswig_holstein_DE	Schleswig-Holstein, Germany	2	1	11748	5874	44	18
Party of the European Left	Franziska Laskowski	160598290012	Facebook	schleswig_holstein_DE	Schleswig-Holstein, Germany	1	1	11463	4585	11	2
SPD Kreisverband Pinneberg	SPD Kreisverband Pinneberg	123555224338965	Facebook	schleswig_holstein_DE	Schleswig-Holstein, Germany	1	1	9999	5000	99	0
Jusos Schleswig-Holstein	Jusos Schleswig-Holstein	185490505413	Facebook	schleswig_holstein_DE	Schleswig-Holstein, Germany	2	1	5998	1000	198	0
Verband der Chemischen Industrie e.V.	Chemie Wirtschaftsförderungs GmbH	921326477983554	Facebook	schleswig_holstein_DE	Schleswig-Holstein, Germany	50	1	5187	692	284	0
Jusos Pinneberg	Jusos Pinneberg	68141565265	Facebook	schleswig_holstein_DE	Schleswig-Holstein, Germany	1	1	4999	1000	99	0
BÜNDNIS 90/DIE GRÜNEN Schleswig-Holstein	BÜNDNIS 90/DIE GRÜNEN Schleswig-Holstein	1608463192727453	Facebook	schleswig_holstein_DE	Schleswig-Holstein, Germany	1	1	4999	1000	99	0
PARTEI MENSCH UMWELT TIERSCHUTZ	PARTEI MENSCH UMWELT TIERSCHUTZ	108568039165729	Facebook	schleswig_holstein_DE	Schleswig-Holstein, Germany	6	1	4504	895	50	8
Jusos in der SPD	Jusos in der SPD	40415227476	Facebook	schleswig_holstein_DE	Schleswig-Holstein, Germany	2	1	3029	605	5	0
MENSCHLICHE WELT	Menschliche Welt	245758938922923	Facebook	schleswig_holstein_DE	Schleswig-Holstein, Germany	7	1	2984	750	25	2
Junge Liberale JuLis	Junge Liberale	110976485656573	Facebook	schleswig_holstein_DE	Schleswig-Holstein, Germany	2	1	2759	551	27	5
ver.di	la red	252085013582	Facebook	schleswig_holstein_DE	Schleswig-Holstein, Germany	1	1	2599	1299	25	12
Arbeitgeberverband Gesamtmetall	Arbeitgeberverband Gesamtmetall	169367889785454	Facebook	schleswig_holstein_DE	Schleswig-Holstein, Germany	8	1	2227	537	19	0
DIE LINKE	DIE LINKE	47694585682	Facebook	schleswig_holstein_DE	Schleswig-Holstein, Germany	4	1	2129	538	24	2
Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	schleswig_holstein_DE	Schleswig-Holstein, Germany	4	1	1982	389	11	0
SPD-Bundestagsfraktion	SPD-Bundestagsfraktion	144380008933707	Facebook	schleswig_holstein_DE	Schleswig-Holstein, Germany	1	1	1541	308	3	0
Monika Hohlmeier	Monika Hohlmeier	139065632780165	Facebook	schleswig_holstein_DE	Schleswig-Holstein, Germany	1	1	1343	268	13	2
Katarina Barley	SPD	1522202731410785	Facebook	schleswig_holstein_DE	Schleswig-Holstein, Germany	12	1	1261	230	33	0
European Free Alliance	European Free Alliance	46708306425	Facebook	schleswig_holstein_DE	Schleswig-Holstein, Germany	2	1	1101	215	24	10
Bayernpartei	Bayernpartei	78309442751	Facebook	schleswig_holstein_DE	Schleswig-Holstein, Germany	1	1	1047	209	10	2
CDU Lübeck	Carsten Grohmann	380533325350911	Facebook	schleswig_holstein_DE	Schleswig-Holstein, Germany	1	1	999	0	99	0
SPD	SPD	47930567748	Facebook	schleswig_holstein_DE	Schleswig-Holstein, Germany	15	1	843	130	31	0
Sven Giegold	Sven Giegold	1391306014465513	Facebook	schleswig_holstein_DE	Schleswig-Holstein, Germany	3	1	786	393	7	0
FDP Fraktion Bundestag	Fraktion der Freien Demokraten	341486659645594	Facebook	schleswig_holstein_DE	Schleswig-Holstein, Germany	4	1	562	186	10	0
Diakonie Schleswig-Holstein	Diakonie Schleswig-Holstein	197647650755276	Facebook	schleswig_holstein_DE	Schleswig-Holstein, Germany	1	1	522	0	51	0
Arbeitnehmer und Rentner Union ARU	Peter Otto Arthur Rippler 	408239062653173	Facebook	schleswig_holstein_DE	Schleswig-Holstein, Germany	3	1	440	163	6	0
Adenauer Campus	Konrad-Adenauer-Stiftung	225123097665916	Facebook	schleswig_holstein_DE	Schleswig-Holstein, Germany	8	1	390	32	26	0
Konrad-Adenauer-Stiftung	Konrad-Adenauer-Stiftung	44511549119	Facebook	schleswig_holstein_DE	Schleswig-Holstein, Germany	3	1	313	62	6	0
Bündnis Grundeinkommen	Bündnis Grundeinkommen	548285578684618	Facebook	schleswig_holstein_DE	Schleswig-Holstein, Germany	2	1	194	32	6	0
Robert Farle	Robert Farle	1565754943752371	Facebook	schleswig_holstein_DE	Schleswig-Holstein, Germany	1	1	156	78	1	0
