advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
SPD	SPD	47930567748	Facebook	u65_	unknown (65+)	DE	Germany	685	1	10055	2885	218	13
Greenpeace Deutschland		22541752487	Facebook	u65_	unknown (65+)	DE	Germany	245	1	7358	2311	66	7
Campact e.V.	Campact e.V.	82734241364	Facebook	u65_	unknown (65+)	DE	Germany	30	1	6258	2697	44	9
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	u65_	unknown (65+)	DE	Germany	187	1	6014	2142	66	9
FDP	FDP	21289227249	Facebook	u65_	unknown (65+)	DE	Germany	344	1	4615	1343	63	2
DIE LINKE	DIE LINKE	47694585682	Facebook	u65_	unknown (65+)	DE	Germany	153	1	4593	1593	21	2
European Parliament		178362315106	Facebook	u65_	unknown (65+)	DE	Germany	83	1	4508	2004	37	11
CDU	CDU	78502295414	Facebook	u65_	unknown (65+)	DE	Germany	429	1	3764	919	35	0
Initiative Neue Soziale Marktwirtschaft (INSM)	Initiative Neue Soziale Marktwirtschaft (INSM)	121678260974	Facebook	u65_	unknown (65+)	DE	Germany	232	1	2433	589	38	1
Covestro		150793518281117	Facebook	u65_	unknown (65+)	DE	Germany	14	1	2425	1072	4	1
Privatinvestor Politik Spezial		414014872673187	Facebook	u65_	unknown (65+)	DE	Germany	9	1	2223	928	10	3
Volt Deutschland	Volt Deutschland	134209407129787	Facebook	u65_	unknown (65+)	DE	Germany	115	1	2141	174	154	0
Entega		198244400189055	Facebook	u65_	unknown (65+)	DE	Germany	67	1	1779	557	27	5
SPD-Bundestagsfraktion	SPD-Bundestagsfraktion	144380008933707	Facebook	u65_	unknown (65+)	DE	Germany	62	1	1630	388	9	0
Grüner Fisher Investments	Grüner Fisher Investments	138832469593845	Facebook	u65_	unknown (65+)	DE	Germany	52	1	1455	485	65	18
Danke, Freihandel.	VDMA	226651401514704	Facebook	u65_	unknown (65+)	DE	Germany	110	1	1244	284	12	0
DIE LINKE. Berlin	DiG Berlin	156304484388194	Facebook	u65_	unknown (65+)	DE	Germany	4	1	1234	468	3	0
Katarina Barley	SPD	1522202731410785	Facebook	u65_	unknown (65+)	DE	Germany	66	1	1204	327	10	0
UNO-Flüchtlingshilfe		236934790401	Facebook	u65_	unknown (65+)	DE	Germany	7	1	1120	334	14	4
Sozialdemokratische Partei Europas	Sozialdemokratische Partei Europas	338549033673221	Facebook	u65_	unknown (65+)	DE	Germany	39	1	1073	346	4	0
Bundesregierung		768905426534529	Facebook	u65_	unknown (65+)	DE	Germany	5	1	1066	462	8	1
CSU (Christlich-Soziale Union)	CSU (Christlich-Soziale Union)	81386795687	Facebook	u65_	unknown (65+)	DE	Germany	6	1	1032	418	1	0
Luchterhand Literaturverlag		341410458159	Facebook	u65_	unknown (65+)	DE	Germany	7	1	1003	497	9	3
Laut gegen Nazis		53848679944	Facebook	u65_	unknown (65+)	DE	Germany	20	1	958	196	6	1
Verband der Chemischen Industrie e.V.	Chemie Wirtschaftsförderungs GmbH	921326477983554	Facebook	u65_	unknown (65+)	DE	Germany	133	1	877	92	58	0
