advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Ökopolisz Alapítvány	Ökopolisz Alapítvány	244669668913278	Facebook	csongrad_county	Csongrád County	HU	Hungary	4	1	399866	199934	928	464
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	csongrad_county	Csongrád County	HU	Hungary	146	1	213490	46252	265	86
Lázár János hivatalos oldala		193702058028595	Facebook	csongrad_county	Csongrád County	HU	Hungary	3	1	109997	25000	340	77
Szegedi Jobbik	Jobbik Magyarországért Mozgalom	234830648505	Facebook	csongrad_county	Csongrád County	HU	Hungary	3	1	64992	15997	201	49
MSZP	MSZP	115388925185513	Facebook	csongrad_county	Csongrád County	HU	Hungary	40	1	63252	15658	56	25
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	csongrad_county	Csongrád County	HU	Hungary	65	1	55949	26649	155	72
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	csongrad_county	Csongrád County	HU	Hungary	61	1	55179	26249	101	45
European Parliament		178362315106	Facebook	csongrad_county	Csongrád County	HU	Hungary	103	1	31367	14233	85	26
Fidesz	Fidesz	9844779306	Facebook	csongrad_county	Csongrád County	HU	Hungary	89	1	23361	10926	75	36
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	csongrad_county	Csongrád County	HU	Hungary	71	1	22883	9598	19	5
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	csongrad_county	Csongrád County	HU	Hungary	37	1	21261	9397	16	5
Farkas Éva Erzsébet	Nagy Dániel	270741976461920	Facebook	csongrad_county	Csongrád County	HU	Hungary	3	1	19997	7000	46	9
Márki-Zay Péter		142116653162328	Facebook	csongrad_county	Csongrád County	HU	Hungary	3	1	19997	7000	49	20
Nemzeti Televízió	Alfahír Hírportál	164061553749320	Facebook	csongrad_county	Csongrád County	HU	Hungary	87	1	19620	8364	48	18
Mi Hazánk Mozgalom	Mi Hazánk Mozgalom	620030171664750	Facebook	csongrad_county	Csongrád County	HU	Hungary	16	1	17042	4135	48	10
Jávor Benedek		131797633528377	Facebook	csongrad_county	Csongrád County	HU	Hungary	15	1	13610	6037	40	16
LMP Csongrád megye		228214933860343	Facebook	csongrad_county	Csongrád County	HU	Hungary	3	1	11726	2345	36	7
Gyurcsány Ferenc	Demokratikus Koalíció	187301974635606	Facebook	csongrad_county	Csongrád County	HU	Hungary	24	1	10872	4821	12	3
Botka László		122148514472963	Facebook	csongrad_county	Csongrád County	HU	Hungary	1	1	9999	5000	15	3
Fidesz Makó		632059103499141	Facebook	csongrad_county	Csongrád County	HU	Hungary	1	1	9999	5000	30	15
Jobbik Szentes	Jobbik Magyarországért Mozgalom	1416202498621242	Facebook	csongrad_county	Csongrád County	HU	Hungary	2	1	9998	2000	30	6
MolnárBé	Molnár Balázs	147993865252451	Facebook	csongrad_county	Csongrád County	HU	Hungary	2	1	9153	1831	14	2
Greenpeace Magyarország		35634348348	Facebook	csongrad_county	Csongrád County	HU	Hungary	74	1	8179	3298	23	1
Gyöngyösi Márton	Országgyűlés Hivatala Jobbik Frakció	781030738624077	Facebook	csongrad_county	Csongrád County	HU	Hungary	15	1	7469	3280	13	6
Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	csongrad_county	Csongrád County	HU	Hungary	33	1	7337	2810	13	4
