advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	13_17	13-17	EL	Greece	31	1	718929	319183	943	304
Ιωάννης Πάιδας-Υποψήφιος Ευρωβουλευτής Νέας Δημοκρατίας		312321199470594	Facebook	13_17	13-17	EL	Greece	32	1	253889	82765	418	0
Greens/EFA in the European Parliament		150527751674751	Facebook	13_17	13-17	EL	Greece	22	1	240815	107422	203	36
Ζωή Κωνσταντοπούλου - Zoe Konstantopoulou	Πλεύση Ελευθερίας	1489639131352219	Facebook	13_17	13-17	EL	Greece	25	1	188267	52077	354	0
Γιώργος Χατζημάρκος	Γιώργος Χατζημάρκος	2128150737398149	Facebook	13_17	13-17	EL	Greece	82	1	117010	27957	558	2
Άρης Βέρρος, υποψήφιος Δήμαρχος Καβάλας, Συμπαράταξη Πολιτών		152123234823184	Facebook	13_17	13-17	EL	Greece	5	1	115358	57156	407	72
EEA and Norway Grants		70937137362	Facebook	13_17	13-17	EL	Greece	1	1	96358	38543	19	0
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	13_17	13-17	EL	Greece	59	1	85475	27816	186	0
Κίνημα Αλλαγής	Κίνημα Αλλαγής	504891253213373	Facebook	13_17	13-17	EL	Greece	2	1	83211	41605	62	25
Στέλιος Κυμπουρόπουλος	Στέλιος Κυμπουρόπουλος	323456224972682	Facebook	13_17	13-17	EL	Greece	41	1	78594	22804	280	9
Μελίνα Μαρία Δερμεντζοπούλου	Maria Dermentzopoulou	371463640320808	Facebook	13_17	13-17	EL	Greece	2	1	73169	31153	63	0
VICE Greece		187580104777775	Facebook	13_17	13-17	EL	Greece	8	1	71758	27053	100	0
UNICEF Europe & Central Asia		373536278864	Facebook	13_17	13-17	EL	Greece	1	1	71732	28692	12	0
Κατερίνα Κούτρη - Katerina Koutri	Aikaterini Koutri	314010635931171	Facebook	13_17	13-17	EL	Greece	7	1	62511	25338	63	0
Νότης Μαριάς, Ανεξάρτητος Ευρωβουλευτής		337788662974718	Facebook	13_17	13-17	EL	Greece	15	1	55929	12147	125	3
Βαρουξής Λευτέρης - Varouxis Lefteris	Digital Solutions	280496205994839	Facebook	13_17	13-17	EL	Greece	11	1	54294	20296	131	23
Κατερινα Μαρκου		832766380123763	Facebook	13_17	13-17	EL	Greece	2	1	48880	24440	30	6
Λάμπρος Παλάντζας		368575890364061	Facebook	13_17	13-17	EL	Greece	2	1	47277	17119	68	0
Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	13_17	13-17	EL	Greece	5	1	42728	13629	95	0
Theodore Douloumpekis		310648756200075	Facebook	13_17	13-17	EL	Greece	19	1	41217	14191	144	1
European Commission		107898832590939	Facebook	13_17	13-17	EL	Greece	3	1	35891	17945	112	26
Epirus Report		2207036349540340	Facebook	13_17	13-17	EL	Greece	2	1	33401	6680	66	0
Kyriakos Mitsotakis		34848567724	Facebook	13_17	13-17	EL	Greece	2	1	32873	13128	33	6
Νίκος Ανδρουλάκης	Νίκος Ανδρουλάκης	216089191899991	Facebook	13_17	13-17	EL	Greece	5	1	29268	9361	46	0
INBOX	New Digital Media	369693523475596	Facebook	13_17	13-17	EL	Greece	14	1	28913	14382	23	0
