advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament	European Parliament	178362315106	Facebook	rm2	Last 2 months	PT	Portugal	19	1	7434415	3510118	29595	6685
European Commission	European Commission	107898832590939	Facebook	rm2	Last 2 months	PT	Portugal	27	1	3018040	1419106	7781	1713
Partido Socialista Europeu	Partido Socialista Europeu	126509981274614	Facebook	rm2	Last 2 months	PT	Portugal	18	1	2014460	863572	2427	192
Uniarea	Uniarea	413110028708018	Facebook	rm2	Last 2 months	PT	Portugal	8	1	748109	317178	743	0
Esquerda Net	Esquerda Net	116426248469551	Facebook	rm2	Last 2 months	PT	Portugal	3	1	499990	249996	1496	299
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	rm2	Last 2 months	PT	Portugal	10	1	432018	200129	847	156
Um universitário também chora	Uniarea	1429916380583545	Facebook	rm2	Last 2 months	PT	Portugal	6	1	429944	171372	557	0
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	rm2	Last 2 months	PT	Portugal	24	1	389649	137729	1077	161
SPEA - Sociedade Portuguesa para o Estudo das Aves	SPEA - Sociedade Portuguesa para o Estudo das Aves	152559446094	Facebook	rm2	Last 2 months	PT	Portugal	7	1	303292	92439	1454	194
Conselho Nacional de Juventude - Portugal	Conselho Nacional de Juventude - Portugal	194732796798	Facebook	rm2	Last 2 months	PT	Portugal	13	1	140859	52922	1204	0
Erasmus+ Juventude em Ação	Erasmus+ Juventude em Ação	128362563891037	Facebook	rm2	Last 2 months	PT	Portugal	5	1	112426	27804	457	0
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	rm2	Last 2 months	PT	Portugal	2	1	54239	25620	221	24
ALDE Party – Liberals and Democrats for Europe	ALDE Party – Liberals and Democrats for Europe	262681199589	Facebook	rm2	Last 2 months	PT	Portugal	3	1	53461	23510	101	37
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	rm2	Last 2 months	PT	Portugal	5	1	32220	12308	137	16
Sindicato dos Jornalistas	Sindicato dos Jornalistas	906523126046063	Facebook	rm2	Last 2 months	PT	Portugal	2	1	18807	9404	186	0
Opinion Podium		581957128631800	Facebook	rm2	Last 2 months	PT	Portugal	2	1	18779	9390	185	0
CRIF		395919323779707	Facebook	rm2	Last 2 months	PT	Portugal	1	1	9850	4925	49	9
Academia de Política Apartidária	Gabriel Gonçalves	400035540044067	Facebook	rm2	Last 2 months	PT	Portugal	1	1	4999	1000	99	0
Movimento Pelas Nações		2605012812858169	Facebook	rm2	Last 2 months	PT	Portugal	5	1	4995	0	495	0
ETUC		129041250601685	Facebook	rm2	Last 2 months	PT	Portugal	1	1	3029	605	30	6
Europe Thinx		335839580440114	Facebook	rm2	Last 2 months	PT	Portugal	1	1	2673	534	4	0
Sandra x Tomiño	Bloque Nacionalista Galego de Tomiño	623179161441345	Facebook	rm2	Last 2 months	PT	Portugal	15	1	1161	328	10	0
ANPC Associação		173004083265969	Facebook	rm2	Last 2 months	PT	Portugal	1	1	999	0	99	0
Fundação Francisco Manuel dos Santos		197936253581591	Facebook	rm2	Last 2 months	PT	Portugal	1	1	935	0	92	0
Save The Seas		2203608429682203	Facebook	rm2	Last 2 months	PT	Portugal	1	1	917	183	18	0
Aliança - VFXira e Azambuja		544071142748299	Facebook	rm2	Last 2 months	PT	Portugal	1	1	869	0	76	0
Eurozine		115579498521257	Facebook	rm2	Last 2 months	PT	Portugal	1	1	584	116	11	0
Big News Buzz		125179374733697	Facebook	rm2	Last 2 months	PT	Portugal	1	1	260	130	1	0
No more bricks in the Wall		1854947667901523	Facebook	rm2	Last 2 months	PT	Portugal	1	1	219	0	21	0
ITUC		20556338116	Facebook	rm2	Last 2 months	PT	Portugal	2	1	171	0	17	0
Talking Trees: Adult Survivors of CSA		157082910999500	Facebook	rm2	Last 2 months	PT	Portugal	1	1	121	0	10	0
PSOE Extremadura	PSOE Extremadura	187170858138979	Facebook	rm2	Last 2 months	PT	Portugal	2	1	43	9	0	0
La terraza de Javier		272955623639436	Facebook	rm2	Last 2 months	PT	Portugal	3	1	19	5	0	0
Juan Antonio Morales	Juan Antonio Morales	245685148845187	Facebook	rm2	Last 2 months	PT	Portugal	1	1	17	8	0	0
MN Benito		1273446302821491	Facebook	rm2	Last 2 months	PT	Portugal	1	1	17	0	1	0
نداء الحرب 3: امبراطورية الفولاذ		1896641773933197	Facebook	rm2	Last 2 months	PT	Portugal	1	1	14	5	0	0
Eurolapins	Pulse of Europe France	755726434768654	Facebook	rm2	Last 2 months	PT	Portugal	1	1	5	1	0	0
The Years Project	The Years Project	168876449866088	Facebook	rm2	Last 2 months	PT	Portugal	1	1	4	0	0	0
Tom MacDonald		212732770186	Facebook	rm2	Last 2 months	PT	Portugal	1	1	4	0	0	0
