advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	0_50	0 - 50	SE	Sweden	288	1	1259670	276246	13908	4156
Valmyndigheten	Valmyndigheten	1737852076287450	Facebook	0_50	0 - 50	SE	Sweden	29	1	893804	196366	1612	548
Vänsterpartiet	Vänsterpartiet	323156205347	Facebook	0_50	0 - 50	SE	Sweden	63	1	583043	117112	1855	624
Sverigedemokraterna Kalmar län	Kotanen Mika Erik	117200235024372	Facebook	0_50	0 - 50	SE	Sweden	17	1	390026	92554	1094	446
LUF Storstockholm	Emerse	321456164675366	Facebook	0_50	0 - 50	SE	Sweden	22	1	321502	78250	1137	398
Kristdemokraterna	Kristdemokraterna	115198178364	Facebook	0_50	0 - 50	SE	Sweden	54	1	290624	60826	3322	1529
Rädda Barnen	Rädda Barnen	72659261793	Facebook	0_50	0 - 50	SE	Sweden	85	1	282098	57218	2045	434
Operation Smile Sverige	Operation Smile Sverige	161213770567846	Facebook	0_50	0 - 50	SE	Sweden	121	1	238182	37151	2260	334
Plan International Sverige	Plan International Sverige	382243262003	Facebook	0_50	0 - 50	SE	Sweden	15	1	221902	48674	703	305
Liberalerna Botkyrka	Emerse	529270410491237	Facebook	0_50	0 - 50	SE	Sweden	59	1	219941	48999	985	111
Abir till Bryssel	Nyberg Claes Otto	252516142116820	Facebook	0_50	0 - 50	SE	Sweden	20	1	212138	67504	1310	540
Arba Kokalari	Moderaterna i Stockholms stad och län	355819811185620	Facebook	0_50	0 - 50	SE	Sweden	6	1	197607	42522	469	221
Liberalerna Stenungsund	Emerse	635481149919229	Facebook	0_50	0 - 50	SE	Sweden	13	1	191264	49455	567	182
Moderaterna	Moderaterna	7719591155	Facebook	0_50	0 - 50	SE	Sweden	38	1	186361	40370	1961	732
SSU	SSU	45101268520	Facebook	0_50	0 - 50	SE	Sweden	26	1	183676	45777	1175	422
Greenpeace Sverige	Greenpeace Sverige	95735961890	Facebook	0_50	0 - 50	SE	Sweden	37	1	178178	40879	1085	280
Jordens Vänner / Friends of the Earth Sweden	Jordens Vänner / Friends of the Earth Sweden	207890945895422	Facebook	0_50	0 - 50	SE	Sweden	6	1	160329	32067	354	121
Liberalerna Region Uppsala	Emerse	760092737373457	Facebook	0_50	0 - 50	SE	Sweden	7	1	153270	30455	401	154
Socialdemokraterna i Uppsala	Socialdemokraterna i Uppsala	174949672555149	Facebook	0_50	0 - 50	SE	Sweden	47	1	152440	34134	1852	590
Liberalerna Värmland	Liberalerna Värmland	201659616523774	Facebook	0_50	0 - 50	SE	Sweden	5	1	152272	33455	309	136
Vänsterpartiet Malmö	Vänsterpartiet Malmö	170519996379	Facebook	0_50	0 - 50	SE	Sweden	12	1	148538	35201	823	342
En Företagares Vardag	Eriksson Mats Ove	347852331958080	Facebook	0_50	0 - 50	SE	Sweden	19	1	141044	36303	956	266
Henrik Sundström - M	Sundström Claes Henrik	180745369170	Facebook	0_50	0 - 50	SE	Sweden	8	1	129814	31710	561	239
Socialdemokraterna i Helsingborg	Socialdemokraterna Helsingborg	303070626373544	Facebook	0_50	0 - 50	SE	Sweden	12	1	123203	39134	746	276
Socialdemokraterna i Malmö	Socialdemokraterna i Malmö	133148933394485	Facebook	0_50	0 - 50	SE	Sweden	7	1	121511	27303	400	131
